stop_code,lat,lon,TAZ_NUMBER
51514.000000,33.078860,35.150992,101.000000
53000.000000,32.952650,35.180165,241.000000
54169.000000,32.764626,35.244227,2101.000000
30295.000000,32.342149,34.892454,
53950.000000,32.704900,35.306316,1929.000000
6226.000000,31.817497,35.247341,
55189.000000,32.500613,35.491554,3707.000000
37364.000000,32.131356,34.970209,
54906.000000,33.271059,35.628043,3102.000000
43317.000000,32.454957,35.040313,3826.000000
43101.000000,32.784415,34.990693,1619.000000
38204.000000,32.074845,34.927436,
3273.000000,31.770618,35.190365,
35874.000000,31.817886,34.779667,
30166.000000,32.015880,34.960024,
63355.000000,32.071539,35.388664,
35330.000000,32.026319,34.892075,
37805.000000,32.332728,34.950620,
51648.000000,32.725979,35.319310,1921.000000
33304.000000,31.986374,34.853242,
59750.000000,32.950776,35.312256,312.000000
52382.000000,32.848568,35.165998,416.000000
35107.000000,31.957820,34.917363,
59392.000000,32.984965,35.252261,3426.000000
33658.000000,31.952624,34.939692,
63934.000000,31.523116,35.107321,
37235.000000,32.156219,34.883028,
52690.000000,32.936754,35.427083,3322.000000
40819.000000,32.571565,34.946568,2503.000000
54387.000000,32.798081,35.689716,3111.000000
41680.000000,32.482248,34.972655,3919.000000
63102.000000,32.128794,34.995325,
40592.000000,32.462089,34.997480,4002.000000
11128.000000,31.793537,34.727764,
50188.000000,33.014036,35.104473,112.000000
34042.000000,31.954536,34.904186,
31667.000000,31.895643,34.998877,
54425.000000,32.996038,35.806587,3106.000000
43284.000000,32.443896,34.883977,4016.000000
33411.000000,31.870474,34.946002,
14063.000000,31.279382,34.851194,
30215.000000,32.384208,34.870620,
46133.000000,32.471404,35.011467,3916.000000
33387.000000,32.086996,34.983853,
52298.000000,33.215618,35.568284,3206.000000
5706.000000,31.826304,35.226835,
15354.000000,31.557413,34.632575,
60296.000000,31.660790,35.145706,
33380.000000,31.988887,34.938229,
54170.000000,32.864208,35.289921,3006.000000
50694.000000,32.962895,35.291023,3424.000000
55405.000000,32.562363,35.317780,3624.000000
15943.000000,31.413057,34.582130,
52074.000000,32.859234,35.195828,415.000000
30570.000000,32.395183,34.933150,
37227.000000,32.156220,34.884638,
12173.000000,31.794584,34.740969,
59009.000000,32.663671,35.556530,3532.000000
53311.000000,33.213468,35.581498,3205.000000
40711.000000,32.420792,35.042241,4018.000000
42004.000000,32.572153,34.948002,2503.000000
65244.000000,32.132278,35.006184,
43376.000000,32.442640,34.919254,4011.000000
33385.000000,32.084645,34.984744,
32795.000000,31.978396,34.801306,
47307.000000,32.449887,34.902074,4007.000000
51691.000000,32.713950,35.614201,3530.000000
47952.000000,32.488749,35.119465,3814.000000
50709.000000,33.005627,35.295639,3411.000000
60439.000000,32.047816,35.463462,
57832.000000,32.768362,35.123752,1103.000000
12434.000000,31.773330,34.684963,
31137.000000,31.785703,34.710760,
10075.000000,31.165014,35.005033,
59753.000000,32.941505,35.285896,312.000000
30841.000000,32.100730,34.946598,
54112.000000,32.861086,35.372372,3013.000000
59946.000000,32.940026,35.351463,317.000000
50087.000000,32.953221,35.197113,240.000000
42010.000000,32.814318,35.078020,709.000000
31730.000000,32.044270,34.983161,
14139.000000,31.323054,34.943006,
5171.000000,31.687721,34.946281,
12126.000000,31.672328,34.590143,
53817.000000,32.706794,35.281834,1925.000000
20218.000000,32.169309,34.839363,
61090.000000,31.786798,35.341606,
10382.000000,29.989086,35.076479,
26084.000000,32.062937,34.814362,
57011.000000,32.870610,35.533839,3501.000000
33010.000000,31.907455,34.990147,
14553.000000,31.560714,34.566109,
18333.000000,31.317401,34.628186,
34981.000000,31.954936,34.905270,
19255.000000,31.150071,34.983628,
63438.000000,32.105393,35.207381,
54417.000000,32.990277,35.696431,3107.000000
61349.000000,31.839265,34.987679,
11528.000000,31.565727,34.666885,
65163.000000,31.840045,34.990017,
404.000000,31.800702,35.121785,
19670.000000,31.358411,34.754407,
5528.000000,31.787492,35.090246,
42472.000000,32.765808,34.974083,2403.000000
52520.000000,32.810918,35.371370,1938.000000
32105.000000,32.154390,34.968488,
32824.000000,32.229798,34.946614,
58511.000000,33.203004,35.776231,3104.000000
13834.000000,30.986702,34.767255,
61013.000000,31.669712,35.163404,
5563.000000,31.793895,35.117203,
60329.000000,31.376317,34.957002,
59199.000000,32.933031,35.317587,337.000000
61186.000000,32.112416,35.493969,
55481.000000,32.609541,35.289217,3617.000000
14570.000000,31.370621,34.808516,
59310.000000,32.980141,35.309277,3424.000000
14341.000000,31.237038,34.799026,
43372.000000,32.444550,34.921297,4011.000000
15662.000000,31.646071,34.593379,
15996.000000,30.988503,34.925031,
47362.000000,32.872135,35.097667,701.000000
11877.000000,31.085256,35.034712,
15864.000000,31.616822,34.756939,
54631.000000,32.989377,35.307786,3423.000000
37915.000000,32.191365,34.886585,
61239.000000,31.370335,35.113064,
42190.000000,32.683850,34.935827,2410.000000
23062.000000,32.082151,34.835197,
35685.000000,31.791558,34.797267,
14968.000000,31.374384,34.817338,
35331.000000,32.005453,34.947988,
39317.000000,32.269977,34.868766,
54502.000000,32.813069,35.262134,1006.000000
56132.000000,32.904616,35.086299,226.000000
48117.000000,32.480432,34.990751,3916.000000
33616.000000,31.945172,34.837487,
34277.000000,31.903822,34.812713,
33238.000000,31.926354,34.866680,
10111.000000,31.827637,34.658510,
32357.000000,32.028995,34.880971,
54821.000000,32.961983,35.181729,207.000000
39600.000000,32.406581,34.922059,
10490.000000,31.261425,35.223155,
33751.000000,31.988542,34.881242,
53039.000000,33.216655,35.543772,3301.000000
35045.000000,31.895676,35.009582,
18194.000000,31.437137,34.643815,
20226.000000,32.156659,34.848458,
58868.000000,32.745139,35.279238,2101.000000
63101.000000,32.121364,34.995167,
47932.000000,32.725396,35.053840,2301.000000
11400.000000,31.469166,34.648105,
33665.000000,31.968411,34.935092,
60375.000000,32.174080,35.249196,
58896.000000,32.681269,35.248631,2109.000000
54016.000000,32.735439,35.326240,1917.000000
53028.000000,33.275887,35.579108,3201.000000
52943.000000,32.865048,35.788626,3109.000000
18377.000000,31.531150,34.595131,
61280.000000,31.679946,35.143274,
12137.000000,31.746398,34.817416,
54295.000000,32.814302,35.264298,1003.000000
53220.000000,33.123729,35.646802,3209.000000
5146.000000,31.646951,34.925501,
33218.000000,31.937347,34.856609,
50428.000000,33.081450,35.210172,3402.000000
51262.000000,32.969619,35.506712,3311.000000
39800.000000,32.183949,34.930662,
59209.000000,32.959720,35.168780,230.000000
53064.000000,32.985423,35.750544,3106.000000
12425.000000,29.898260,35.057815,
59949.000000,32.941745,35.340991,317.000000
59205.000000,32.973383,35.154897,110.000000
61326.000000,31.747017,35.301774,
866.000000,31.785901,35.242623,
30974.000000,31.974837,34.894031,
37036.000000,32.173675,34.915965,
5462.000000,31.746723,35.058142,
31939.000000,32.260394,34.999875,
54092.000000,32.722903,35.348899,1918.000000
27209.000000,32.167115,34.860562,
18479.000000,31.417109,34.569365,
41625.000000,32.710801,35.121929,2205.000000
19545.000000,31.076972,35.037409,
12600.000000,31.288322,34.801280,
34145.000000,31.908746,35.010368,
33161.000000,31.931037,34.858728,
60516.000000,32.346085,35.535380,
38468.000000,32.087122,34.861254,
14795.000000,31.615073,34.751660,
30073.000000,32.187574,34.878551,
60862.000000,31.543004,35.126551,
5515.000000,31.783036,35.107710,
57074.000000,32.664900,35.576717,3532.000000
43464.000000,32.776482,34.991460,1636.000000
34399.000000,31.821425,34.776082,
35684.000000,31.866795,34.817384,
15433.000000,31.635208,34.663121,
3025.000000,31.749214,35.170861,
63160.000000,32.178317,35.012605,
30793.000000,32.330009,35.016220,
56416.000000,33.218394,35.587018,3204.000000
55281.000000,32.563578,35.238481,3628.000000
35073.000000,31.849972,34.833736,
56772.000000,32.689813,35.371134,3602.000000
26781.000000,32.118677,34.832636,
40921.000000,32.717246,35.125661,2204.000000
33532.000000,32.252373,34.867101,
11102.000000,31.237707,34.785692,
31548.000000,31.881989,34.733090,
43024.000000,32.709901,35.136006,2209.000000
38232.000000,32.063802,34.908626,
60802.000000,31.858529,35.335336,
46141.000000,32.506419,35.097442,3803.000000
19713.000000,31.696953,34.578299,
27210.000000,32.165771,34.859017,
53603.000000,32.623047,35.288611,3615.000000
39931.000000,32.189625,34.864841,
37831.000000,32.393459,34.922599,
41137.000000,32.804749,34.996264,1414.000000
56827.000000,32.705325,35.509060,3527.000000
31406.000000,32.090593,34.975576,
14819.000000,31.648958,34.732549,
38422.000000,32.111298,34.972217,
54352.000000,32.935880,35.636727,3108.000000
25324.000000,32.054536,34.763532,
46989.000000,32.695872,35.058025,2305.000000
5761.000000,31.763281,35.247416,
38888.000000,31.805041,34.785098,
55185.000000,32.972082,35.509133,3310.000000
32998.000000,31.822281,34.819500,
11952.000000,31.777827,34.651317,
13040.000000,31.773565,34.634155,
10535.000000,29.787475,35.019513,
33514.000000,32.079124,34.870424,
26675.000000,32.119946,34.800117,
51435.000000,33.193619,35.569010,3209.000000
16045.000000,31.254004,35.126871,
51328.000000,32.962441,35.515639,3317.000000
37988.000000,32.368882,35.041686,
40390.000000,32.573619,34.955315,2503.000000
60274.000000,31.938962,35.136157,
39766.000000,32.403995,34.869589,
39408.000000,32.271438,34.916988,
57161.000000,32.781942,35.539735,3516.000000
16368.000000,31.394417,34.758105,
38455.000000,32.007749,34.740355,
56804.000000,32.693628,35.375976,3602.000000
53001.000000,32.954453,35.184731,241.000000
33053.000000,31.932730,34.787453,
12442.000000,31.584803,34.837088,
11166.000000,31.438527,34.577371,
37431.000000,31.797837,34.782544,
41185.000000,32.770250,35.008527,1625.000000
16049.000000,31.258735,35.049702,
50817.000000,32.928028,35.321077,320.000000
57630.000000,32.945454,35.169033,232.000000
12814.000000,31.301795,34.637117,
41917.000000,32.686256,34.939739,2410.000000
54534.000000,32.629002,35.349498,3604.000000
59406.000000,32.957561,35.161962,232.000000
39895.000000,32.191584,34.878189,
26753.000000,32.168977,34.800299,
46182.000000,32.572419,34.938104,2503.000000
18009.000000,31.578561,34.658134,
13936.000000,30.611325,34.799042,
13944.000000,30.621536,34.800806,
32099.000000,31.895911,34.790801,
3452.000000,31.807031,35.145251,
55461.000000,32.614467,35.393232,3606.000000
5971.000000,31.770986,35.218201,
47878.000000,32.523870,34.942914,3906.000000
12042.000000,29.709203,34.988902,
12406.000000,29.899035,35.056250,
42907.000000,32.765057,34.985201,1623.000000
10930.000000,31.260027,34.758722,
14644.000000,31.448385,34.651183,
55295.000000,32.689824,35.291288,2013.000000
5711.000000,31.826381,35.227044,
19625.000000,29.558321,34.943949,
59408.000000,32.941041,35.163446,209.000000
32991.000000,32.062687,34.848940,
26845.000000,32.134501,34.850325,
52371.000000,32.887571,35.095739,229.000000
5796.000000,31.819437,35.228216,
50003.000000,32.992572,35.087183,117.000000
26882.000000,32.148302,34.841793,
26887.000000,32.145539,34.844791,
10654.000000,31.344064,35.100262,
53657.000000,33.032270,35.571974,3210.000000
16052.000000,31.262519,34.993863,
38073.000000,31.938426,34.887539,
40753.000000,32.568152,34.948885,2503.000000
5216.000000,31.682907,35.016789,
13703.000000,31.049609,34.701534,
10105.000000,31.277594,34.939551,
59409.000000,32.931543,35.160755,209.000000
12192.000000,31.595084,34.780931,
12221.000000,30.986913,34.922132,
61240.000000,31.371343,34.954728,
57966.000000,32.801514,35.176457,405.000000
38726.000000,32.099212,34.967348,
57890.000000,32.599671,35.289366,3619.000000
47046.000000,32.698256,35.043519,2306.000000
38910.000000,31.811907,34.900793,
16177.000000,30.887055,34.417954,
54355.000000,32.669513,35.233521,2110.000000
37867.000000,32.399565,34.870234,
57017.000000,32.941523,35.547652,3216.000000
32320.000000,31.808273,34.769409,
11182.000000,31.736593,34.654899,
19132.000000,31.501883,34.563294,
27216.000000,32.168490,34.856472,
54107.000000,32.861929,35.367021,3013.000000
33307.000000,31.987100,34.848082,
30401.000000,32.356680,34.908274,
42365.000000,32.454375,34.908931,4006.000000
53715.000000,33.213395,35.570443,3206.000000
40923.000000,32.723692,35.133621,2203.000000
50915.000000,32.933559,35.368364,318.000000
51269.000000,32.860059,35.314116,3009.000000
43390.000000,32.433482,34.913478,4014.000000
18457.000000,31.067159,35.037639,
30604.000000,32.297994,34.936595,
31360.000000,31.881192,35.001169,
54260.000000,33.214979,35.579749,3205.000000
20286.000000,32.171178,34.828311,
63641.000000,31.878276,35.126499,
1616.000000,31.799622,35.209612,
33134.000000,32.316605,34.929011,
15917.000000,31.415539,34.586112,
11724.000000,31.248547,34.415153,
31256.000000,32.011982,34.946499,
5215.000000,31.681865,35.011988,
61407.000000,31.962362,35.058422,
47118.000000,32.518818,34.947253,3907.000000
39731.000000,31.818965,34.691259,
14898.000000,31.533328,34.583423,
52485.000000,32.785352,35.495108,3513.000000
31535.000000,31.875232,34.751965,
52702.000000,32.908477,35.087713,218.000000
39887.000000,32.185942,34.877544,
57117.000000,32.751998,35.537857,3526.000000
47685.000000,32.486542,34.910185,3914.000000
57928.000000,33.079243,35.538590,3302.000000
10495.000000,31.466658,35.396712,
63601.000000,31.794477,35.330463,
60688.000000,31.962056,35.065781,
32989.000000,32.158703,34.884521,
46091.000000,32.496077,35.092254,3815.000000
46136.000000,32.501934,35.080088,3816.000000
54106.000000,32.861284,35.362820,3013.000000
36470.000000,32.257813,34.900012,
54455.000000,33.137907,35.730915,3105.000000
14567.000000,31.370877,34.805234,
35738.000000,32.213364,34.987155,
35733.000000,32.218143,34.992549,
35805.000000,31.989834,34.763394,
47158.000000,32.504703,34.912540,3914.000000
10187.000000,31.063399,35.031505,
58181.000000,32.917020,35.371531,301.000000
57924.000000,33.175424,35.613654,3209.000000
33004.000000,32.319489,34.871658,
63112.000000,32.061722,35.051933,
51711.000000,33.186192,35.621475,3209.000000
923.000000,31.755726,35.164708,
13294.000000,31.246536,34.768290,
50927.000000,33.024269,35.390345,3304.000000
18575.000000,31.262725,34.779591,
53460.000000,32.914183,35.293849,326.000000
36447.000000,31.936262,34.854173,
61375.000000,31.922017,35.054117,
10034.000000,31.739977,34.632619,
14287.000000,31.260063,35.219710,
50418.000000,33.081745,35.201848,3402.000000
55864.000000,33.265164,35.769830,3101.000000
50376.000000,32.680742,35.274725,1934.000000
10662.000000,31.146781,34.985088,
11976.000000,31.232024,34.771612,
15082.000000,31.807195,34.638183,
63331.000000,32.227126,35.163259,
30267.000000,32.274155,34.887001,
6207.000000,31.806915,35.149627,
39386.000000,32.273996,34.909588,
31931.000000,32.275016,35.007958,
41311.000000,32.821001,35.070448,809.000000
42348.000000,32.768937,35.039611,1806.000000
41508.000000,32.763136,35.016964,1624.000000
51184.000000,33.050251,35.499857,3305.000000
50832.000000,32.989831,35.321259,3423.000000
31532.000000,31.873145,34.745963,
32515.000000,31.891187,34.738922,
43144.000000,32.521617,34.916688,3910.000000
61434.000000,31.678817,35.167617,
63582.000000,32.118255,35.038967,
38012.000000,31.816477,34.786396,
32892.000000,31.953668,34.815715,
18242.000000,31.610485,34.714493,
14840.000000,31.423973,34.597040,
10567.000000,31.199874,35.364522,
58433.000000,32.916922,35.241109,335.000000
12030.000000,30.993104,34.930303,
37421.000000,31.809882,34.785340,
34022.000000,31.954841,34.938942,
33265.000000,31.861625,34.895087,
61310.000000,31.656271,35.227501,
46991.000000,32.694557,35.062243,2305.000000
5491.000000,31.728484,35.072279,
55382.000000,32.612902,35.144254,2218.000000
61007.000000,31.675049,35.168818,
61253.000000,31.670380,35.168378,
10267.000000,29.559735,34.950152,
42346.000000,32.761792,35.045548,1807.000000
63386.000000,32.068611,35.402368,
313.000000,31.795766,35.230404,
841.000000,31.781476,35.246593,
31795.000000,31.816446,34.723061,
31130.000000,31.781106,34.689434,
65439.000000,31.950541,35.260695,
53248.000000,32.918693,35.291655,326.000000
30500.000000,32.260111,34.922200,
60715.000000,31.770882,35.498716,
13504.000000,30.903244,34.396730,
19480.000000,31.282263,34.801617,
12454.000000,31.302159,34.616552,
54128.000000,32.882038,35.407688,3508.000000
6303.000000,31.790869,35.261834,
12210.000000,31.536992,34.582380,
19863.000000,31.769777,34.634072,
54465.000000,33.139922,35.767634,3105.000000
57572.000000,32.796689,35.164759,422.000000
40732.000000,32.412093,35.047072,4020.000000
55164.000000,32.674184,35.247208,2108.000000
41555.000000,32.794718,34.977188,1610.000000
39601.000000,32.410325,34.924035,
58757.000000,32.565256,35.372128,3622.000000
58572.000000,32.610181,35.281366,3619.000000
58018.000000,32.876194,35.544987,3501.000000
6040.000000,31.765372,35.134986,
42090.000000,32.819128,34.982387,1509.000000
53081.000000,32.985801,35.706703,3107.000000
50409.000000,33.073711,35.184803,3403.000000
57285.000000,32.787776,35.514685,3520.000000
15724.000000,31.654240,34.575528,
13858.000000,31.003570,34.773273,
51408.000000,32.982257,35.551135,3213.000000
56760.000000,32.478453,35.498621,3710.000000
53242.000000,33.229716,35.640005,3202.000000
43552.000000,32.426755,34.925912,4012.000000
47424.000000,32.482481,35.106871,3821.000000
10240.000000,30.363707,35.170332,
58348.000000,33.017192,35.261318,3418.000000
18079.000000,31.658889,34.623364,
40968.000000,32.482894,34.893550,3914.000000
41456.000000,32.738683,34.966220,2409.000000
47645.000000,32.800506,35.109749,908.000000
55555.000000,32.617997,35.329366,3609.000000
5446.000000,31.767073,35.005013,
34271.000000,31.891915,34.826390,
26180.000000,32.060008,34.831170,
38585.000000,32.067144,34.943793,
50390.000000,32.837056,35.248290,310.000000
58068.000000,32.721405,35.567394,3524.000000
19354.000000,31.415902,34.589401,
13637.000000,31.273414,34.803434,
63932.000000,32.400777,35.494907,
57010.000000,32.867141,35.531275,3501.000000
14033.000000,31.261777,34.833115,
356.000000,31.714670,35.099653,
60620.000000,31.580816,35.407796,
34357.000000,32.284268,34.986113,
37153.000000,32.128740,34.902796,
54702.000000,32.714591,35.352616,1919.000000
63559.000000,31.657810,35.152630,
52336.000000,32.931884,35.092570,214.000000
54265.000000,32.961902,35.168740,230.000000
883.000000,31.841264,35.230120,
56702.000000,32.492662,35.551926,3703.000000
33664.000000,31.954615,34.939978,
50708.000000,33.004596,35.294998,3411.000000
57898.000000,32.785303,35.462690,3513.000000
1863.000000,31.772900,35.230121,
42534.000000,32.471349,34.957883,3918.000000
62140.000000,32.159149,34.976119,
39412.000000,32.271609,34.922392,
55179.000000,33.069449,35.148051,101.000000
31848.000000,32.006622,34.959256,
56399.000000,32.725344,35.284684,1924.000000
37906.000000,32.304459,35.005858,
18259.000000,31.337296,34.599094,
12503.000000,31.523889,34.588229,
35673.000000,31.893614,34.818377,
6293.000000,31.767776,35.226428,
89.000000,31.765863,35.247198,
31047.000000,32.059621,34.852473,
35822.000000,31.913453,34.803897,
15375.000000,31.530110,34.610829,
15353.000000,31.645265,34.699364,
33409.000000,31.887893,34.928282,
93.000000,31.767265,35.246594,
60824.000000,32.002844,35.174666,
52805.000000,32.826714,35.788360,3110.000000
34126.000000,31.906517,34.998048,
6200.000000,31.713239,35.063229,
57933.000000,33.080300,35.517318,3302.000000
58924.000000,32.615797,35.287974,3615.000000
32151.000000,32.062083,34.915113,
53685.000000,32.942585,35.178005,242.000000
34198.000000,31.922039,35.033475,
738.000000,31.784219,35.254908,
50716.000000,33.000419,35.299217,3411.000000
9857.000000,31.773198,35.073340,
63904.000000,31.681124,35.168517,
15624.000000,31.465979,34.533488,
14986.000000,31.655231,34.573059,
13420.000000,31.331124,34.675295,
12456.000000,31.302113,34.612110,
11720.000000,31.438596,34.645944,
15044.000000,31.683334,34.560503,
31316.000000,32.156705,34.883980,
10048.000000,31.329352,34.635440,
5267.000000,31.720202,34.964246,
30135.000000,32.271445,34.889766,
61205.000000,32.032569,35.059800,
38294.000000,32.076069,34.882342,
41816.000000,32.765551,34.985405,1623.000000
26145.000000,32.053420,34.817444,
536.000000,31.803131,35.152267,
59819.000000,32.860485,35.259679,306.000000
35478.000000,32.086613,34.966238,
58400.000000,33.218302,35.576555,3205.000000
54008.000000,32.726259,35.324571,1906.000000
54414.000000,32.988906,35.693175,3107.000000
19318.000000,31.420202,34.579498,
40849.000000,32.710857,34.962667,2410.000000
33083.000000,31.907220,34.990207,
51411.000000,33.038908,35.245653,3428.000000
60619.000000,31.798769,35.491080,
39583.000000,32.349946,34.995665,
34862.000000,32.226441,35.005179,
19124.000000,31.557775,34.647357,
47321.000000,32.485095,35.008827,3915.000000
47806.000000,32.485694,34.910498,3914.000000
14348.000000,31.435095,34.588660,
54833.000000,32.873952,35.447880,3504.000000
14639.000000,31.467296,34.640539,
32272.000000,32.025894,34.875346,
55286.000000,32.549341,35.308206,3624.000000
55104.000000,32.673826,35.233675,2110.000000
55544.000000,32.679193,35.236790,2105.000000
2109.000000,31.852959,35.217715,
43340.000000,32.467817,35.044717,3825.000000
42835.000000,32.780745,34.997299,1617.000000
33607.000000,32.095071,34.885777,
65245.000000,32.132310,35.003903,
59740.000000,32.817413,35.189901,419.000000
57441.000000,32.803039,35.172990,407.000000
56343.000000,32.656843,35.100561,2214.000000
11959.000000,31.332521,34.892391,
59376.000000,32.969841,35.379711,3407.000000
28540.000000,32.084842,34.803956,
9933.000000,31.749540,35.226653,
56683.000000,32.532206,35.339505,3626.000000
30142.000000,32.275671,34.891244,
26875.000000,32.145999,34.837882,
18111.000000,31.712156,34.739468,
58454.000000,32.712684,35.335550,2001.000000
52510.000000,32.700363,35.161972,2208.000000
52570.000000,32.994608,35.097065,117.000000
14565.000000,31.237613,34.425179,
55566.000000,32.673669,35.249410,2108.000000
33563.000000,32.165450,34.928564,
53055.000000,32.921911,35.092496,215.000000
12599.000000,31.288704,34.805140,
59887.000000,32.704222,35.156896,2208.000000
55824.000000,32.802565,35.383990,1937.000000
30065.000000,31.947707,34.823116,
59642.000000,32.710523,35.143175,2201.000000
12151.000000,31.285710,34.799811,
10656.000000,30.485723,35.175049,
56792.000000,32.618609,35.315101,3614.000000
54854.000000,32.487691,35.492416,3708.000000
21330.000000,32.175063,34.834280,
41015.000000,32.797257,34.983246,1630.000000
43014.000000,32.790365,35.020118,1705.000000
55215.000000,32.718619,35.438717,3529.000000
54849.000000,32.498881,35.498884,3704.000000
83.000000,31.766358,35.240417,
293.000000,31.809603,35.221798,
48111.000000,32.486172,34.993688,3916.000000
40843.000000,32.606595,34.952366,2417.000000
34858.000000,32.224781,34.998149,
35387.000000,32.185479,34.852600,
63519.000000,31.652328,35.229797,
3519.000000,31.776013,35.189433,
19619.000000,29.558803,34.935541,
59863.000000,32.987475,35.703502,3107.000000
13411.000000,31.323779,34.676835,
46945.000000,32.712675,35.104074,2206.000000
14374.000000,31.272962,34.853685,
11680.000000,31.278465,34.821523,
11229.000000,31.279626,34.802006,
15308.000000,31.367847,34.807774,
19730.000000,31.277551,34.823194,
19733.000000,31.268950,34.803358,
10239.000000,30.362554,35.170821,
10144.000000,31.773554,34.807624,
40487.000000,32.460353,35.039874,3826.000000
51750.000000,33.229243,35.643398,3202.000000
42564.000000,32.575909,34.945085,2503.000000
42825.000000,32.787758,34.970601,1518.000000
36634.000000,32.061344,34.872693,
56711.000000,32.649392,35.372093,3604.000000
42427.000000,32.467570,34.981331,3917.000000
15453.000000,31.618249,34.700728,
12249.000000,31.273470,34.754950,
18191.000000,31.371233,34.643207,
56755.000000,32.487265,35.501586,3708.000000
42904.000000,32.766029,34.991451,1623.000000
50523.000000,33.011090,35.268401,3417.000000
55175.000000,33.074258,35.146506,101.000000
51620.000000,32.934353,35.367512,318.000000
63455.000000,32.131340,34.995562,
32014.000000,32.144897,34.945462,
58631.000000,32.690398,35.283849,1931.000000
59811.000000,32.915827,35.425029,3322.000000
61015.000000,31.664938,35.157555,
60579.000000,31.392391,35.112903,
59796.000000,32.926012,35.178670,242.000000
40359.000000,32.542087,34.953398,3905.000000
40051.000000,32.628575,34.946503,2427.000000
917.000000,31.754304,35.164905,
55612.000000,32.988289,35.573185,3211.000000
41628.000000,32.816581,34.986236,1404.000000
12049.000000,29.941024,35.064039,
54208.000000,32.842903,35.261935,310.000000
40374.000000,32.801753,35.094300,909.000000
39042.000000,31.929318,34.880069,
15638.000000,31.678916,34.765142,
15366.000000,31.513952,34.596904,
39531.000000,31.761736,34.791111,
11931.000000,31.695602,34.708065,
12423.000000,31.267066,34.776181,
34138.000000,31.899377,35.017810,
39952.000000,32.192560,34.862538,
10299.000000,30.644771,35.208207,
41551.000000,32.704785,35.122424,2205.000000
59646.000000,32.734393,35.185194,2201.000000
53136.000000,33.198556,35.564465,3207.000000
40285.000000,32.569238,34.943364,2503.000000
37140.000000,31.889222,34.775724,
60572.000000,31.489346,35.164524,
54927.000000,32.768315,35.170584,1102.000000
55265.000000,32.793653,35.182102,423.000000
63252.000000,32.101210,35.196338,
15530.000000,31.644169,34.731054,
55788.000000,32.907988,35.326341,301.000000
57930.000000,33.080146,35.515927,3302.000000
58954.000000,32.962434,35.176049,207.000000
59331.000000,33.090214,35.228961,3402.000000
52223.000000,32.735717,35.326448,1917.000000
59724.000000,32.950541,35.526638,3319.000000
59286.000000,33.045129,35.106007,102.000000
53798.000000,32.679295,35.273695,1934.000000
52550.000000,32.940649,35.319908,316.000000
54987.000000,32.917517,35.423647,3322.000000
42759.000000,32.806824,34.966813,1607.000000
31807.000000,31.825883,34.688263,
42306.000000,32.769880,35.028185,1805.000000
16129.000000,30.880656,34.792868,
32318.000000,31.807914,34.777941,
10266.000000,29.559045,34.948555,
47198.000000,32.461732,35.069987,3824.000000
5795.000000,31.817268,35.228090,
60035.000000,32.162142,35.526595,
40855.000000,32.415883,35.046114,4017.000000
19613.000000,29.556076,34.962112,
39699.000000,32.172754,34.918980,
40353.000000,32.809853,35.092811,904.000000
40367.000000,32.808083,35.092854,904.000000
41605.000000,32.807560,35.127672,901.000000
63522.000000,31.642103,35.232166,
56505.000000,32.990946,35.675779,3107.000000
14188.000000,31.248833,35.198232,
14106.000000,31.326704,34.922308,
50370.000000,32.678002,35.274031,1934.000000
11283.000000,31.267030,35.226390,
34050.000000,32.397818,34.933770,
55378.000000,32.605835,35.302885,3623.000000
57252.000000,32.782660,35.525696,3519.000000
18404.000000,31.686995,34.574933,
59795.000000,32.927712,35.182843,242.000000
54207.000000,32.842132,35.261344,310.000000
50736.000000,32.963011,35.302310,3424.000000
51546.000000,32.822373,35.149849,922.000000
5160.000000,31.659241,34.943960,
47948.000000,32.505441,35.056050,3818.000000
53709.000000,33.227541,35.570130,3206.000000
52079.000000,32.853617,35.204371,413.000000
63476.000000,31.781755,35.310151,
5765.000000,31.762906,35.243114,
624.000000,31.795093,35.169216,
42681.000000,32.687215,34.944172,2410.000000
51600.000000,32.936444,35.355207,317.000000
51547.000000,32.811281,35.163418,407.000000
15725.000000,31.655925,34.579717,
32946.000000,31.973658,34.806290,
53471.000000,32.798005,35.522122,3514.000000
5911.000000,31.798314,35.166269,
46169.000000,32.465582,34.993333,3916.000000
35355.000000,32.075283,34.897799,
37544.000000,31.989236,34.896053,
50990.000000,32.989774,35.484823,3305.000000
9826.000000,31.754585,35.228572,
12057.000000,31.692315,34.581937,
14365.000000,31.264103,34.846583,
10243.000000,30.774406,35.237123,
50344.000000,32.970117,35.151074,110.000000
51627.000000,32.937349,35.428001,3322.000000
63103.000000,32.130801,34.991137,
10145.000000,31.742955,34.774636,
31326.000000,31.923955,34.795849,
58022.000000,32.844145,35.515335,3502.000000
31533.000000,31.876261,34.747818,
57970.000000,32.981261,35.509478,3310.000000
63188.000000,32.170855,35.085469,
65283.000000,32.113555,35.033877,
11997.000000,29.669050,34.870295,
3418.000000,31.719327,35.220711,
59581.000000,32.635594,35.068832,2213.000000
60615.000000,31.799883,35.490647,
42130.000000,32.777942,34.983736,1620.000000
52389.000000,32.992963,35.143883,110.000000
14725.000000,31.651823,34.583607,
863.000000,31.785816,35.238399,
2410.000000,31.792842,35.232494,
35126.000000,32.017147,34.906001,
