o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
214,204,KiryatAta North-East,Hecht-Shprintzak,0.0,3.2,37.93,78.99,,90.57,99.33,85.57,0.4,1.29,1.29,0.0,0.28,0.91,81.91,0.53,1.7,bus→LRT,derived_feeder
214,205,KiryatAta North-East,EinHayam,0.0,0.78,37.64,73.7,,89.44,102.12,84.44,0.34,0.27,0.27,0.0,0.2,0.15,82.0,0.45,0.35,bus→LRT,derived_feeder
214,206,KiryatAta North-East,BatGalim-KiryatEliezer,0.0,18.79,34.52,78.18,,83.75,93.07,78.75,0.49,9.23,9.23,0.0,0.36,6.69,78.18,0.57,10.79,bus→LRT,derived_feeder
214,207,KiryatAta North-East,Hamoshava,0.0,4.97,32.84,70.23,,73.25,80.76,68.25,0.53,2.63,2.63,0.0,0.42,2.08,68.91,0.59,2.95,bus→LRT,derived_feeder
214,208,KiryatAta North-East,LowerCity,90.99,17.51,31.22,67.93,,74.64,80.46,69.64,0.47,10.77,8.31,2.47,0.39,8.32,71.52,0.52,12.27,bus→LRT,derived_feeder
214,209,KiryatAta North-East,Namal-Giborim,13.09,10.52,28.58,65.62,,77.51,80.92,72.51,0.4,4.92,4.19,0.74,0.35,4.23,75.64,0.43,5.34,bus→LRT,derived_feeder
214,210,KiryatAta North-East,Hamifrats,0.0,48.89,24.79,51.41,,100.28,103.69,95.28,0.07,3.28,3.28,0.0,0.06,2.71,98.41,0.07,3.64,bus→LRT,assumed
214,211,KiryatAta North-East,Bazan-Hutsot,52.27,18.51,21.23,48.3,,89.79,93.2,84.79,0.1,1.94,1.86,0.08,0.08,1.6,87.92,0.11,2.15,bus→LRT→brt,derived_feeder
214,212,KiryatAta North-East,TsometKiryatAta,49.04,44.86,20.37,33.91,,83.38,86.79,78.38,0.06,2.97,2.91,0.06,0.05,2.44,81.51,0.07,3.3,bus→LRT→brt,derived_feeder
214,213,KiryatAta North-East,KiryatAta North,112.18,39.2,12.51,21.81,,95.0,98.41,90.0,0.02,0.65,0.64,0.0,0.01,0.53,93.13,0.02,0.72,bus→LRT→brt,derived_feeder
214,215,KiryatAta North-East,Shefaram,116.56,0.39,15.8,25.35,,122.7,126.11,117.7,0.0,0.0,0.0,0.0,0.0,0.0,120.83,0.0,0.0,bus→LRT→bus,assumed
214,216,KiryatAta North-East,Hamovil,0.0,0.02,26.16,89.45,,142.2,145.61,137.2,0.05,0.0,0.0,0.0,0.04,0.0,140.33,0.06,0.0,bus→LRT→bus,assumed
214,217,KiryatAta North-East,Nazareth,78.6,0.61,43.96,85.71,,131.84,135.25,126.84,0.08,0.05,0.05,0.0,0.06,0.04,129.97,0.09,0.05,bus→LRT→bus,derived_feeder
214,101,KiryatAta North-East,TsurShalom,0.0,5.64,19.86,74.97,,94.33,97.74,89.33,0.3,1.67,1.67,0.0,0.26,1.44,92.46,0.32,1.81,bus→LRT→brt,derived_feeder
214,102,KiryatAta North-East,Kiryon,146.79,11.62,17.04,23.16,,93.49,96.9,88.49,0.02,0.23,0.23,0.0,0.02,0.19,91.62,0.02,0.26,bus→LRT→brt,derived_feeder
214,103,KiryatAta North-East,KiryatBialik Center,91.45,9.97,17.07,27.84,,92.47,95.88,87.47,0.03,0.27,0.27,0.0,0.02,0.22,90.6,0.03,0.31,bus→LRT→brt,derived_feeder
214,104,KiryatAta North-East,KiryatHaim,0.0,21.91,18.08,34.77,,86.8,90.21,81.8,0.06,1.23,1.23,0.0,0.05,1.01,84.93,0.06,1.37,bus→LRT→brt,derived_feeder
214,301,KiryatAta North-East,SavyoneyYam,0.0,0.84,21.36,73.49,,118.34,121.75,113.34,0.08,0.07,0.07,0.0,0.07,0.06,116.47,0.09,0.08,bus→LRT→brt,derived_feeder
214,302,KiryatAta North-East,KiryatYam A,0.0,1.23,21.1,72.36,,112.6,116.01,107.6,0.11,0.13,0.13,0.0,0.09,0.11,110.73,0.12,0.15,bus→LRT→brt,derived_feeder
214,303,KiryatAta North-East,KiryatYam B+C,40.76,15.1,20.26,66.86,,106.14,109.55,101.14,0.11,1.79,1.71,0.08,0.09,1.48,104.03,0.13,2.01,bus→LRT→brt,derived_feeder
214,304,KiryatAta North-East,KiryatHaim West,0.0,9.8,20.39,62.44,,103.71,107.12,98.71,0.1,1.0,1.0,0.0,0.08,0.83,101.84,0.11,1.1,bus→LRT→brt,derived_feeder
215,201,Shefaram,TiratCarmel,0.0,1.96,43.27,89.27,,112.91,117.62,107.91,0.25,0.48,0.48,0.0,0.2,0.39,110.41,0.28,0.54,bus→LRT,assumed
215,202,Shefaram,Matam-NeotPeres,0.0,7.27,43.57,79.01,,105.37,108.55,100.37,0.22,1.58,1.58,0.0,0.19,1.36,100.49,0.27,1.97,bus→LRT,assumed
215,203,Shefaram,HofCarmel-NeveDavid,0.0,0.88,43.84,88.38,,100.98,104.16,95.98,0.39,0.34,0.34,0.0,0.34,0.3,97.91,0.43,0.38,bus→LRT,assumed
215,204,Shefaram,Hecht-Shprintzak,0.0,1.25,43.91,82.01,,100.65,102.35,95.65,0.31,0.38,0.38,0.0,0.28,0.36,96.3,0.36,0.45,bus→LRT,assumed
215,205,Shefaram,EinHayam,0.0,0.3,43.62,76.72,,102.91,106.84,97.91,0.22,0.07,0.07,0.0,0.18,0.05,96.39,0.29,0.09,bus→LRT,assumed
215,206,Shefaram,BatGalim-KiryatEliezer,393.44,9.47,41.95,,,97.22,100.72,92.22,0.0,0.0,0.0,0.0,0.0,0.0,92.57,0.0,0.0,bus→LRT,assumed
215,207,Shefaram,Hamoshava,0.0,7.14,38.82,,,86.72,88.41,81.72,0.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,bus→LRT,assumed
215,208,Shefaram,LowerCity,376.73,25.43,35.62,70.95,,88.37,90.78,83.37,0.32,9.79,8.18,1.61,0.29,8.68,85.91,0.35,11.05,bus→LRT,assumed
215,209,Shefaram,Namal-Giborim,95.37,20.22,33.22,68.64,,91.9,95.31,86.9,0.25,5.7,5.07,0.63,0.21,4.78,90.03,0.27,6.26,bus→LRT,derived_feeder
215,210,Shefaram,Hamifrats,381.3,129.94,34.03,65.8,,103.3,106.71,98.3,0.12,17.0,16.18,0.82,0.1,14.06,101.43,0.14,18.85,bus→LRT,assumed
215,211,Shefaram,Bazan-Hutsot,62.99,49.19,25.84,68.13,,102.19,105.6,97.19,0.15,7.68,7.32,0.35,0.12,6.38,100.32,0.16,8.48,bus→LRT→brt,assumed
215,212,Shefaram,TsometKiryatAta,426.19,54.44,27.55,56.76,,95.78,99.19,90.78,0.11,6.6,6.26,0.35,0.1,5.45,93.91,0.13,7.33,bus→LRT→brt,assumed
215,213,Shefaram,KiryatAta North,210.62,5.87,21.45,60.31,,107.85,111.26,102.85,0.07,0.44,0.42,0.02,0.06,0.36,105.98,0.08,0.49,bus→LRT→brt,assumed
215,214,Shefaram,KiryatAta North-East,112.45,1.52,15.22,32.68,,130.79,134.2,125.79,0.0,0.01,0.01,0.0,0.0,0.0,128.92,0.0,0.01,bus→LRT→bus,assumed
215,216,Shefaram,Hamovil,114.08,0.16,20.33,51.73,,145.22,148.63,140.22,0.0,0.0,0.0,0.0,0.0,0.0,143.35,0.01,0.0,bus→LRT→bus,assumed
215,217,Shefaram,Nazareth,306.07,8.14,49.24,39.59,,135.18,138.59,130.18,0.0,0.04,0.04,0.0,0.0,0.03,133.31,0.0,0.04,bus→LRT→bus,assumed
215,101,Shefaram,TsurShalom,136.9,5.45,26.21,53.35,,106.39,109.8,101.39,0.05,0.3,0.29,0.01,0.04,0.24,104.52,0.06,0.33,bus→LRT→brt,assumed
215,102,Shefaram,Kiryon,328.52,7.38,22.92,40.58,,103.34,106.75,98.34,0.03,0.23,0.22,0.0,0.02,0.19,101.47,0.03,0.25,bus→LRT→brt,assumed
215,103,Shefaram,KiryatBialik Center,618.54,8.65,25.69,49.57,,102.32,105.73,97.32,0.05,0.48,0.47,0.01,0.04,0.39,100.45,0.06,0.53,bus→LRT→brt,assumed
215,104,Shefaram,KiryatHaim,0.0,8.75,23.99,56.5,,98.65,102.06,93.65,0.1,0.85,0.85,0.0,0.08,0.71,96.78,0.11,0.94,bus→LRT→brt,assumed
215,301,Shefaram,SavyoneyYam,9.97,0.09,26.52,73.36,,132.73,136.14,127.73,0.04,0.0,0.0,0.0,0.03,0.0,130.86,0.04,0.0,bus→LRT→brt,derived_feeder
215,302,Shefaram,KiryatYam A,0.0,0.13,26.46,69.04,,126.99,130.4,121.99,0.04,0.01,0.01,0.0,0.03,0.0,125.12,0.04,0.01,bus→LRT→brt,derived_feeder
215,303,Shefaram,KiryatYam B+C,0.0,2.57,26.94,66.73,,120.53,123.29,115.53,0.05,0.13,0.13,0.0,0.04,0.11,118.42,0.06,0.15,bus→LRT→brt,derived_feeder
215,304,Shefaram,KiryatHaim West,0.0,5.54,26.29,65.46,,118.1,121.51,113.1,0.05,0.3,0.3,0.0,0.04,0.25,116.23,0.06,0.33,bus→LRT→brt,derived_feeder
216,201,Hamovil,TiratCarmel,59.38,0.02,50.14,103.48,,127.12,131.83,122.12,0.25,0.01,0.01,0.0,0.2,0.0,124.62,0.28,0.01,bus→LRT,assumed
216,202,Hamovil,Matam-NeotPeres,0.0,0.09,55.49,93.22,,119.58,122.76,114.58,0.22,0.02,0.02,0.0,0.19,0.02,114.58,0.27,0.03,bus→LRT,assumed
216,203,Hamovil,HofCarmel-NeveDavid,0.0,0.01,56.31,102.59,,115.2,118.38,110.2,0.39,0.0,0.0,0.0,0.34,0.0,112.0,0.43,0.0,bus→LRT,assumed
216,204,Hamovil,Hecht-Shprintzak,0.0,0.02,56.63,96.61,,115.25,116.95,110.25,0.31,0.0,0.0,0.0,0.28,0.0,110.39,0.37,0.01,bus→LRT,assumed
216,205,Hamovil,EinHayam,0.0,0.0,56.5,91.33,,117.16,121.44,112.16,0.22,0.0,0.0,0.0,0.18,0.0,110.47,0.3,0.0,bus→LRT,assumed
216,206,Hamovil,BatGalim-KiryatEliezer,0.0,0.09,53.43,95.8,,111.47,113.28,106.47,0.35,0.03,0.03,0.0,0.32,0.03,106.66,0.41,0.04,bus→LRT,assumed
216,207,Hamovil,Hamoshava,0.0,0.02,51.64,87.86,,101.33,103.02,96.33,0.38,0.01,0.01,0.0,0.35,0.01,97.39,0.43,0.01,bus→LRT,assumed
216,208,Hamovil,LowerCity,0.0,0.06,49.86,85.55,,102.97,105.38,97.97,0.32,0.02,0.02,0.0,0.29,0.02,99.99,0.36,0.02,bus→LRT,assumed
216,209,Hamovil,Namal-Giborim,17.45,0.03,43.39,83.25,,105.99,109.4,100.99,0.26,0.01,0.01,0.0,0.22,0.01,104.12,0.28,0.01,bus→LRT,derived_feeder
216,210,Hamovil,Hamifrats,64.97,0.14,41.16,79.89,,117.9,121.31,112.9,0.12,0.02,0.02,0.0,0.1,0.01,116.03,0.13,0.02,bus→LRT,assumed
216,211,Hamovil,Bazan-Hutsot,40.48,0.05,34.55,87.6,,116.8,120.21,111.8,0.19,0.01,0.01,0.0,0.16,0.01,114.93,0.21,0.01,bus→LRT→brt,assumed
216,212,Hamovil,TsometKiryatAta,229.02,0.06,37.14,76.64,,110.38,113.79,105.38,0.15,0.01,0.01,0.0,0.13,0.01,108.51,0.17,0.01,bus→LRT→brt,assumed
216,213,Hamovil,KiryatAta North,0.0,0.0,31.76,67.3,,122.45,125.86,117.45,0.05,0.0,0.0,0.0,0.04,0.0,120.58,0.05,0.0,bus→LRT→brt,assumed
216,214,Hamovil,KiryatAta North-East,0.0,0.0,26.16,51.48,,145.39,148.8,140.39,0.0,0.0,0.0,0.0,0.0,0.0,143.52,0.01,0.0,bus→LRT→bus,assumed
216,215,Hamovil,Shefaram,481.56,0.0,17.2,41.31,,140.32,143.73,135.32,0.0,0.0,0.0,0.0,0.0,0.0,138.45,0.0,0.0,bus→LRT→bus,assumed
216,217,Hamovil,Nazareth,346.27,0.42,22.94,39.72,,149.78,153.19,144.78,0.0,0.0,0.0,0.0,0.0,0.0,147.91,0.0,0.0,bus→LRT→bus,assumed
216,101,Hamovil,TsurShalom,0.0,0.45,37.75,71.64,,120.99,124.4,115.99,0.07,0.03,0.03,0.0,0.05,0.02,119.12,0.07,0.03,bus→LRT→brt,assumed
216,102,Hamovil,Kiryon,0.0,0.53,36.68,63.37,,117.94,121.35,112.94,0.05,0.03,0.03,0.0,0.04,0.02,116.07,0.05,0.03,bus→LRT→brt,assumed
216,103,Hamovil,KiryatBialik Center,0.0,0.7,36.98,69.34,,116.92,120.33,111.92,0.07,0.05,0.05,0.0,0.06,0.04,115.05,0.08,0.06,bus→LRT→brt,assumed
216,104,Hamovil,KiryatHaim,28.5,0.48,39.72,76.04,,113.25,116.66,108.25,0.13,0.07,0.06,0.0,0.11,0.05,111.38,0.14,0.07,bus→LRT→brt,assumed
216,301,Hamovil,SavyoneyYam,0.0,0.0,39.76,88.98,,146.82,150.23,141.82,0.0,0.0,0.0,0.0,0.0,0.0,144.95,0.0,0.0,bus→LRT→brt,derived_feeder
216,302,Hamovil,KiryatYam A,0.0,0.0,39.9,84.66,,141.08,144.49,136.08,0.04,0.0,0.0,0.0,0.04,0.0,139.21,0.05,0.0,bus→LRT→brt,derived_feeder
216,303,Hamovil,KiryatYam B+C,0.0,0.0,40.35,82.35,,134.62,137.89,129.62,0.06,0.0,0.0,0.0,0.05,0.0,132.51,0.06,0.0,bus→LRT→brt,derived_feeder
216,304,Hamovil,KiryatHaim West,24.77,0.0,41.36,82.02,,132.19,135.6,127.19,0.06,0.0,0.0,0.0,0.05,0.0,130.32,0.07,0.0,bus→LRT→brt,derived_feeder
217,201,Nazareth,TiratCarmel,0.0,0.84,67.17,111.77,,135.41,140.12,130.41,0.25,0.21,0.21,0.0,0.2,0.17,132.91,0.28,0.23,bus→LRT,assumed
217,202,Nazareth,Matam-NeotPeres,353.8,3.28,64.71,101.51,,127.87,131.05,122.87,0.22,0.8,0.71,0.09,0.19,0.68,119.16,0.32,1.26,bus→LRT,assumed
217,203,Nazareth,HofCarmel-NeveDavid,0.0,0.4,71.1,110.88,,123.48,126.66,118.48,0.39,0.15,0.15,0.0,0.34,0.14,116.58,0.49,0.19,bus→LRT,assumed
217,204,Nazareth,Hecht-Shprintzak,0.0,0.56,71.78,104.9,,121.77,125.24,116.77,0.33,0.18,0.18,0.0,0.28,0.16,114.98,0.42,0.24,bus→LRT,derived_feeder
217,205,Nazareth,EinHayam,0.0,0.14,71.9,99.61,,120.62,129.73,115.62,0.28,0.04,0.04,0.0,0.18,0.02,115.06,0.35,0.05,bus→LRT,derived_feeder
217,206,Nazareth,BatGalim-KiryatEliezer,287.38,5.19,62.15,96.01,,114.95,120.86,109.95,0.3,1.87,1.57,0.3,0.23,1.38,111.24,0.35,2.25,bus→LRT,derived_feeder
217,207,Nazareth,Hamoshava,0.0,28.91,67.04,93.74,,104.45,108.56,99.45,0.42,12.0,12.0,0.0,0.36,10.32,101.97,0.45,13.06,bus→LRT,derived_feeder
217,208,Nazareth,LowerCity,111.81,101.08,62.05,95.07,,105.83,108.24,100.83,0.41,48.08,41.88,6.19,0.38,43.45,104.58,0.43,50.58,bus→LRT,derived_feeder
217,209,Nazareth,Namal-Giborim,4.38,41.99,61.95,78.11,,119.14,122.55,114.14,0.1,4.41,4.34,0.07,0.09,3.65,117.27,0.11,4.88,bus→LRT,derived_feeder
217,210,Nazareth,Hamifrats,75.03,106.22,55.38,93.03,,120.76,124.17,115.76,0.2,22.74,21.64,1.11,0.17,19.1,118.89,0.22,24.97,bus→LRT,derived_feeder
217,211,Nazareth,Bazan-Hutsot,0.0,40.21,54.97,115.12,,119.66,123.07,114.66,0.51,20.38,20.38,0.0,0.46,18.33,117.79,0.53,21.51,bus→LRT→brt,derived_feeder
217,212,Nazareth,TsometKiryatAta,0.0,42.99,53.63,99.52,,113.24,116.65,108.24,0.37,15.99,15.99,0.0,0.33,14.0,111.37,0.4,17.14,bus→LRT→brt,derived_feeder
217,213,Nazareth,KiryatAta North,0.0,1.27,48.08,92.01,,125.31,128.72,120.31,0.15,0.2,0.2,0.0,0.13,0.17,123.44,0.17,0.22,bus→LRT→brt,derived_feeder
217,214,Nazareth,KiryatAta North-East,0.0,0.33,42.73,74.23,,148.25,151.66,143.25,0.02,0.01,0.01,0.0,0.01,0.0,146.38,0.02,0.01,bus→LRT→bus,derived_feeder
217,215,Nazareth,Shefaram,545.61,9.39,37.63,57.49,,143.18,146.59,138.18,0.01,0.07,0.07,0.0,0.01,0.06,141.31,0.01,0.08,bus→LRT→bus,derived_feeder
217,216,Nazareth,Hamovil,403.34,7.2,24.9,68.09,,162.69,166.1,157.69,0.0,0.03,0.03,0.0,0.0,0.03,160.82,0.01,0.04,bus→LRT→bus,derived_feeder
217,101,Nazareth,TsurShalom,0.0,13.9,54.93,80.81,,123.86,127.27,118.86,0.09,1.29,1.29,0.0,0.08,1.07,121.99,0.1,1.42,bus→LRT→brt,derived_feeder
217,102,Nazareth,Kiryon,0.0,49.83,53.72,78.34,,120.8,124.21,115.8,0.1,4.76,4.76,0.0,0.08,3.95,118.93,0.11,5.27,bus→LRT→brt,derived_feeder
217,103,Nazareth,KiryatBialik Center,0.0,30.02,53.7,98.82,,119.78,123.19,114.78,0.28,8.33,8.33,0.0,0.24,7.15,117.91,0.3,9.02,bus→LRT→brt,derived_feeder
217,104,Nazareth,KiryatHaim,0.0,29.4,53.46,105.74,,116.11,119.52,111.11,0.42,12.35,12.35,0.0,0.37,10.92,114.24,0.45,13.16,bus→LRT→brt,derived_feeder
217,301,Nazareth,SavyoneyYam,0.0,0.0,56.82,99.46,,155.81,158.22,150.81,0.04,0.0,0.0,0.0,0.04,0.0,154.56,0.05,0.0,bus→LRT→bus,assumed
217,302,Nazareth,KiryatYam A,0.0,0.0,56.78,95.15,,154.23,156.85,149.23,0.04,0.0,0.0,0.0,0.03,0.0,152.36,0.04,0.0,bus→LRT→brt,derived_feeder
217,303,Nazareth,KiryatYam B+C,0.0,0.44,56.97,92.84,,138.34,140.75,133.34,0.08,0.04,0.04,0.0,0.07,0.03,137.09,0.09,0.04,bus→LRT→bus,derived_feeder
217,304,Nazareth,KiryatHaim West,0.0,3.58,55.73,92.5,,139.57,141.98,134.57,0.07,0.27,0.27,0.0,0.06,0.23,138.32,0.08,0.28,bus→LRT→bus,derived_feeder
101,201,TsurShalom,TiratCarmel,0.0,20.67,36.3,70.69,,81.95,86.66,76.95,0.41,8.41,8.41,0.0,0.34,7.05,79.45,0.44,9.17,brt→LRT,derived_feeder
101,202,TsurShalom,Matam-NeotPeres,54.07,36.67,31.96,48.05,48.05,81.07,90.94,76.07,0.16,6.07,5.75,0.31,0.09,3.53,69.91,0.27,10.75,brt→LRT,derived_feeder
101,203,TsurShalom,HofCarmel-NeveDavid,0.0,4.28,32.26,70.77,70.77,70.03,73.21,65.03,0.59,2.51,2.51,0.0,0.54,2.3,67.34,0.62,2.67,brt→LRT,derived_feeder
101,204,TsurShalom,Hecht-Shprintzak,0.0,6.07,31.36,63.23,63.23,72.74,77.45,67.74,0.43,2.63,2.63,0.0,0.37,2.22,65.73,0.54,3.26,brt→LRT,derived_feeder
101,205,TsurShalom,EinHayam,0.0,1.47,30.44,58.59,58.59,73.25,83.48,68.25,0.36,0.53,0.53,0.0,0.23,0.34,65.81,0.47,0.69,brt→LRT,derived_feeder
101,206,TsurShalom,BatGalim-KiryatEliezer,118.5,35.51,33.64,57.36,57.36,67.57,76.89,62.57,0.42,18.42,15.0,3.42,0.29,11.95,62.0,0.51,23.29,brt→LRT,derived_feeder
101,207,TsurShalom,Hamoshava,0.0,21.61,26.47,54.01,54.01,57.07,64.58,52.07,0.53,11.43,11.43,0.0,0.42,9.02,52.73,0.59,12.82,brt→LRT,derived_feeder
101,208,TsurShalom,LowerCity,84.02,75.58,26.48,48.21,48.21,58.45,64.27,53.45,0.42,36.81,31.9,4.91,0.34,28.69,55.33,0.47,41.67,brt→LRT,derived_feeder
101,209,TsurShalom,Namal-Giborim,11.1,31.84,23.52,45.9,45.9,61.32,64.73,56.32,0.35,12.1,11.1,1.0,0.3,10.41,59.45,0.37,13.1,brt→LRT,derived_feeder
101,210,TsurShalom,Hamifrats,317.69,86.35,22.46,42.62,43.22,80.55,83.96,75.55,0.12,11.06,10.52,0.55,0.1,9.14,78.68,0.13,12.27,brt→LRT,derived_feeder
101,211,TsurShalom,Bazan-Hutsot,295.08,32.69,19.27,38.75,38.14,73.61,77.02,68.61,0.14,5.0,4.67,0.33,0.12,4.14,71.74,0.16,5.54,brt→LRT→brt,derived_feeder
101,212,TsurShalom,TsometKiryatAta,62.04,41.26,18.42,27.75,27.17,67.19,70.6,62.19,0.11,4.81,4.64,0.18,0.09,3.98,65.32,0.12,5.34,brt→LRT→brt,derived_feeder
101,213,TsurShalom,KiryatAta North,0.0,8.36,16.42,62.81,,78.81,82.22,73.81,0.34,2.85,2.85,0.0,0.3,2.48,76.94,0.37,3.06,brt→LRT→brt,derived_feeder
101,214,TsurShalom,KiryatAta North-East,0.0,2.17,19.86,74.41,,108.04,111.45,103.04,0.15,0.33,0.33,0.0,0.13,0.28,106.17,0.17,0.36,brt→LRT→bus,derived_feeder
101,215,TsurShalom,Shefaram,0.0,0.75,24.46,50.96,,102.97,106.38,97.97,0.06,0.04,0.04,0.0,0.05,0.03,101.1,0.06,0.05,brt→LRT→bus,derived_feeder
101,216,TsurShalom,Hamovil,0.0,0.11,37.75,74.03,,122.48,125.89,117.48,0.07,0.01,0.01,0.0,0.06,0.01,120.61,0.08,0.01,brt→LRT→bus,derived_feeder
101,217,TsurShalom,Nazareth,0.0,3.74,54.93,59.61,,112.43,115.84,107.43,0.05,0.2,0.2,0.0,0.04,0.17,110.56,0.06,0.22,brt→LRT→bus,derived_feeder
101,102,TsurShalom,Kiryon,101.9,158.31,9.43,14.15,16.32,77.3,80.71,72.3,0.03,4.72,4.69,0.03,0.02,3.86,75.43,0.03,5.26,brt→LRT→brt,derived_feeder
101,103,TsurShalom,KiryatBialik Center,451.92,113.78,10.87,19.13,21.28,76.28,79.69,71.28,0.04,4.85,4.77,0.08,0.03,3.97,74.41,0.05,5.41,brt→LRT→brt,derived_feeder
101,104,TsurShalom,KiryatHaim,782.06,116.61,13.28,23.19,23.93,70.61,74.02,65.61,0.07,8.76,8.48,0.28,0.06,7.2,68.74,0.08,9.76,brt→LRT→brt,derived_feeder
101,301,TsurShalom,SavyoneyYam,305.63,6.16,7.94,18.09,19.63,102.16,105.57,97.16,0.01,0.05,0.05,0.0,0.01,0.04,100.29,0.01,0.06,brt→LRT→brt,derived_feeder
101,302,TsurShalom,KiryatYam A,115.12,9.01,10.13,20.47,22.19,96.42,99.83,91.42,0.01,0.13,0.13,0.0,0.01,0.1,94.55,0.02,0.14,brt→LRT→brt,derived_feeder
101,303,TsurShalom,KiryatYam B+C,620.63,32.95,11.03,22.25,21.72,89.96,93.37,84.96,0.02,0.76,0.75,0.01,0.02,0.62,87.84,0.03,0.86,brt→LRT→brt,derived_feeder
101,304,TsurShalom,KiryatHaim West,67.19,12.42,15.02,33.78,26.54,87.53,90.94,82.53,0.05,0.65,0.63,0.01,0.04,0.53,85.66,0.06,0.72,brt→LRT→brt,derived_feeder
102,201,Kiryon,TiratCarmel,0.0,19.02,34.9,65.53,,76.18,80.89,71.18,0.42,7.91,7.91,0.0,0.35,6.65,73.68,0.45,8.61,brt→LRT,derived_feeder
102,202,Kiryon,Matam-NeotPeres,104.28,41.39,32.44,42.27,42.27,76.68,85.72,71.68,0.15,6.41,6.05,0.35,0.09,3.88,65.52,0.25,11.5,brt→LRT,derived_feeder
102,203,Kiryon,HofCarmel-NeveDavid,0.0,4.89,31.48,65.54,65.54,64.25,67.43,59.25,0.59,2.9,2.9,0.0,0.55,2.67,62.39,0.62,3.03,brt→LRT,derived_feeder
102,204,Kiryon,Hecht-Shprintzak,0.0,6.94,30.75,58.01,58.01,66.97,71.68,61.97,0.44,3.06,3.06,0.0,0.37,2.59,61.33,0.53,3.64,brt→LRT,derived_feeder
102,205,Kiryon,EinHayam,0.0,1.68,29.96,53.37,53.37,68.86,77.7,63.86,0.35,0.58,0.58,0.0,0.24,0.4,61.42,0.45,0.76,brt→LRT,derived_feeder
102,206,Kiryon,BatGalim-KiryatEliezer,0.0,40.43,26.78,52.14,52.14,63.17,72.49,58.17,0.41,16.59,16.59,0.0,0.28,11.51,57.6,0.49,19.93,brt→LRT,derived_feeder
102,207,Kiryon,Hamoshava,0.0,23.04,25.74,48.79,48.79,52.67,60.18,47.67,0.52,11.91,11.91,0.0,0.41,9.34,48.33,0.58,13.39,brt→LRT,derived_feeder
102,208,Kiryon,LowerCity,93.79,80.59,25.22,42.98,42.98,54.06,59.88,49.06,0.41,38.01,33.03,4.98,0.33,29.51,50.94,0.46,43.12,brt→LRT,derived_feeder
102,209,Kiryon,Namal-Giborim,136.95,33.69,22.46,39.62,39.62,56.93,60.34,51.93,0.32,12.7,10.89,1.81,0.28,10.75,55.06,0.35,13.88,brt→LRT,derived_feeder
102,210,Kiryon,Hamifrats,0.0,90.02,22.18,36.9,38.83,74.27,77.68,69.27,0.13,11.29,11.29,0.0,0.1,9.42,72.4,0.14,12.44,brt→LRT,derived_feeder
102,211,Kiryon,Bazan-Hutsot,125.38,34.08,17.12,32.89,33.74,69.21,72.62,64.21,0.13,4.77,4.52,0.26,0.11,3.95,67.34,0.15,5.29,brt→LRT→brt,derived_feeder
102,212,Kiryon,TsometKiryatAta,184.8,43.21,16.48,21.86,22.78,62.8,66.21,57.8,0.1,4.68,4.48,0.2,0.09,3.86,60.93,0.11,5.2,brt→LRT→brt,derived_feeder
102,213,Kiryon,KiryatAta North,167.49,9.64,14.07,56.38,,74.42,77.83,69.42,0.31,3.6,3.02,0.57,0.27,3.03,72.55,0.34,3.95,brt→LRT→brt,derived_feeder
102,214,Kiryon,KiryatAta North-East,0.0,2.5,18.29,39.67,,101.76,105.17,96.76,0.03,0.08,0.08,0.0,0.03,0.06,99.89,0.04,0.09,brt→LRT→bus,derived_feeder
102,215,Kiryon,Shefaram,0.0,0.66,23.28,30.0,,96.69,100.1,91.69,0.02,0.02,0.02,0.0,0.02,0.01,94.82,0.03,0.02,brt→LRT→bus,derived_feeder
102,216,Kiryon,Hamovil,0.0,0.12,36.68,60.26,,116.2,119.61,111.2,0.04,0.01,0.01,0.0,0.04,0.0,114.33,0.05,0.01,brt→LRT→bus,derived_feeder
102,217,Kiryon,Nazareth,121.84,3.34,50.77,47.08,,106.15,109.56,101.15,0.04,0.13,0.13,0.0,0.03,0.1,104.28,0.04,0.14,brt→LRT→bus,derived_feeder
102,101,Kiryon,TsurShalom,864.27,57.97,8.56,14.7,14.8,73.75,77.16,68.75,0.04,2.22,2.18,0.04,0.03,1.81,71.88,0.04,2.48,brt→LRT→brt,derived_feeder
102,103,Kiryon,KiryatBialik Center,598.37,108.9,8.56,13.06,15.65,71.89,75.3,66.89,0.04,4.21,4.15,0.07,0.03,3.45,70.02,0.04,4.7,brt→LRT→brt,derived_feeder
102,104,Kiryon,KiryatHaim,285.33,110.36,12.62,17.98,18.3,66.22,69.63,61.22,0.07,7.88,7.67,0.2,0.06,6.47,64.35,0.08,8.76,brt→LRT→brt,derived_feeder
102,301,Kiryon,SavyoneyYam,14.65,6.58,9.91,44.49,,97.76,101.17,92.76,0.05,0.35,0.34,0.01,0.04,0.29,95.89,0.06,0.39,brt→LRT→brt,derived_feeder
