AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
11,7.23257,18.3033,15.7836,3.82394,2.66966,9.09157,6.55124,43.0602,111.516,177.229,468.639,195.601,3.91059,0.274221,1.22481,2.91998,4.53325,4.53831,0.460851,0.000610644,0.930724,0.00304819,0.113464,87.548,165.24,37.7787,6.57768,1.27692
12,229.849,24.5531,31.4247,7.78322,5.99634,22.3211,15.0709,26.0903,65.1231,58.7231,58.4689,51.2709,43.0423,25.3512,21.389,2.73169,3.42966,1.50275,0.0130108,0.000264678,0.0874931,0.000837592,2.49666,12.525,13.7599,4.68804,159.547,3.9307
13,0.382352,43.396,54.7843,3.5671,2.78538,100.858,147.847,20.3363,54.4555,84.534,8.55419,32.0448,171.176,29.9232,3.82997,2.98826,10.608,12.2284,1.07113,0.00413098,0.769634,0.00143287,0.0843703,57.9777,112.621,34.0295,35.1214,9.87617
14,0.206932,138.804,8.41278,2.02893,0.524549,2.68241,1.2813,6.14864,35.5861,25.6827,9.53594,9.63363,70.4423,396.773,112.318,70.465,1.03761,5.71407,0.22495,0.00296083,0.379744,0.000432703,0.0391281,197.743,370.623,68.2069,32.621,152.339
15,0.837196,36.5004,11.5234,3.10193,1.52641,24.3488,24.092,8.58257,18.6482,18.4455,7.76119,7.61319,26.1461,19.3041,161.102,286.798,8.49043,164.649,38.8052,4.07255,97.2459,1.69965,5.47986,215.415,228.872,36.6357,18.5302,449.294
16,4.56345,33.352,41.5275,10.9404,7.00766,41.0975,17.3166,19.7714,331.352,180.746,334.114,22.6724,363.054,252.182,567.239,2482.04,70.1888,877.875,0.44492,8.77265,0.00163242,3.64045,18.7199,208.776,1604.87,49.49,461.285,5443.86
17,39.2997,4.46431,72.3552,2.16729,0.981741,381.206,195.922,19.301,169.625,12.3314,11.8292,31.2846,594.351,137.139,255.052,310.043,443.368,7.62856,0.0113182,0,0,0.000257108,2.21555,83.1521,1285.87,54.7937,90.6597,200.483
18,3.90665,208.533,539.285,13.6284,9.7331,62.6657,23.6699,32.6026,145.438,42.1088,49.3922,114.297,153.737,162.595,661.206,1354.52,56.112,1467.63,0.0192212,118.464,0.00188946,7.94357,26.1011,329.943,1020.86,42.5275,104.321,3638.27
19,0.0637246,0.108119,1.47231,0.345755,0.0268456,71.8128,0.0665494,1.16955,141.925,47.3813,60.2726,77.8871,137.441,25.8601,246.838,119.989,0.0956875,11.7823,1858.81,2.37612,21.1263,0.000420424,81.2456,9.27304,55.2294,17.5528,260.296,0.498074
20,0.66246,0.0106332,6.10905,1.42804,0.000366788,105.272,162.655,0.848081,2.07728,3.76089,0.0734721,1.26691,23.9298,0.146697,2.47102,5.94215,0,128.528,129.583,1213.58,0,0,137.247,13.0878,922.523,0.0296632,14.7814,163.455
21,34.8419,0,0.679713,0.158886,0,0,0,0,0,0,12.4728,0,0,22.3305,0,0.0447244,0,0,180.913,28.7667,4964.9,22.4779,97.6577,0.920603,24.4198,3.43078,0,0
22,0.000869147,0.00059256,1.69486,0.396186,0.000146963,0.000535347,0.000357674,0.000172529,0.000427327,0.0020036,0.00101752,0.000537694,60.2964,0.000527031,215.065,1.03462,0,2.25784,0,1.17545e-08,0,1529.95,10.3619,0.939674,35.3523,0.00196681,242.051,0.000140847
23,0,22.6389,29.4318,7.43946,5.53456,171.929,13.645,5.32026,137.241,8.85956,15.1098,8.99789,114.961,33.1655,25.2043,5.7977,252.254,0.698015,181.675,0.00253124,0.0167014,428.818,26414.3,20.9293,359.717,8.09614,81.0457,2.67984
24,16.9413,327.192,175.56,73.2156,21.3806,591.873,189.282,87.1577,781.967,720.137,328.751,130.723,1202.13,1594.2,1388.07,338.258,715.733,157.005,14.3858,0.274224,22.4917,0.00252674,10.5426,18057.7,10519.4,663.975,707.184,639.646
25,445.713,906.721,234.684,57.8596,30.9941,642.122,158.186,220.81,1416.45,678.423,682.415,419.758,1726.64,2065.76,1714.57,840.239,4219.49,276.001,5.4546,0.610997,0,176.19,116.568,9594.93,41229,1164.7,1268.85,835.082
26,0.133296,12.2616,12.5429,11.0875,0.191026,1.37213,0.464632,1.23489,16.9728,5.38534,27.5009,1.96977,19.7749,58.8394,22.3156,12.4281,0.441694,3.32859,0.140258,0.00231317,0.223906,8.50886e-05,0.0215863,106.572,283.92,92.2585,6.40416,23.5087
27,21.5082,206.95,469.987,46.1998,33.6219,165.239,130.89,23.7442,71.1428,225.627,55.2678,304.657,864.647,76.293,44.8405,24.4391,59.8717,70.2421,4.88405,2.84619,0.104006,3.49404,1.03737,83.4674,83.0165,57.1026,3367.72,75.8843
28,97.0109,41.6804,66.434,16.1576,52.6458,41.753,25.8886,219.079,250.803,58.8462,248.233,38.8881,829.843,319.059,1807.61,6875.74,158.706,1242.78,0.0384037,0.00351161,0.00371048,7.40804e-05,214.797,582.795,2411.83,56.4494,327.006,15457.8
