mode,o,101,102,103,104,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,301,302,303,304
lrt_all_ground,208,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,209,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,210,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,211,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,212,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,213,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,214,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,215,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,216,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,217,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,301,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,302,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,303,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_ground,304,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,101,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,102,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,103,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,104,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,201,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,202,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,203,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,204,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,205,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,206,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,207,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,208,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,209,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,210,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,211,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,212,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,213,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,214,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,215,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,216,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,217,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,301,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,302,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,303,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_all_underground,304,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,101,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,102,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,103,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,104,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,201,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,202,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,203,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,204,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,205,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
