o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
212,205,TsometKiryatAta,EinHayam,0.0,0.9,25.63,49.23,49.23,60.62,70.67,55.62,0.41,0.37,0.37,0.0,0.27,0.25,53.18,0.52,0.47,brt→LRT,derived_feeder
212,206,TsometKiryatAta,BatGalim-KiryatEliezer,42.57,20.8,24.77,44.4,45.0,54.94,63.13,49.94,0.42,10.42,8.69,1.73,0.31,7.19,49.37,0.5,13.11,brt→LRT,derived_feeder
212,207,TsometKiryatAta,Hamoshava,0.0,5.88,20.78,41.05,41.65,44.44,50.82,39.44,0.52,3.08,3.08,0.0,0.43,2.52,40.1,0.59,3.46,brt→LRT,derived_feeder
212,208,TsometKiryatAta,LowerCity,0.0,20.46,19.02,35.85,35.85,45.82,50.94,40.82,0.43,8.72,8.72,0.0,0.35,7.23,42.7,0.47,9.66,brt→LRT,derived_feeder
212,209,TsometKiryatAta,Namal-Giborim,0.0,6.7,16.49,31.02,31.3,48.69,52.1,43.69,0.32,2.13,2.13,0.0,0.28,1.85,46.82,0.34,2.3,brt→LRT,derived_feeder
212,210,TsometKiryatAta,Hamifrats,0.0,2.39,13.62,32.28,33.09,63.45,66.86,58.45,0.17,0.41,0.41,0.0,0.14,0.35,61.58,0.19,0.45,brt→LRT,derived_feeder
212,211,TsometKiryatAta,Bazan-Hutsot,0.0,0.9,9.24,27.14,28.01,60.98,64.39,55.98,0.15,0.14,0.14,0.0,0.13,0.11,59.11,0.17,0.15,brt→LRT→brt,derived_feeder
212,213,TsometKiryatAta,KiryatAta North,66.09,3.53,13.13,31.25,29.15,66.19,69.6,61.19,0.14,0.54,0.5,0.04,0.12,0.45,64.32,0.16,0.6,brt→LRT→brt,derived_feeder
212,214,TsometKiryatAta,KiryatAta North-East,0.0,0.92,19.14,44.87,,90.94,94.35,85.94,0.08,0.07,0.07,0.0,0.06,0.06,89.07,0.09,0.08,brt→LRT→bus,derived_feeder
212,215,TsometKiryatAta,Shefaram,122.68,0.49,26.37,43.85,,85.88,89.29,80.88,0.1,0.05,0.05,0.0,0.08,0.04,84.01,0.11,0.06,brt→LRT→bus,derived_feeder
212,216,TsometKiryatAta,Hamovil,96.98,0.2,46.68,74.14,,105.38,108.79,100.38,0.17,0.04,0.03,0.0,0.14,0.03,103.51,0.19,0.04,brt→LRT→bus,derived_feeder
212,217,TsometKiryatAta,Nazareth,26.31,1.7,51.77,60.96,,95.34,98.75,90.34,0.15,0.27,0.25,0.02,0.12,0.22,93.47,0.16,0.3,brt→LRT→bus,derived_feeder
212,101,TsometKiryatAta,TsurShalom,0.0,1.11,17.79,30.06,27.82,65.52,68.93,60.52,0.14,0.15,0.15,0.0,0.12,0.13,63.65,0.15,0.17,brt→LRT→brt,derived_feeder
212,102,TsometKiryatAta,Kiryon,0.0,2.71,15.92,24.72,24.64,63.5,66.91,58.5,0.12,0.32,0.32,0.0,0.1,0.26,61.63,0.13,0.35,brt→LRT→brt,derived_feeder
212,103,TsometKiryatAta,KiryatBialik Center,188.69,2.07,11.61,22.47,23.61,62.48,65.89,57.48,0.11,0.24,0.23,0.01,0.09,0.2,60.61,0.12,0.27,brt→LRT→brt,derived_feeder
212,104,TsometKiryatAta,KiryatHaim,34.61,2.9,9.77,20.24,19.95,57.98,61.39,52.98,0.12,0.38,0.36,0.02,0.1,0.31,56.11,0.14,0.42,brt→LRT→brt,derived_feeder
212,301,TsometKiryatAta,SavyoneyYam,0.0,0.18,16.84,83.16,84.61,89.53,92.94,84.53,0.48,0.09,0.09,0.0,0.43,0.08,87.66,0.51,0.09,brt→LRT→brt,derived_feeder
212,302,TsometKiryatAta,KiryatYam A,79.57,0.27,14.12,77.17,78.42,83.79,87.2,78.79,0.48,0.17,0.13,0.05,0.43,0.15,81.92,0.5,0.19,brt→LRT→brt,derived_feeder
212,303,TsometKiryatAta,KiryatYam B+C,0.0,1.57,13.32,70.49,71.58,77.33,80.74,72.33,0.47,0.74,0.74,0.0,0.42,0.66,75.21,0.5,0.79,brt→LRT→brt,derived_feeder
212,304,TsometKiryatAta,KiryatHaim West,73.92,0.75,10.2,30.04,69.15,74.9,78.31,69.9,0.08,0.07,0.06,0.0,0.07,0.05,73.03,0.09,0.07,brt→LRT→brt,derived_feeder
213,201,KiryatAta North,TiratCarmel,0.0,4.43,32.97,67.09,,88.23,92.94,83.23,0.28,1.22,1.22,0.0,0.22,0.99,85.73,0.31,1.36,bus→LRT,assumed
213,202,KiryatAta North,Matam-NeotPeres,0.0,27.08,32.42,56.83,,80.69,83.87,75.69,0.24,6.6,6.6,0.0,0.21,5.7,71.74,0.36,9.63,bus→LRT,assumed
213,203,KiryatAta North,HofCarmel-NeveDavid,0.0,3.32,32.36,66.2,,76.3,79.48,71.3,0.42,1.41,1.41,0.0,0.38,1.26,69.17,0.53,1.76,bus→LRT,assumed
213,204,KiryatAta North,Hecht-Shprintzak,0.0,4.71,32.32,59.66,,75.81,77.51,70.81,0.34,1.59,1.59,0.0,0.32,1.49,67.55,0.46,2.15,bus→LRT,assumed
213,205,KiryatAta North,EinHayam,0.0,1.14,32.0,54.38,,75.08,82.0,70.08,0.28,0.32,0.32,0.0,0.2,0.23,67.64,0.38,0.43,brt→LRT,derived_feeder
213,206,KiryatAta North,BatGalim-KiryatEliezer,0.0,27.64,28.86,57.86,57.86,69.39,75.98,64.39,0.4,11.14,11.14,0.0,0.31,8.64,63.82,0.49,13.42,brt→LRT,derived_feeder
213,207,KiryatAta North,Hamoshava,0.0,7.31,27.22,54.51,54.51,58.89,63.67,53.89,0.51,3.72,3.72,0.0,0.44,3.2,54.55,0.57,4.19,brt→LRT,derived_feeder
213,208,KiryatAta North,LowerCity,16.44,25.76,25.14,48.71,48.71,60.28,64.97,55.28,0.4,11.76,10.37,1.39,0.34,9.62,57.16,0.45,13.34,brt→LRT,derived_feeder
213,209,KiryatAta North,Namal-Giborim,49.83,15.47,21.32,45.34,45.34,63.15,66.56,58.15,0.32,5.66,4.9,0.76,0.27,4.79,61.28,0.34,6.18,brt→LRT,derived_feeder
213,210,KiryatAta North,Hamifrats,157.76,71.91,19.03,44.71,47.55,77.49,80.9,72.49,0.16,12.12,11.42,0.7,0.13,10.08,75.62,0.17,13.39,brt→LRT,derived_feeder
213,211,KiryatAta North,Bazan-Hutsot,87.63,27.22,15.57,38.84,42.46,75.43,78.84,70.43,0.13,3.75,3.56,0.19,0.11,3.1,73.56,0.14,4.16,brt→LRT→brt,derived_feeder
213,212,KiryatAta North,TsometKiryatAta,121.1,65.98,14.05,26.76,31.5,69.02,72.43,64.02,0.1,6.59,6.37,0.22,0.08,5.44,67.15,0.11,7.32,brt→LRT→brt,derived_feeder
213,214,KiryatAta North,KiryatAta North-East,101.65,14.95,13.93,31.54,,104.98,108.39,99.98,0.02,0.24,0.24,0.0,0.01,0.2,103.11,0.02,0.27,brt→LRT→bus,derived_feeder
213,215,KiryatAta North,Shefaram,0.0,0.57,18.64,37.2,,99.91,103.32,94.91,0.03,0.02,0.02,0.0,0.02,0.01,98.04,0.03,0.02,brt→LRT→bus,derived_feeder
213,216,KiryatAta North,Hamovil,0.0,0.03,31.76,71.26,,119.42,122.83,114.42,0.07,0.0,0.0,0.0,0.06,0.0,117.55,0.08,0.0,brt→LRT→bus,derived_feeder
213,217,KiryatAta North,Nazareth,0.0,0.89,48.08,55.47,,109.37,112.78,104.37,0.05,0.05,0.05,0.0,0.04,0.04,107.5,0.06,0.05,brt→LRT→bus,derived_feeder
213,101,KiryatAta North,TsurShalom,0.0,8.29,16.42,44.92,,79.97,83.38,74.97,0.14,1.17,1.17,0.0,0.12,0.98,78.1,0.16,1.29,brt→LRT→brt,derived_feeder
213,102,KiryatAta North,Kiryon,0.0,17.1,14.42,44.13,,77.54,80.95,72.54,0.15,2.63,2.63,0.0,0.13,2.21,75.67,0.17,2.89,brt→LRT→brt,derived_feeder
213,103,KiryatAta North,KiryatBialik Center,54.71,14.67,13.77,41.92,,76.51,79.92,71.51,0.14,2.26,2.13,0.13,0.12,1.87,74.64,0.16,2.5,brt→LRT→brt,derived_feeder
213,104,KiryatAta North,KiryatHaim,80.31,32.23,13.58,31.04,26.96,72.44,75.85,67.44,0.1,3.39,3.26,0.13,0.08,2.8,70.57,0.11,3.76,brt→LRT→brt,derived_feeder
213,301,KiryatAta North,SavyoneyYam,0.0,1.24,17.11,69.17,,103.98,107.39,98.98,0.14,0.18,0.18,0.0,0.12,0.15,102.11,0.16,0.2,brt→LRT→brt,derived_feeder
213,302,KiryatAta North,KiryatYam A,0.0,1.82,16.3,61.65,,98.24,101.65,93.24,0.13,0.24,0.24,0.0,0.11,0.2,96.37,0.14,0.26,brt→LRT→brt,derived_feeder
213,303,KiryatAta North,KiryatYam B+C,0.0,22.22,16.02,46.67,,91.78,95.19,86.78,0.08,1.84,1.84,0.0,0.07,1.52,89.67,0.09,2.06,brt→LRT→brt,derived_feeder
213,304,KiryatAta North,KiryatHaim West,0.0,14.41,14.77,44.89,,89.36,92.77,84.36,0.09,1.23,1.23,0.0,0.07,1.02,87.49,0.09,1.37,brt→LRT→brt,derived_feeder
214,201,KiryatAta North-East,TiratCarmel,0.0,3.01,37.73,86.42,,107.55,112.26,102.55,0.28,0.83,0.83,0.0,0.22,0.67,98.84,0.39,1.18,bus→LRT,assumed
214,202,KiryatAta North-East,Matam-NeotPeres,649.92,18.41,35.87,76.15,,94.76,103.2,89.76,0.31,6.73,5.64,1.09,0.21,4.34,83.6,0.46,11.51,bus→LRT,derived_feeder
214,203,KiryatAta North-East,HofCarmel-NeveDavid,0.0,2.26,37.89,85.52,,90.31,98.81,85.31,0.5,1.14,1.14,0.0,0.38,0.85,81.02,0.64,1.44,bus→LRT,derived_feeder
214,204,KiryatAta North-East,Hecht-Shprintzak,0.0,3.2,37.93,78.99,,88.07,96.83,83.07,0.44,1.4,1.4,0.0,0.32,1.01,79.41,0.57,1.82,bus→LRT,derived_feeder
214,205,KiryatAta North-East,EinHayam,0.0,0.78,37.64,73.7,,86.94,99.62,81.94,0.38,0.29,0.29,0.0,0.22,0.17,79.5,0.49,0.38,bus→LRT,derived_feeder
214,206,KiryatAta North-East,BatGalim-KiryatEliezer,0.0,18.79,34.52,78.18,,81.25,90.57,76.25,0.53,9.94,9.94,0.0,0.39,7.35,75.68,0.61,11.47,bus→LRT,derived_feeder
214,207,KiryatAta North-East,Hamoshava,0.0,4.97,32.84,70.23,,70.75,78.26,65.75,0.57,2.82,2.82,0.0,0.45,2.26,66.41,0.63,3.13,bus→LRT,derived_feeder
214,208,KiryatAta North-East,LowerCity,90.99,17.51,31.22,67.93,,72.14,77.96,67.14,0.51,11.96,8.96,3.0,0.43,9.32,69.02,0.56,13.57,bus→LRT,derived_feeder
214,209,KiryatAta North-East,Namal-Giborim,13.09,10.52,28.58,65.62,,75.01,78.42,70.01,0.43,5.48,4.57,0.91,0.39,4.73,73.14,0.46,5.92,bus→LRT,derived_feeder
214,210,KiryatAta North-East,Hamifrats,0.0,48.89,24.79,51.41,,97.78,101.19,92.78,0.08,3.77,3.77,0.0,0.06,3.12,95.91,0.09,4.18,bus→LRT,assumed
214,211,KiryatAta North-East,Bazan-Hutsot,52.27,18.51,21.23,48.3,,87.29,90.7,82.29,0.12,2.23,2.13,0.1,0.1,1.84,85.42,0.13,2.47,bus→LRT→brt,derived_feeder
214,212,KiryatAta North-East,TsometKiryatAta,49.04,44.86,20.37,33.91,,80.88,84.29,75.88,0.07,3.42,3.35,0.07,0.06,2.82,79.01,0.08,3.8,bus→LRT→brt,derived_feeder
214,213,KiryatAta North-East,KiryatAta North,112.18,39.2,12.51,21.81,,92.5,95.91,87.5,0.02,0.75,0.75,0.01,0.02,0.61,90.63,0.02,0.84,bus→LRT→brt,derived_feeder
214,215,KiryatAta North-East,Shefaram,116.56,0.39,15.8,25.35,,120.2,123.61,115.2,0.0,0.0,0.0,0.0,0.0,0.0,118.33,0.01,0.0,bus→LRT→bus,assumed
214,216,KiryatAta North-East,Hamovil,0.0,0.02,26.16,89.45,,139.7,143.11,134.7,0.06,0.0,0.0,0.0,0.05,0.0,137.83,0.07,0.0,bus→LRT→bus,assumed
214,217,KiryatAta North-East,Nazareth,78.6,0.61,43.96,85.71,,129.34,132.75,124.34,0.09,0.06,0.05,0.0,0.07,0.05,127.47,0.1,0.06,bus→LRT→bus,derived_feeder
214,101,KiryatAta North-East,TsurShalom,0.0,5.64,19.86,74.97,,91.83,95.24,86.83,0.33,1.86,1.86,0.0,0.29,1.61,89.96,0.35,2.0,bus→LRT→brt,derived_feeder
214,102,KiryatAta North-East,Kiryon,146.79,11.62,17.04,23.16,,90.99,94.4,85.99,0.02,0.26,0.26,0.0,0.02,0.22,89.12,0.03,0.3,bus→LRT→brt,derived_feeder
214,103,KiryatAta North-East,KiryatBialik Center,91.45,9.97,17.07,27.84,,89.97,93.38,84.97,0.03,0.32,0.31,0.0,0.03,0.26,88.1,0.04,0.36,bus→LRT→brt,derived_feeder
214,104,KiryatAta North-East,KiryatHaim,0.0,21.91,18.08,34.77,,84.3,87.71,79.3,0.06,1.42,1.42,0.0,0.05,1.17,82.43,0.07,1.57,bus→LRT→brt,derived_feeder
214,301,KiryatAta North-East,SavyoneyYam,0.0,0.84,21.36,73.49,,115.84,119.25,110.84,0.1,0.08,0.08,0.0,0.08,0.07,113.97,0.11,0.09,bus→LRT→brt,derived_feeder
214,302,KiryatAta North-East,KiryatYam A,0.0,1.23,21.1,72.36,,110.1,113.51,105.1,0.12,0.15,0.15,0.0,0.1,0.13,108.23,0.14,0.17,bus→LRT→brt,derived_feeder
214,303,KiryatAta North-East,KiryatYam B+C,40.76,15.1,20.26,66.86,,103.64,107.05,98.64,0.13,2.06,1.95,0.1,0.11,1.7,101.53,0.14,2.31,bus→LRT→brt,derived_feeder
214,304,KiryatAta North-East,KiryatHaim West,0.0,9.8,20.39,62.44,,101.21,104.62,96.21,0.12,1.14,1.14,0.0,0.1,0.95,99.34,0.13,1.26,bus→LRT→brt,derived_feeder
215,201,Shefaram,TiratCarmel,0.0,1.96,43.27,89.27,,110.41,115.12,105.41,0.28,0.54,0.54,0.0,0.22,0.44,107.91,0.31,0.6,bus→LRT,assumed
215,202,Shefaram,Matam-NeotPeres,0.0,7.27,43.57,79.01,,102.87,106.05,97.87,0.24,1.77,1.77,0.0,0.21,1.53,97.99,0.3,2.2,bus→LRT,assumed
215,203,Shefaram,HofCarmel-NeveDavid,0.0,0.88,43.84,88.38,,98.48,101.66,93.48,0.42,0.37,0.37,0.0,0.38,0.33,95.41,0.47,0.41,bus→LRT,assumed
215,204,Shefaram,Hecht-Shprintzak,0.0,1.25,43.91,82.01,,98.15,99.85,93.15,0.34,0.42,0.42,0.0,0.32,0.39,93.8,0.4,0.5,bus→LRT,assumed
215,205,Shefaram,EinHayam,0.0,0.3,43.62,76.72,,100.41,104.34,95.41,0.25,0.07,0.07,0.0,0.2,0.06,93.89,0.33,0.1,bus→LRT,assumed
215,206,Shefaram,BatGalim-KiryatEliezer,393.44,9.47,41.95,,,94.72,98.22,89.72,0.0,0.0,0.0,0.0,0.0,0.0,90.07,0.0,0.0,bus→LRT,assumed
215,207,Shefaram,Hamoshava,0.0,7.14,38.82,,,84.22,85.91,79.22,0.0,0.0,0.0,0.0,0.0,0.0,80.8,0.0,0.0,bus→LRT,assumed
215,208,Shefaram,LowerCity,376.73,25.43,35.62,70.95,,85.87,88.28,80.87,0.36,11.07,9.04,2.03,0.32,9.83,83.41,0.39,12.45,bus→LRT,assumed
215,209,Shefaram,Namal-Giborim,95.37,20.22,33.22,68.64,,89.4,92.81,84.4,0.28,6.46,5.66,0.8,0.24,5.44,87.53,0.3,7.09,bus→LRT,derived_feeder
215,210,Shefaram,Hamifrats,381.3,129.94,34.03,65.8,,100.8,104.21,95.8,0.14,19.51,18.43,1.07,0.12,16.17,98.93,0.16,21.59,bus→LRT,assumed
215,211,Shefaram,Bazan-Hutsot,62.99,49.19,25.84,68.13,,99.69,103.1,94.69,0.17,8.77,8.31,0.46,0.14,7.31,97.82,0.19,9.67,bus→LRT→brt,assumed
215,212,Shefaram,TsometKiryatAta,426.19,54.44,27.55,56.76,,93.28,96.69,88.28,0.13,7.59,7.14,0.46,0.11,6.27,91.41,0.14,8.42,bus→LRT→brt,assumed
215,213,Shefaram,KiryatAta North,210.62,5.87,21.45,60.31,,105.35,108.76,100.35,0.08,0.51,0.49,0.02,0.07,0.42,103.48,0.09,0.56,bus→LRT→brt,assumed
215,214,Shefaram,KiryatAta North-East,112.45,1.52,15.22,32.68,,128.29,131.7,123.29,0.0,0.01,0.01,0.0,0.0,0.01,126.42,0.0,0.01,bus→LRT→bus,assumed
215,216,Shefaram,Hamovil,114.08,0.16,20.33,51.73,,142.72,146.13,137.72,0.01,0.0,0.0,0.0,0.0,0.0,140.85,0.01,0.0,bus→LRT→bus,assumed
215,217,Shefaram,Nazareth,306.07,8.14,49.24,39.59,,132.68,136.09,127.68,0.01,0.04,0.04,0.0,0.0,0.03,130.81,0.01,0.05,bus→LRT→bus,assumed
215,101,Shefaram,TsurShalom,136.9,5.45,26.21,53.35,,103.89,107.3,98.89,0.06,0.34,0.33,0.01,0.05,0.28,102.02,0.07,0.38,bus→LRT→brt,assumed
215,102,Shefaram,Kiryon,328.52,7.38,22.92,40.58,,100.84,104.25,95.84,0.04,0.26,0.26,0.0,0.03,0.22,98.97,0.04,0.29,bus→LRT→brt,assumed
215,103,Shefaram,KiryatBialik Center,618.54,8.65,25.69,49.57,,99.82,103.23,94.82,0.06,0.55,0.54,0.02,0.05,0.45,97.95,0.07,0.62,bus→LRT→brt,assumed
215,104,Shefaram,KiryatHaim,0.0,8.75,23.99,56.5,,96.15,99.56,91.15,0.11,0.97,0.97,0.0,0.09,0.81,94.28,0.12,1.07,bus→LRT→brt,assumed
215,301,Shefaram,SavyoneyYam,9.97,0.09,26.52,73.36,,130.23,133.64,125.23,0.04,0.0,0.0,0.0,0.03,0.0,128.36,0.05,0.0,bus→LRT→brt,derived_feeder
215,302,Shefaram,KiryatYam A,0.0,0.13,26.46,69.04,,124.49,127.9,119.49,0.05,0.01,0.01,0.0,0.04,0.01,122.62,0.05,0.01,bus→LRT→brt,derived_feeder
215,303,Shefaram,KiryatYam B+C,0.0,2.57,26.94,66.73,,118.03,120.79,113.03,0.06,0.15,0.15,0.0,0.05,0.13,115.92,0.07,0.17,bus→LRT→brt,derived_feeder
215,304,Shefaram,KiryatHaim West,0.0,5.54,26.29,65.46,,115.6,119.01,110.6,0.06,0.35,0.35,0.0,0.05,0.29,113.73,0.07,0.38,bus→LRT→brt,derived_feeder
216,201,Hamovil,TiratCarmel,59.38,0.02,50.14,103.48,,124.62,129.33,119.62,0.28,0.01,0.01,0.0,0.22,0.01,122.12,0.31,0.01,bus→LRT,assumed
216,202,Hamovil,Matam-NeotPeres,0.0,0.09,55.49,93.22,,117.08,120.26,112.08,0.24,0.02,0.02,0.0,0.21,0.02,112.08,0.3,0.03,bus→LRT,assumed
216,203,Hamovil,HofCarmel-NeveDavid,0.0,0.01,56.31,102.59,,112.7,115.88,107.7,0.42,0.0,0.0,0.0,0.38,0.0,109.5,0.47,0.01,bus→LRT,assumed
216,204,Hamovil,Hecht-Shprintzak,0.0,0.02,56.63,96.61,,112.75,114.45,107.75,0.34,0.01,0.01,0.0,0.32,0.01,107.89,0.41,0.01,bus→LRT,assumed
216,205,Hamovil,EinHayam,0.0,0.0,56.5,91.33,,114.66,118.94,109.66,0.25,0.0,0.0,0.0,0.2,0.0,107.97,0.33,0.0,bus→LRT,assumed
216,206,Hamovil,BatGalim-KiryatEliezer,0.0,0.09,53.43,95.8,,108.97,110.78,103.97,0.38,0.04,0.04,0.0,0.35,0.03,104.16,0.45,0.04,bus→LRT,assumed
216,207,Hamovil,Hamoshava,0.0,0.02,51.64,87.86,,98.83,100.52,93.83,0.41,0.01,0.01,0.0,0.39,0.01,94.89,0.47,0.01,bus→LRT,assumed
216,208,Hamovil,LowerCity,0.0,0.06,49.86,85.55,,100.47,102.88,95.47,0.36,0.02,0.02,0.0,0.32,0.02,97.49,0.4,0.02,bus→LRT,assumed
216,209,Hamovil,Namal-Giborim,17.45,0.03,43.39,83.25,,103.49,106.9,98.49,0.29,0.01,0.01,0.0,0.25,0.01,101.62,0.31,0.01,bus→LRT,derived_feeder
216,210,Hamovil,Hamifrats,64.97,0.14,41.16,79.89,,115.4,118.81,110.4,0.14,0.02,0.02,0.0,0.12,0.02,113.53,0.15,0.02,bus→LRT,assumed
216,211,Hamovil,Bazan-Hutsot,40.48,0.05,34.55,87.6,,114.3,117.71,109.3,0.21,0.01,0.01,0.0,0.18,0.01,112.43,0.23,0.01,bus→LRT→brt,assumed
216,212,Hamovil,TsometKiryatAta,229.02,0.06,37.14,76.64,,107.88,111.29,102.88,0.17,0.01,0.01,0.0,0.14,0.01,106.01,0.19,0.01,bus→LRT→brt,assumed
216,213,Hamovil,KiryatAta North,0.0,0.0,31.76,67.3,,119.95,123.36,114.95,0.05,0.0,0.0,0.0,0.04,0.0,118.08,0.06,0.0,bus→LRT→brt,assumed
216,214,Hamovil,KiryatAta North-East,0.0,0.0,26.16,51.48,,142.89,146.3,137.89,0.01,0.0,0.0,0.0,0.0,0.0,141.02,0.01,0.0,bus→LRT→bus,assumed
216,215,Hamovil,Shefaram,481.56,0.0,17.2,41.31,,137.82,141.23,132.82,0.0,0.0,0.0,0.0,0.0,0.0,135.95,0.0,0.0,bus→LRT→bus,assumed
216,217,Hamovil,Nazareth,346.27,0.42,22.94,39.72,,147.28,150.69,142.28,0.0,0.0,0.0,0.0,0.0,0.0,145.41,0.0,0.0,bus→LRT→bus,assumed
216,101,Hamovil,TsurShalom,0.0,0.45,37.75,71.64,,118.49,121.9,113.49,0.08,0.03,0.03,0.0,0.06,0.03,116.62,0.08,0.04,bus→LRT→brt,assumed
216,102,Hamovil,Kiryon,0.0,0.53,36.68,63.37,,115.44,118.85,110.44,0.06,0.03,0.03,0.0,0.05,0.02,113.57,0.06,0.03,bus→LRT→brt,assumed
216,103,Hamovil,KiryatBialik Center,0.0,0.7,36.98,69.34,,114.42,117.83,109.42,0.08,0.06,0.06,0.0,0.07,0.05,112.55,0.09,0.06,bus→LRT→brt,assumed
216,104,Hamovil,KiryatHaim,28.5,0.48,39.72,76.04,,110.75,114.16,105.75,0.14,0.07,0.07,0.01,0.12,0.06,108.88,0.16,0.08,bus→LRT→brt,assumed
216,301,Hamovil,SavyoneyYam,0.0,0.0,39.76,88.98,,144.32,147.73,139.32,0.0,0.0,0.0,0.0,0.0,0.0,142.45,0.0,0.0,bus→LRT→brt,derived_feeder
216,302,Hamovil,KiryatYam A,0.0,0.0,39.9,84.66,,138.58,141.99,133.58,0.05,0.0,0.0,0.0,0.04,0.0,136.71,0.06,0.0,bus→LRT→brt,derived_feeder
216,303,Hamovil,KiryatYam B+C,0.0,0.0,40.35,82.35,,132.12,135.39,127.12,0.06,0.0,0.0,0.0,0.05,0.0,130.01,0.07,0.0,bus→LRT→brt,derived_feeder
216,304,Hamovil,KiryatHaim West,24.77,0.0,41.36,82.02,,129.69,133.1,124.69,0.07,0.0,0.0,0.0,0.06,0.0,127.82,0.08,0.0,bus→LRT→brt,derived_feeder
217,201,Nazareth,TiratCarmel,0.0,0.84,67.17,111.77,,132.91,137.62,127.91,0.28,0.23,0.23,0.0,0.22,0.19,130.41,0.31,0.26,bus→LRT,assumed
217,202,Nazareth,Matam-NeotPeres,353.8,3.28,64.71,101.51,,125.37,128.55,120.37,0.24,0.92,0.8,0.12,0.21,0.78,116.66,0.35,1.43,bus→LRT,assumed
217,203,Nazareth,HofCarmel-NeveDavid,0.0,0.4,71.1,110.88,,120.98,124.16,115.98,0.42,0.17,0.17,0.0,0.38,0.15,114.08,0.53,0.21,bus→LRT,assumed
217,204,Nazareth,Hecht-Shprintzak,0.0,0.56,71.78,104.9,,119.27,122.74,114.27,0.36,0.2,0.2,0.0,0.32,0.18,112.48,0.46,0.26,bus→LRT,derived_feeder
217,205,Nazareth,EinHayam,0.0,0.14,71.9,99.61,,118.12,127.23,113.12,0.31,0.04,0.04,0.0,0.2,0.03,112.56,0.38,0.05,bus→LRT,derived_feeder
217,206,Nazareth,BatGalim-KiryatEliezer,287.38,5.19,62.15,96.01,,112.45,118.36,107.45,0.33,2.12,1.74,0.38,0.26,1.57,108.74,0.39,2.54,bus→LRT,derived_feeder
217,207,Nazareth,Hamoshava,0.0,28.91,67.04,93.74,,101.95,106.06,96.95,0.45,13.07,13.07,0.0,0.39,11.33,99.47,0.49,14.14,bus→LRT,derived_feeder
217,208,Nazareth,LowerCity,111.81,101.08,62.05,95.07,,103.33,105.74,98.33,0.45,53.16,45.6,7.56,0.42,48.25,102.08,0.47,55.81,bus→LRT,derived_feeder
217,209,Nazareth,Namal-Giborim,4.38,41.99,61.95,78.11,,116.64,120.05,111.64,0.12,5.05,4.95,0.09,0.1,4.19,114.77,0.13,5.58,bus→LRT,derived_feeder
217,210,Nazareth,Hamifrats,75.03,106.22,55.38,93.03,,118.26,121.67,113.26,0.23,25.75,24.33,1.42,0.19,21.72,116.39,0.25,28.21,bus→LRT,derived_feeder
217,211,Nazareth,Bazan-Hutsot,0.0,40.21,54.97,115.12,,117.16,120.57,112.16,0.54,21.89,21.89,0.0,0.49,19.84,115.29,0.57,23.0,bus→LRT→brt,derived_feeder
217,212,Nazareth,TsometKiryatAta,0.0,42.99,53.63,99.52,,110.74,114.15,105.74,0.41,17.53,17.53,0.0,0.36,15.45,108.87,0.44,18.7,bus→LRT→brt,derived_feeder
217,213,Nazareth,KiryatAta North,0.0,1.27,48.08,92.01,,122.81,126.22,117.81,0.18,0.22,0.22,0.0,0.15,0.19,120.94,0.19,0.24,bus→LRT→brt,derived_feeder
217,214,Nazareth,KiryatAta North-East,0.0,0.33,42.73,74.23,,145.75,149.16,140.75,0.02,0.01,0.01,0.0,0.01,0.0,143.88,0.02,0.01,bus→LRT→bus,derived_feeder
217,215,Nazareth,Shefaram,545.61,9.39,37.63,57.49,,140.68,144.09,135.68,0.01,0.09,0.09,0.0,0.01,0.07,138.81,0.01,0.1,bus→LRT→bus,derived_feeder
217,216,Nazareth,Hamovil,403.34,7.2,24.9,68.09,,160.19,163.6,155.19,0.01,0.04,0.04,0.0,0.0,0.03,158.32,0.01,0.04,bus→LRT→bus,derived_feeder
217,101,Nazareth,TsurShalom,0.0,13.9,54.93,80.81,,121.36,124.77,116.36,0.11,1.47,1.47,0.0,0.09,1.22,119.49,0.12,1.63,bus→LRT→brt,derived_feeder
217,102,Nazareth,Kiryon,0.0,49.83,53.72,78.34,,118.3,121.71,113.3,0.11,5.45,5.45,0.0,0.09,4.53,116.43,0.12,6.02,bus→LRT→brt,derived_feeder
217,103,Nazareth,KiryatBialik Center,0.0,30.02,53.7,98.82,,117.28,120.69,112.28,0.31,9.26,9.26,0.0,0.27,8.0,115.41,0.33,9.99,bus→LRT→brt,derived_feeder
217,104,Nazareth,KiryatHaim,0.0,29.4,53.46,105.74,,113.61,117.02,108.61,0.46,13.44,13.44,0.0,0.41,11.96,111.74,0.49,14.26,bus→LRT→brt,derived_feeder
217,301,Nazareth,SavyoneyYam,0.0,0.0,56.82,99.46,,153.31,155.72,148.31,0.05,0.0,0.0,0.0,0.04,0.0,152.06,0.05,0.0,bus→LRT→bus,assumed
