TAZ_ID,AREA,SETTL_SIZE,CHILD_EDU,ADULT_EDU,STUDENTS,SOCECO,SECTOR_REST,SECTOR_ARA,SECTOR_ORT,POPULATION,HH_AVG_SIZE,HH_AVG_SIZE_ARAB,HH_AVG_SIZE_ORTO,HH_AVG_SIZE_REST,HH_TOT,HH_ARAB,HH_OTRO,HH_REST,EMPL_TOT,EMPL_INDU,EMPL_SERV,EMPL_OTHER,AGE_0_7,AGE_8_18,AGE_19_25,AGE_26_35,AGE_36_64,AGE_65,AGE_0_7_REST,AGE_8_18_REST,AGE_19_25_REST,AGE_26_35_REST,AGE_36_64_REST,AGE_65_REST,AGE_0_7_ARA,AGE_8_18_ARA,AGE_19_25_ARA,AGE_26_35_ARA,AGE_36_64_ARA,AGE_65_ARA,AGE_0_7_ORT,AGE_8_18_ORT,AGE_19_25_ORT,AGE_26_35_ORT,AGE_36_64_ORT,AGE_65_ORT,GIZRA,TABAAT,SZ_OLD,SZ_NEW,PRIMARY_NAFA,SECONDARY_NAFA,PERC_PRIMARY_NAFA,PERC_SECONDARY_NAFA
3625,11.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3626,10.53,2,322,0,0,7,1,0,0,2924,3.084388186,0,0,3.084388186,948,0,0,948,795,261,420,114,273,517,406,366,1079,283,273,517,406,366,1079,283,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3627,10.49,2,745,357,0,4,0.107618238,0.892381762,0,7062,3.817297297,3.902167183,0,3.234042553,1850,1615,0,235,1887,619,996,272,1255,1501,897,1076,1936,397,157,145,30,76,229,123,1098,1356,867,1000,1707,274,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3628,22.56,2,541,111,0,7,1,0,0,4917,3.209530026,0,0,3.209530026,1532,0,0,1532,1647,540,870,237,618,980,467,472,1670,710,618,980,467,472,1670,710,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3701,54.99,1,397,100,0,6,1,0,0,1726,2.886287625,0,0,2.886287625,598,0,0,598,1063,349,561,153,219,250,145,201,567,344,219,250,145,201,567,344,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3702,4.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,178,287,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3703,37.47,1,0,707,0,6,1,0,0,1427,2.859719439,0,0,2.859719439,499,0,0,499,1949,639,1029,281,167,231,118,163,391,357,167,231,118,163,391,357,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3704,3.22,2,752,1554,0,6,1,0,0,4777,2.653888889,0,0,2.653888889,1800,0,0,1800,2424,795,1280,349,554,687,544,678,1488,826,554,687,544,678,1488,826,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3705,1.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4728,1551,2496,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3706,0.67,2,553,0,0,4,1,0,0,2187,2.657351154,0,0,2.657351154,823,0,0,823,748,245,395,108,277,324,187,287,704,408,277,324,187,287,704,408,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3707,0.64,2,466,114,0,4,0.757886588,0,0.242113412,5167,2.939135381,0,3.849230769,2.732728542,1758,0,325,1433,598,196,316,86,900,940,517,669,1403,738,508,616,365,500,1220,707,0,0,0,0,0,0,392,324,152,169,183,31,44,4,37,37,יזרעאל,,1,0
3708,1.43,2,644,0,0,4,1,0,0,7702,2.972597453,0,0,2.972597453,2591,0,0,2591,1371,450,724,197,1230,1448,775,1029,2411,809,1230,1448,775,1029,2411,809,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3709,34.09,2,565,0,0,7,1,0,0,3971,3.10234375,0,0,3.10234375,1280,0,0,1280,2280,748,1204,328,621,677,275,388,1280,730,621,677,275,388,1280,730,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3710,45.54,2,740,794,0,4,1,0,0,2415,3.354166667,0,0,3.354166667,720,0,0,720,2512,824,1326,362,377,588,257,266,506,421,377,588,257,266,506,421,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3711,8.43,2,166,0,0,6,1,0,0,2064,3.044247788,0,0,3.044247788,678,0,0,678,744,244,393,107,316,352,210,292,644,250,316,352,210,292,644,250,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3712,25.99,1,0,0,0,6,1,0,0,868,3.757575758,0,0,3.757575758,231,0,0,231,298,98,157,43,182,269,60,84,212,61,182,269,60,84,212,61,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3713,18.39,1,0,0,0,5,1,0,0,1061,3.70979021,0,0,3.70979021,286,0,0,286,467,153,247,67,203,309,142,143,256,8,203,309,142,143,256,8,0,0,0,0,0,0,0,0,0,0,0,0,44,4,37,37,יזרעאל,,1,0
3801,2.90,2,1216,612,0,3,0,1,0,7484,3.579148733,3.579148733,0,0,2091,2091,0,0,543,178,287,78,1089,1447,1095,1175,2194,484,0,0,0,0,0,0,1089,1447,1095,1175,2194,484,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3802,4.18,2,978,1031,0,3,0,1,0,9355,3.580176043,3.580176043,0,0,2613,2613,0,0,680,223,359,98,1361,1809,1369,1467,2743,606,0,0,0,0,0,0,1361,1809,1369,1467,2743,606,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3803,10.82,2,885,533,0,3,0,1,0,4145,3.604347826,3.604347826,0,0,1150,1150,0,0,658,216,347,95,668,833,596,688,1119,241,0,0,0,0,0,0,668,833,596,688,1119,241,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3804,4.91,3,333,0,0,2,0,1,0,2599,3.614742698,3.614742698,0,0,719,719,0,0,982,322,519,141,391,528,364,404,758,154,0,0,0,0,0,0,391,528,364,404,758,154,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3805,0.90,3,802,0,0,2,0,1,0,6641,3.617102397,3.617102397,0,0,1836,1836,0,0,827,271,437,119,998,1351,931,1032,1937,392,0,0,0,0,0,0,998,1351,931,1032,1937,392,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3806,11.97,3,3932,3573,0,2,0,1,0,6930,3.61691023,3.61691023,0,0,1916,1916,0,0,1689,554,892,243,1041,1410,971,1078,2021,409,0,0,0,0,0,0,1041,1410,971,1078,2021,409,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3807,1.35,3,0,669,0,2,0,1,0,6785,3.618666667,3.618666667,0,0,1875,1875,0,0,489,161,258,70,1020,1381,951,1055,1978,400,0,0,0,0,0,0,1020,1381,951,1055,1978,400,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3808,0.24,3,0,0,0,2,0,1,0,12851,3.617961712,3.617961712,0,0,3552,3552,0,0,5666,1858,2992,816,1931,2613,1802,1998,3747,760,0,0,0,0,0,0,1931,2613,1802,1998,3747,760,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3809,0.74,3,1546,1304,0,2,0,1,0,9384,3.618974161,3.618974161,0,0,2593,2593,0,0,394,129,208,57,1411,1909,1316,1458,2736,554,0,0,0,0,0,0,1411,1909,1316,1458,2736,554,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3810,4.97,3,0,0,0,2,0,1,0,2455,3.615611193,3.615611193,0,0,679,679,0,0,276,90,146,40,369,499,344,382,716,145,0,0,0,0,0,0,369,499,344,382,716,145,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3811,1.81,3,578,1315,0,2,0,1,0,10107,3.618689581,3.618689581,0,0,2793,2793,0,0,591,194,312,85,1520,2055,1417,1571,2948,596,0,0,0,0,0,0,1520,2055,1417,1571,2948,596,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3812,0.85,3,0,0,0,2,0,1,0,7220,3.617234469,3.617234469,0,0,1996,1996,0,0,1455,477,768,210,1085,1468,1012,1123,2105,427,0,0,0,0,0,0,1085,1468,1012,1123,2105,427,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3813,2.61,1,0,0,0,8,1,0,0,272,3.238095238,0,0,3.238095238,84,0,0,84,103,34,54,15,37,53,17,20,106,39,37,53,17,20,106,39,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3814,3.58,2,0,0,0,3,0,1,0,2998,3.586124402,3.586124402,0,0,836,836,0,0,549,180,290,79,477,593,437,503,812,176,0,0,0,0,0,0,477,593,437,503,812,176,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3815,4.23,3,1899,1096,0,4,0,1,0,10858,3.531056911,3.531056911,0,0,3075,3075,0,0,1403,460,741,202,1532,2153,1388,1675,3244,866,0,0,0,0,0,0,1532,2153,1388,1675,3244,866,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3816,3.01,3,0,0,0,4,0,1,0,6721,3.529936975,3.529936975,0,0,1904,1904,0,0,951,312,502,137,948,1332,859,1037,2008,537,0,0,0,0,0,0,948,1332,859,1037,2008,537,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3817,2.53,3,0,0,0,4,0,1,0,4861,3.530137981,3.530137981,0,0,1377,1377,0,0,756,248,399,109,686,964,621,750,1452,388,0,0,0,0,0,0,686,964,621,750,1452,388,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3818,1.72,3,0,0,0,5,0,1,0,4967,3.376614548,3.376614548,0,0,1471,1471,0,0,1757,576,928,253,696,876,624,867,1530,374,0,0,0,0,0,0,696,876,624,867,1530,374,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3819,1.69,3,0,0,0,5,0,1,0,7977,3.377222693,3.377222693,0,0,2362,2362,0,0,2618,859,1382,377,1118,1407,1003,1393,2455,601,0,0,0,0,0,0,1118,1407,1003,1393,2455,601,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3820,4.42,3,2649,2148,0,5,0,1,0,9783,3.378107735,3.378107735,0,0,2896,2896,0,0,1076,353,568,155,1372,1726,1229,1708,3010,738,0,0,0,0,0,0,1372,1726,1229,1708,3010,738,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3821,3.24,1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3822,2.02,2,803,862,0,3,0,1,0,5938,3.605343048,3.605343048,0,0,1647,1647,0,0,1098,360,580,158,957,1193,855,985,1603,345,0,0,0,0,0,0,957,1193,855,985,1603,345,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3823,7.56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3824,4.38,1,0,0,0,6,0.285488127,0.714511873,0,1895,3.899176955,3.699453552,0,4.508333333,486,366,0,120,416,136,220,60,337,465,207,265,533,88,126,204,32,38,141,0,211,261,175,227,392,88,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3825,1.00,3,1258,0,0,5,0.624516373,0,0.375483627,10597,4.147553816,0,4.6,3.915976331,2555,0,865,1690,298,98,157,43,2938,3998,716,758,2124,63,1568,2362,438,524,1670,56,0,0,0,0,0,0,1370,1636,278,234,454,7,45,4,38,38,חדרה,,1,0
3826,1.58,3,1612,886,0,5,0.624516373,0,0.375483627,10597,4.147553816,0,4.6,3.915976331,2555,0,865,1690,1396,458,737,201,2938,3998,716,758,2124,63,1568,2362,438,524,1670,56,0,0,0,0,0,0,1370,1636,278,234,454,7,45,4,38,38,חדרה,,1,0
3827,0.39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,44,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3828,0.70,3,1415,1469,0,8,1,0,0,7545,3.915412558,0,0,3.915412558,1927,0,0,1927,2894,949,1528,417,1787,2693,500,597,1904,64,1787,2693,500,597,1904,64,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3829,0.27,3,0,0,0,8,1,0,0,1295,3.912386707,0,0,3.912386707,331,0,0,331,0,0,0,0,307,462,86,102,327,11,307,462,86,102,327,11,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3830,0.40,3,2184,2267,0,8,1,0,0,11645,3.915601883,0,0,3.915601883,2974,0,0,2974,0,0,0,0,2759,4156,771,922,2939,98,2759,4156,771,922,2939,98,0,0,0,0,0,0,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3831,6.65,2,423,0,0,4,0.106788991,0.893211009,0,2725,3.414786967,3.574155653,0,2.487179487,798,681,0,117,771,253,407,111,389,504,354,404,833,241,28,32,26,33,103,69,361,472,328,371,730,172,0,0,0,0,0,0,45,4,38,38,חדרה,,1,0
3901,45.34,2,230,0,0,8,1,0,0,2073,3.208978328,0,0,3.208978328,646,0,0,646,954,313,504,137,252,402,177,191,826,225,252,402,177,191,826,225,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3902,6.35,1,0,456,0,5,1,0,0,482,3.707692308,0,0,3.707692308,130,0,0,130,318,104,168,46,55,176,52,47,101,51,55,176,52,47,101,51,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3903,11.95,2,0,0,0,9,1,0,0,4525,3.13365651,0,0,3.13365651,1444,0,0,1444,1043,342,551,150,462,965,443,349,1885,421,462,965,443,349,1885,421,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3904,5.36,2,989,0,0,9,1,0,0,4216,3.116038433,0,0,3.116038433,1353,0,0,1353,1572,516,830,226,477,870,430,339,1605,495,477,870,430,339,1605,495,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3905,4.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,43,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3906,1.98,2,794,0,0,8,1,0,0,5078,3.008293839,0,0,3.008293839,1688,0,0,1688,890,292,470,128,569,1016,482,486,1910,615,569,1016,482,486,1910,615,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3907,6.25,2,0,1474,0,9,1,0,0,2175,3.236607143,0,0,3.236607143,672,0,0,672,1241,407,655,179,233,507,213,172,937,113,233,507,213,172,937,113,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3908,4.09,1,0,0,0,9,1,0,0,682,3.017699115,0,0,3.017699115,226,0,0,226,821,269,434,118,76,119,84,65,267,71,76,119,84,65,267,71,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3909,1.60,2,2048,1563,0,2,0,1,0,17000,3.706126008,3.706126008,0,0,4587,4587,0,0,1606,527,848,231,3014,3680,2323,2783,4532,668,0,0,0,0,0,0,3014,3680,2323,2783,4532,668,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3910,1.42,3,881,511,0,7,1,0,0,7026,3.007705479,0,0,3.007705479,2336,0,0,2336,4674,1533,2468,673,1234,1331,516,888,2468,589,1234,1331,516,888,2468,589,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3911,1.31,3,632,571,0,4,0.944766106,0,0.055233894,10881,2.54585868,0,3.414772727,2.508540752,4274,0,176,4098,8445,2770,4459,1216,1171,1375,1081,1507,3775,1972,1035,1250,994,1415,3649,1937,0,0,0,0,0,0,136,125,87,92,126,35,45,4,39,39,חדרה,,1,0
3912,1.89,3,713,1127,0,7,1,0,0,8495,2.49559342,0,0,2.49559342,3404,0,0,3404,1317,432,695,190,882,981,737,1121,3133,1641,882,981,737,1121,3133,1641,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3913,4.70,2,316,0,0,9,1,0,0,2950,2.80952381,0,0,2.80952381,1050,0,0,1050,354,116,187,51,222,473,334,252,1103,566,222,473,334,252,1103,566,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3914,4.52,2,0,0,0,9,1,0,0,2950,2.80952381,0,0,2.80952381,1050,0,0,1050,0,0,0,0,222,473,334,252,1103,566,222,473,334,252,1103,566,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3915,4.24,1,0,332,0,5,1,0,0,1219,3.727828746,0,0,3.727828746,327,0,0,327,483,158,255,70,136,426,150,109,276,122,136,426,150,109,276,122,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3916,4.71,3,2370,0,0,8,1,0,0,15445,3.071797932,0,0,3.071797932,5028,0,0,5028,4439,1456,2344,639,2085,3028,1191,1299,6025,1817,2085,3028,1191,1299,6025,1817,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3917,6.11,3,343,1720,0,7,1,0,0,8700,2.904841402,0,0,2.904841402,2995,0,0,2995,4161,1365,2197,599,964,1539,832,858,3250,1257,964,1539,832,858,3250,1257,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3918,3.23,3,687,0,0,6,0.987494858,0,0.012505142,12155,2.874201939,0,3.707317073,2.866045845,4229,0,41,4188,1571,515,830,226,1910,1989,982,1509,4309,1456,1870,1951,964,1490,4278,1450,0,0,0,0,0,0,40,38,18,19,31,6,45,4,39,39,חדרה,,1,0
3919,9.10,3,2083,745,0,6,0.990894959,0,0.009105041,9006,2.681155106,0,3.416666667,2.675862069,3359,0,24,3335,3659,1200,1932,527,883,1302,826,974,3325,1696,867,1282,815,964,3306,1690,0,0,0,0,0,0,16,20,11,10,19,6,45,4,39,39,חדרה,,1,0
3920,3.13,1,0,0,0,9,1,0,0,832,3.35483871,0,0,3.35483871,248,0,0,248,441,145,233,63,130,209,45,54,331,63,130,209,45,54,331,63,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3921,12.35,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8216,2695,4338,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
3922,2.86,1,0,0,0,5,1,0,0,826,2.95,0,0,2.95,280,0,0,280,722,237,381,104,127,126,67,107,263,136,127,126,67,107,263,136,0,0,0,0,0,0,0,0,0,0,0,0,45,4,39,39,חדרה,,1,0
4001,13.58,1,30,0,0,7,1,0,0,1039,3.038011696,0,0,3.038011696,342,0,0,342,826,271,436,119,134,179,72,106,389,159,134,179,72,106,389,159,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,39,חדרה,,1,0
4002,10.56,1,1851,2445,0,7,1,0,0,1457,2.708178439,0,0,2.708178439,538,0,0,538,1332,437,703,192,105,166,114,142,633,297,105,166,114,142,633,297,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,39,חדרה,,1,0
4003,13.47,1,178,0,0,6,1,0,0,1421,2.966597077,0,0,2.966597077,479,0,0,479,1433,470,757,206,184,219,110,157,520,231,184,219,110,157,520,231,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4004,7.14,3,1877,1112,0,6,1,0,0,14842,2.618560339,0,0,2.618560339,5668,0,0,5668,3409,1118,1800,491,1502,1993,1468,1880,5489,2510,1502,1993,1468,1880,5489,2510,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4005,5.21,3,0,0,0,7,1,0,0,3733,2.810993976,0,0,2.810993976,1328,0,0,1328,277,91,146,40,477,628,312,447,1348,521,477,628,312,447,1348,521,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4006,4.13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369,1761,2835,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4007,4.80,3,942,509,0,7,1,0,0,7972,2.808030997,0,0,2.808030997,2839,0,0,2839,5220,1712,2756,752,878,1298,871,954,2840,1131,878,1298,871,954,2840,1131,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4008,0.43,1,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,998,1607,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4009,4.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,53,86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4010,7.99,3,0,2201,0,5,1,0,0,8367,2.493889717,0,0,2.493889717,3355,0,0,3355,3228,1059,1704,465,798,1024,831,1191,3049,1474,798,1024,831,1191,3049,1474,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4011,2.01,3,1766,612,0,6,0.628340426,0,0.371659574,11750,2.806975633,0,3.490807354,2.515502555,4186,0,1251,2935,3787,1242,2000,545,1863,1819,1078,1381,3283,2326,794,889,554,809,2377,1960,0,0,0,0,0,0,1069,930,524,572,906,366,45,4,40,40,חדרה,,1,0
4012,1.76,3,1452,166,0,7,1,0,0,16097,2.843490549,0,0,2.843490549,5661,0,0,5661,2732,896,1443,393,2411,2602,1264,2022,5978,1820,2411,2602,1264,2022,5978,1820,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4013,6.10,3,1539,176,0,7,1,0,0,2983,2.545221843,0,0,2.545221843,1172,0,0,1172,506,166,267,73,265,410,246,329,1003,730,265,410,246,329,1003,730,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
4014,1.08,3,544,393,0,5,0.573602409,0,0.426397591,12289,2.876638577,0,3.616287095,2.496989019,4272,0,1449,2823,3312,1086,1749,477,2434,2029,1351,1822,2694,1959,904,874,664,1040,1918,1649,0,0,0,0,0,0,1530,1155,687,782,776,310,45,4,40,40,חדרה,,1,0
4015,0.95,3,985,1782,0,5,0.991243795,0,0.008756205,14504,2.422582262,0,3.342105263,2.416708691,5987,0,38,5949,13439,4408,7096,1935,1311,1594,1136,1660,4938,3865,1283,1569,1120,1642,4909,3854,0,0,0,0,0,0,28,25,16,18,29,11,45,4,40,40,חדרה,,1,0
4016,5.31,3,1710,472,0,5,0.978661749,0,0.021338251,15184,2.741784038,0,3.6,2.727606461,5538,0,90,5448,3369,1105,1779,485,1992,2353,1275,1919,5351,2294,1908,2276,1236,1874,5286,2280,0,0,0,0,0,0,84,77,39,45,65,14,45,4,40,40,חדרה,,1,0
4017,2.91,3,0,0,0,4,0,1,0,10342,3.551510989,3.551510989,0,0,2912,2912,0,0,2327,763,1229,335,1522,2060,1360,1640,3036,724,0,0,0,0,0,0,1522,2060,1360,1640,3036,724,0,0,0,0,0,0,45,4,40,38,חדרה,,1,0
4018,1.35,3,0,0,0,4,0,1,0,5005,3.54964539,3.54964539,0,0,1410,1410,0,0,877,288,463,126,737,996,658,794,1470,350,0,0,0,0,0,0,737,996,658,794,1470,350,0,0,0,0,0,0,45,4,40,38,חדרה,,1,0
4019,3.16,3,3640,3315,1428,4,0,1,0,12677,3.550980392,3.550980392,0,0,3570,3570,0,0,2876,943,1519,414,1865,2523,1667,2011,3725,886,0,0,0,0,0,0,1865,2523,1667,2011,3725,886,0,0,0,0,0,0,45,4,40,38,חדרה,,1,0
4020,1.95,2,0,0,0,4,0,1,0,9772,3.483778966,3.483778966,0,0,2805,2805,0,0,1793,588,947,258,1433,1832,1276,1608,2889,734,0,0,0,0,0,0,1433,1832,1276,1608,2889,734,0,0,0,0,0,0,45,4,40,38,חדרה,,1,0
4021,7.41,2,1351,1312,0,5,0,1,0,9344,3.404007286,3.404007286,0,0,2745,2745,0,0,1517,498,801,218,1366,1625,1211,1606,2779,757,0,0,0,0,0,0,1366,1625,1211,1606,2779,757,0,0,0,0,0,0,45,4,40,38,חדרה,,1,0
4022,17.98,2,44,393,0,8,1,0,0,3239,3.388075314,0,0,3.388075314,956,0,0,956,1930,633,1019,278,395,741,294,263,1249,297,395,741,294,263,1249,297,0,0,0,0,0,0,0,0,0,0,0,0,45,4,40,40,חדרה,,1,0
