StopCode,Lat,Long,TAZ
42306,32.770187,35.028118,1805.000000
40943,32.767704,35.045986,1803.000000
42248,32.776154,35.036476,1804.000000
57079,32.585495,35.546993,3701.000000
58818,32.506783,35.492226,3706.000000
40279,32.521473,34.942226,3906.000000
47751,32.518978,35.147457,3809.000000
51304,32.962894,35.510815,3317.000000
42264,32.854515,35.068695,504.000000
51947,32.809719,35.252319,1004.000000
55716,32.532192,35.110073,3803.000000
55839,32.908924,35.290348,328.000000
42830,32.768311,35.012600,1622.000000
59795,32.927372,35.182457,242.000000
42112,32.432060,34.918999,4014.000000
55257,32.487637,35.502720,3704.000000
53223,32.798748,35.684113,3111.000000
43465,32.466537,34.967613,3917.000000
46950,32.748756,35.100006,1107.000000
41444,32.849613,35.073631,507.000000
47548,32.770878,35.030800,1805.000000
50772,33.009975,35.310230,3411.000000
55534,32.498894,35.465160,3709.000000
59035,32.728607,35.547989,3526.000000
55006,32.625408,35.328671,3609.000000
53734,33.214073,35.579796,3205.000000
54414,32.988335,35.694324,3107.000000
50879,32.931747,35.342571,302.000000
52424,32.776882,35.375385,1914.000000
43374,32.444576,34.919952,4011.000000
1896,32.685635,35.419373,3528.000000
43571,32.860699,35.303890,3009.000000
43228,32.433205,34.925259,4012.000000
41508,32.763042,35.016975,1624.000000
59599,33.015381,35.112556,112.000000
57817,33.069199,35.142265,101.000000
54891,33.027092,35.250664,3419.000000
57628,32.953682,35.181187,241.000000
40413,32.534744,34.906967,3909.000000
50405,33.027161,35.181240,3429.000000
40072,32.526054,34.908421,3913.000000
59768,32.925369,35.325447,319.000000
51818,33.048752,35.487598,3305.000000
53315,33.220573,35.580376,3205.000000
42620,32.769478,34.975613,2415.000000
55190,32.499592,35.490814,3707.000000
52481,32.683899,35.273918,1933.000000
56846,32.720177,35.439400,3529.000000
51141,32.970772,35.497814,3314.000000
55024,32.616539,35.329754,3609.000000
57185,32.793076,35.537476,3515.000000
46049,32.509247,34.904217,3913.000000
59257,32.919399,35.260368,335.000000
41605,32.807777,35.127514,901.000000
47453,32.857632,35.088913,601.000000
41774,32.802670,34.980663,1607.000000
56296,33.000191,35.276382,3416.000000
40097,32.464466,34.912189,3921.000000
57298,32.882965,35.409435,3508.000000
59064,33.021397,35.103603,111.000000
54233,32.709904,35.135796,2209.000000
40938,32.762604,35.047512,1807.000000
52948,32.759415,35.667564,3111.000000
59050,32.784435,35.516190,3520.000000
57246,32.785664,35.522446,3519.000000
54910,32.762154,35.116150,1103.000000
57253,32.783463,35.524605,3519.000000
58398,33.215145,35.570961,3205.000000
54201,32.829880,35.179977,419.000000
51471,33.116978,35.571777,3302.000000
53209,32.821430,35.195503,418.000000
59889,32.702312,35.158218,2208.000000
40042,32.506706,34.904732,3913.000000
56188,32.762772,35.344994,1916.000000
43535,32.489815,34.903458,3914.000000
56676,32.810440,35.165688,407.000000
52624,32.923344,35.085678,217.000000
50125,33.010555,35.099548,115.000000
53316,33.220196,35.578835,3205.000000
51272,32.978100,35.506401,3310.000000
52510,32.700489,35.161655,2208.000000
53275,32.915279,35.292267,326.000000
53463,32.779449,35.245281,1005.000000
58505,33.005177,35.109711,105.000000
58137,32.783577,35.510296,3520.000000
41677,32.795292,35.089890,904.000000
57634,32.945366,35.169170,241.000000
58416,32.855316,35.187992,415.000000
43381,32.441612,34.925671,4011.000000
50132,32.998997,35.099178,105.000000
2232,32.429893,34.948597,4004.000000
47391,32.752888,35.102470,1104.000000
47444,32.817467,35.113121,902.000000
50212,33.044968,35.105904,102.000000
52704,32.946350,35.087677,201.000000
20164,32.783436,35.014732,1742.000000
52570,32.996559,35.097530,117.000000
50092,33.024460,35.096672,111.000000
53561,32.790016,35.177010,1102.000000
57409,32.797905,35.184994,405.000000
55333,32.644100,35.352707,3604.000000
3267,32.444138,34.949970,4005.000000
57830,33.173912,35.605576,3209.000000
50270,33.075645,35.115551,101.000000
41598,32.788067,35.085758,904.000000
56937,32.906696,35.267040,333.000000
53395,32.765659,35.319080,2006.000000
58099,32.772518,35.504829,3521.000000
53369,32.756413,35.098003,1104.000000
56198,32.684189,35.235584,2105.000000
56770,32.688492,35.375141,3602.000000
59077,33.023964,35.286884,3414.000000
43488,32.461826,35.052422,3827.000000
52880,32.778374,35.712177,3111.000000
57656,32.741360,35.277103,2101.000000
55158,32.710758,35.336536,2001.000000
58810,32.684486,35.326843,1935.000000
54191,32.707352,35.306839,1909.000000
59465,32.928261,35.077015,223.000000
54011,32.700775,35.324799,2004.000000
51127,32.728661,35.333843,2012.000000
54541,32.604748,35.334686,3623.000000
58571,32.614773,35.284531,3615.000000
43733,32.511681,35.154022,3812.000000
56754,32.673878,35.255215,2109.000000
57097,32.721470,35.554512,3524.000000
42750,32.582726,34.951164,2501.000000
51352,32.724472,35.355000,1905.000000
55550,32.626743,35.324265,3609.000000
52465,32.805782,35.366455,1938.000000
54177,32.726402,35.337753,2005.000000
53470,32.928856,35.095112,214.000000
50236,33.025352,35.108700,104.000000
43364,32.446194,34.905632,4007.000000
52173,32.776321,35.373383,1914.000000
57174,32.795319,35.528587,3517.000000
42263,32.853672,35.070751,504.000000
43662,32.751919,34.968376,2413.000000
43248,32.784836,34.967178,1519.000000
56127,32.930622,35.081554,222.000000
52642,33.209862,35.575691,3205.000000
54281,32.717304,35.291775,1923.000000
55705,32.709862,35.307232,2002.000000
52381,32.828327,35.182774,419.000000
56396,32.696182,35.318111,2007.000000
40841,32.605724,34.951942,2417.000000
52533,32.678169,35.238327,2105.000000
51425,32.981976,35.557240,3213.000000
43900,32.781330,35.003906,1720.000000
57911,33.166641,35.716549,3105.000000
59814,32.905502,35.397984,3505.000000
53936,32.713970,35.303009,1908.000000
54848,32.497437,35.499039,3704.000000
50988,32.705189,35.292713,1909.000000
42835,32.780869,34.997330,1617.000000
57224,32.789845,35.522648,3518.000000
46211,32.754612,35.100922,1104.000000
59580,32.637009,35.063343,2213.000000
59158,32.996983,35.274647,3421.000000
46136,32.501705,35.076015,3816.000000
46034,32.503555,34.919827,3912.000000
53631,32.932953,35.144302,235.000000
53339,33.014729,35.287895,3416.000000
55098,32.675289,35.231689,2110.000000
50523,33.011154,35.268410,3417.000000
50708,33.004562,35.294895,3411.000000
50159,33.025913,35.102936,111.000000
57282,32.783287,35.518711,3520.000000
42908,32.764946,34.984127,1623.000000
40039,32.644585,34.990360,2411.000000
54544,32.920536,35.295288,325.000000
47848,32.604500,34.952801,2417.000000
55018,32.678947,35.321617,1935.000000
32937,33.188274,35.566296,3209.000000
55638,32.928062,35.541573,3216.000000
43367,32.445263,34.926025,4011.000000
52337,32.929546,35.092461,214.000000
53911,32.707729,35.296925,1909.000000
54963,32.719559,35.283745,1924.000000
56839,32.702057,35.507557,3527.000000
50147,33.026051,35.100628,111.000000
40608,32.515827,35.003960,3903.000000
59184,32.998123,35.140858,110.000000
50217,33.059250,35.105366,101.000000
52114,32.873165,35.248207,306.000000
41655,32.801979,34.978237,1607.000000
55652,32.682304,35.235329,2105.000000
58248,33.213596,35.577320,3205.000000
57168,32.789936,35.529446,3518.000000
58166,32.839806,35.398865,3510.000000
42755,32.859760,35.083519,501.000000
57931,33.079086,35.515907,3302.000000
58133,32.785587,35.523533,3519.000000
54005,32.728180,35.322186,1921.000000
98,32.854622,35.102005,717.000000
57178,32.792667,35.531246,3517.000000
42513,32.796520,35.101093,1101.000000
57956,32.813068,35.157928,408.000000
48138,32.409100,34.903465,4010.000000
30549,32.636379,35.064304,2213.000000
2666,32.486130,34.953808,3919.000000
52586,32.740639,35.160248,2202.000000
51662,32.984783,35.443184,3309.000000
58309,32.869377,35.202934,411.000000
51420,32.982185,35.553280,3213.000000
47651,32.803967,35.079315,905.000000
42606,32.827778,34.973759,1508.000000
42492,32.818325,34.970737,1601.000000
54334,32.873184,35.550983,3501.000000
54207,32.842018,35.261311,310.000000
55358,32.600609,35.164673,2218.000000
42732,32.816792,35.051689,1207.000000
59922,32.963943,35.495766,3313.000000
42447,32.775604,35.007744,1715.000000
59928,32.965115,35.497967,3312.000000
57229,32.791317,35.524345,3518.000000
58400,33.218349,35.576565,3205.000000
57242,32.782475,35.528309,3519.000000
56327,32.848808,35.336479,3010.000000
57279,32.786613,35.514961,3520.000000
52913,32.833942,35.798840,3110.000000
47120,32.516808,34.919666,3910.000000
58111,32.785927,35.519371,3519.000000
55441,33.052013,35.610352,3210.000000
55840,32.914940,35.292393,326.000000
47652,32.843075,35.081127,603.000000
42825,32.789246,34.968433,1518.000000
50077,33.026787,35.096046,111.000000
56719,32.632828,35.328388,3612.000000
57326,32.661572,35.442139,3528.000000
52501,32.690426,35.197018,2112.000000
46991,32.694588,35.062168,2305.000000
1434,32.796432,35.532036,3515.000000
56807,32.694328,35.388672,3601.000000
43813,32.512669,35.161362,3807.000000
42768,32.761662,35.055298,1808.000000
55058,32.491608,35.506981,3704.000000
42427,32.467632,34.981087,3917.000000
46993,32.695511,35.062660,2305.000000
50168,33.053833,35.103024,101.000000
54958,32.657333,35.097969,2210.000000
55245,32.552387,35.263161,3628.000000
55658,32.752975,35.538528,3525.000000
54218,32.698391,35.292439,1925.000000
47839,32.417282,35.035095,4019.000000
50904,32.936935,35.364017,318.000000
59762,32.917049,35.370609,301.000000
47272,32.813496,34.975471,1603.000000
54403,32.896660,35.777725,3109.000000
55476,32.621895,35.330929,3609.000000
55474,32.621750,35.331463,3609.000000
53115,33.007671,35.682480,3108.000000
41855,32.814785,34.956928,1512.000000
58950,32.606007,35.296196,3616.000000
56669,32.680946,35.235195,2105.000000
54696,32.724491,35.356091,1905.000000
53343,32.887226,35.713505,3108.000000
55198,32.490562,35.499760,3708.000000
53951,32.708755,35.307568,1909.000000
43794,32.715298,35.104961,2207.000000
56873,32.618584,35.291840,3615.000000
52251,33.177967,35.775135,3105.000000
54372,33.223679,35.598137,3203.000000
52499,32.780247,35.498165,3513.000000
41726,32.706474,35.126869,2205.000000
57197,32.799641,35.526745,3514.000000
53999,32.705318,35.321381,2008.000000
54120,32.838074,35.398533,3510.000000
40653,32.463253,35.019989,4001.000000
53455,32.649574,35.094563,2214.000000
53918,32.715672,35.300007,1922.000000
52159,32.916309,35.302799,324.000000
40018,32.636772,34.933567,2411.000000
53478,33.225319,35.588535,3205.000000
53284,32.649284,35.093220,2214.000000
47418,32.442741,34.915565,4011.000000
57548,32.921329,35.067062,225.000000
46168,32.470737,35.019646,4001.000000
43735,32.515766,35.155159,3808.000000
56834,32.489323,35.489250,3708.000000
41085,32.820431,34.967720,1602.000000
40085,32.562859,34.963940,2504.000000
40345,32.765995,35.052429,1807.000000
50893,32.722008,35.288918,1924.000000
53175,32.804810,35.163864,408.000000
47545,32.563828,34.965351,2504.000000
52048,32.885292,35.411877,3509.000000
41905,32.788982,34.992271,1614.000000
52795,32.788326,35.695957,3111.000000
41364,32.814743,35.119049,902.000000
56539,32.783482,35.500710,3520.000000
56136,32.894028,35.093807,228.000000
59728,32.952095,35.529289,3319.000000
55185,32.972111,35.510513,3310.000000
58358,32.981113,35.272976,3425.000000
53966,32.736446,35.260471,2101.000000
42238,32.766853,34.985863,1623.000000
54136,32.727413,35.334244,2012.000000
52713,32.823040,35.190418,418.000000
57305,32.861103,35.372784,3013.000000
58548,32.868156,35.308922,3001.000000
54846,32.497017,35.495220,3707.000000
50263,33.008743,35.112564,113.000000
55506,32.591515,35.241077,3625.000000
59437,32.982601,35.246311,3426.000000
41722,32.818153,34.974785,1601.000000
52717,32.825554,35.186707,419.000000
59781,32.913025,35.336323,301.000000
52792,32.815712,35.687576,3111.000000
40952,32.776165,35.032425,1804.000000
58835,32.658642,35.233917,2112.000000
52288,33.210106,35.574726,3205.000000
43916,32.479576,34.962063,3919.000000
59356,32.980171,35.331066,3423.000000
42739,32.803173,35.045982,1212.000000
52559,32.923882,35.092083,215.000000
40314,32.416355,34.950157,4004.000000
58940,32.857975,35.266876,306.000000
56979,33.000626,35.281841,3411.000000
40785,32.434769,34.919033,4014.000000
54797,33.209400,35.570061,3208.000000
47432,32.703411,35.047401,2306.000000
55957,33.017139,35.096416,111.000000
47952,32.488770,35.119293,3814.000000
56832,32.698936,35.506207,3527.000000
53696,33.216434,35.567242,3206.000000
40592,32.462742,34.996933,4002.000000
55322,32.548817,35.359776,3622.000000
58025,32.827000,35.510696,3502.000000
41062,32.820293,34.958729,1511.000000
42884,32.779797,34.996540,1619.000000
55373,32.512081,35.443066,3709.000000
53803,32.678661,35.274956,1934.000000
51300,32.963268,35.512352,3317.000000
59646,32.734447,35.185303,2201.000000
53043,32.863461,35.271309,306.000000
54209,32.893436,35.413464,3506.000000
57255,32.784958,35.521721,3519.000000
41401,32.843876,35.088593,602.000000
51621,32.928085,35.407516,301.000000
55109,32.666172,35.240265,2111.000000
47860,32.592529,34.951530,2422.000000
47367,32.773159,35.032520,1804.000000
54392,32.795090,35.729519,3110.000000
56364,32.942326,35.175323,242.000000
58893,32.689415,35.248653,2104.000000
47752,32.526600,35.150848,3805.000000
58557,32.859772,35.295074,3008.000000
52202,32.715763,35.284367,1924.000000
52877,32.882095,35.660107,3108.000000
47230,32.764874,34.981434,1623.000000
52748,33.201477,35.606392,3203.000000
50808,32.826214,35.179214,419.000000
47363,32.443092,34.908550,4010.000000
46959,32.687344,35.060772,2305.000000
52786,33.193291,35.600182,3203.000000
55299,32.794285,35.174030,409.000000
55375,32.686832,35.234489,2106.000000
59914,33.012955,35.267399,3417.000000
59994,32.930836,35.268921,336.000000
59244,32.931744,35.274872,315.000000
51305,32.961720,35.511929,3317.000000
40051,32.628586,34.946423,2427.000000
43800,32.564831,34.960522,2504.000000
41657,32.801308,34.980148,1607.000000
57117,32.752602,35.537720,3526.000000
57014,32.905186,35.548546,3501.000000
57976,32.422688,35.527740,3710.000000
52244,32.743393,35.147575,2202.000000
54465,33.139847,35.767506,3105.000000
40113,32.569462,34.942577,2506.000000
4156,32.437580,34.909328,4010.000000
58361,33.203945,35.606422,3203.000000
57159,32.780109,35.538391,3516.000000
59083,33.010445,35.291374,3415.000000
52888,33.244740,35.665733,3202.000000
56131,32.922543,35.082146,204.000000
43111,32.824081,34.992008,1302.000000
50179,33.056366,35.103500,101.000000
54451,33.123627,35.683521,3105.000000
52119,32.869919,35.207977,402.000000
41910,32.706581,35.132679,2205.000000
50152,32.941540,35.181038,242.000000
58409,32.869583,35.205185,411.000000
54065,32.740730,35.341614,1917.000000
52860,33.083485,35.769726,3106.000000
40707,32.547871,35.041016,3901.000000
56945,33.006893,35.091721,106.000000
42473,32.763477,34.972893,2403.000000
54724,32.987267,35.097706,107.000000
54025,32.703461,35.329395,2004.000000
58593,32.620445,35.313683,3610.000000
53244,32.557655,35.322575,3624.000000
42946,32.787853,35.020161,1745.000000
40845,32.676476,34.961548,2425.000000
2231,32.433331,34.924480,4012.000000
57132,32.779678,35.521172,3520.000000
42652,32.808449,35.132275,913.000000
58334,32.836575,35.401115,3510.000000
59417,32.928329,35.088833,216.000000
50296,33.076115,35.143318,101.000000
52843,32.707973,35.608479,3530.000000
58292,32.813709,35.156937,406.000000
46040,32.517635,34.930920,3906.000000
52830,33.049355,35.722057,3106.000000
50091,33.018536,35.096592,111.000000
59798,32.923470,35.159264,233.000000
47657,32.842480,35.081585,603.000000
43666,32.756985,34.968227,2426.000000
40131,32.813648,35.140705,912.000000
56005,32.626087,35.326817,3609.000000
54238,32.692528,35.227184,2112.000000
51738,33.244465,35.596684,3203.000000
47643,32.804268,35.110092,906.000000
59808,32.913090,35.424480,3322.000000
59760,32.892452,35.359741,301.000000
52439,32.738525,35.325924,1904.000000
42897,32.795948,35.010441,1734.000000
50781,32.989761,35.321274,3423.000000
57098,32.714008,35.545982,3527.000000
59938,32.992790,35.278580,3421.000000
53545,32.636395,35.089249,2216.000000
50566,32.855621,35.192631,412.000000
42493,32.815598,34.978394,1603.000000
51602,32.917538,35.254646,335.000000
42259,32.771713,35.038284,1806.000000
46995,32.705555,35.059925,2307.000000
51748,33.140907,35.647095,3209.000000
52286,33.201962,35.564873,3207.000000
53914,32.711266,35.298355,1923.000000
58092,32.608696,35.292873,3617.000000
51345,32.965782,35.538368,3215.000000
55489,32.674686,35.252869,2109.000000
43541,32.480919,34.918892,3921.000000
42876,32.785038,34.980583,1616.000000
41853,32.818512,34.957233,1512.000000
40272,32.520161,34.940109,3906.000000
47998,32.691689,35.110111,2206.000000
59203,32.979969,35.162827,110.000000
52890,33.202808,35.575829,3208.000000
56458,32.849789,35.206585,413.000000
53010,32.947220,35.172935,241.000000
51649,32.721619,35.314720,1921.000000
40570,32.532616,34.990871,3901.000000
53647,32.899693,35.288868,330.000000
43348,32.468739,35.039822,3825.000000
50004,32.992134,35.087204,117.000000
50384,32.693546,35.284584,1930.000000
14032,32.789314,35.479088,3511.000000
42819,32.442223,34.910831,4010.000000
55308,32.511181,35.495800,3705.000000
58228,32.918255,35.266228,335.000000
56612,33.016975,35.100838,111.000000
40962,32.766529,35.009270,1623.000000
59748,32.933144,35.234173,311.000000
53486,32.941856,35.700680,3108.000000
52634,32.658550,35.111591,2211.000000
43140,32.522747,34.920696,3910.000000
40882,32.821484,35.149441,922.000000
56663,33.049534,35.103600,102.000000
43552,32.426811,34.924458,4012.000000
41997,32.794365,34.966808,1516.000000
40010,32.663815,34.954845,2425.000000
59833,32.836742,35.274590,310.000000
50362,33.015930,35.155003,3422.000000
56325,32.845451,35.340343,3011.000000
40199,32.516819,34.923946,3906.000000
47871,32.517410,34.945042,3907.000000
52417,32.694187,35.290897,1930.000000
54149,32.867645,35.264259,306.000000
59800,32.858482,35.260765,306.000000
42822,32.805523,35.017643,1217.000000
58637,32.706600,35.288277,1924.000000
59892,32.755894,35.096985,1104.000000
53550,32.562557,35.564438,3701.000000
46913,32.729378,35.141697,2203.000000
43083,32.822376,35.148594,922.000000
41426,32.848042,35.097713,703.000000
59322,32.998932,35.097992,116.000000
58851,32.787647,35.196671,423.000000
55972,32.926579,35.087234,216.000000
42452,32.796291,35.138931,913.000000
50023,32.997711,35.090748,117.000000
57203,32.797352,35.523800,3514.000000
55661,32.615494,35.300301,3615.000000
57565,32.614361,35.074066,2219.000000
54579,32.785980,35.307987,1902.000000
56548,33.204769,35.772133,3104.000000
52296,33.222916,35.575447,3205.000000
53655,32.985104,35.441849,3309.000000
47446,32.816860,35.109921,902.000000
54834,32.647457,35.209679,2112.000000
56545,33.195469,35.776127,3104.000000
54004,32.699947,35.323143,2004.000000
59513,33.010357,35.291115,3415.000000
56366,33.013359,35.108215,112.000000
47244,32.423405,35.011280,4022.000000
51653,32.954178,35.455151,3322.000000
54419,32.768539,35.226578,1005.000000
57241,32.782993,35.528252,3519.000000
55841,32.914288,35.293415,326.000000
54259,33.217262,35.579647,3205.000000
56008,32.960163,35.541943,3215.000000
53679,33.164860,35.660347,3209.000000
50189,33.032860,35.104198,103.000000
50597,33.011543,35.279781,3416.000000
59319,33.004044,35.095695,106.000000
54182,32.711349,35.325809,2003.000000
57051,32.831429,35.501289,3502.000000
52221,32.731926,35.331852,2012.000000
59233,32.933430,35.265518,336.000000
59001,32.989231,35.699848,3107.000000
59412,32.928200,35.140633,235.000000
55773,32.855408,35.186092,415.000000
51521,32.948780,35.088772,201.000000
42437,32.799538,35.134270,913.000000
40460,32.792992,35.019978,1732.000000
43202,32.785217,34.969994,1519.000000
52903,33.179455,35.623699,3209.000000
40650,32.562275,35.017952,3901.000000
50925,33.043289,35.112328,102.000000
48131,32.477604,34.990967,3916.000000
43578,32.749111,35.106091,1104.000000
55178,32.500072,35.490986,3707.000000
47348,32.800274,34.967285,1515.000000
41581,32.807411,35.015484,1214.000000
59124,33.101948,35.290798,3401.000000
57195,32.798767,35.530209,3515.000000
59448,32.926720,35.077030,225.000000
58470,33.205383,35.569355,3207.000000
51573,32.899712,35.170368,205.000000
43230,32.785099,34.966724,1524.000000
46988,32.695892,35.057796,2305.000000
43378,32.440929,34.918560,4011.000000
54352,32.935883,35.636753,3108.000000
47107,32.440750,34.907188,4010.000000
35377,32.912880,35.155521,205.000000
47137,32.463921,34.955761,3918.000000
47806,32.485668,34.910446,3914.000000
52502,32.692924,35.201744,2112.000000
47232,32.768780,35.044601,1803.000000
47364,32.452080,34.901043,4007.000000
47999,32.693943,35.109032,2206.000000
52357,32.809536,35.166702,407.000000
463,32.613964,35.305416,3614.000000
54140,32.682152,35.272240,1933.000000
50594,33.080414,35.280457,3401.000000
17078,32.791027,35.033134,1218.000000
56529,32.767342,35.226074,1005.000000
58694,32.880703,35.421150,3509.000000
52476,33.005501,35.100777,105.000000
42477,32.758739,34.974915,2406.000000
47124,32.513855,34.906067,3913.000000
57596,33.021824,35.264080,3420.000000
58290,33.235912,35.652649,3202.000000
42265,32.854271,35.068272,504.000000
54932,32.838482,35.402969,3510.000000
57156,32.780815,35.537857,3516.000000
54118,32.833092,35.396393,3510.000000
47423,32.480202,35.108994,3821.000000
50666,33.014488,35.287266,3416.000000
50245,33.004055,35.109226,105.000000
56194,32.794907,35.167709,422.000000
57167,32.789452,35.530102,3518.000000
55101,32.675411,35.233639,2110.000000
52483,32.685093,35.270367,1933.000000
55569,33.174248,35.607143,3209.000000
51647,32.728127,35.321705,1921.000000
40244,32.522938,34.929672,3906.000000
59369,32.962982,35.375256,3408.000000
58302,32.732265,35.221565,2102.000000
56233,33.196033,35.654381,3202.000000
51361,32.905251,35.571194,3501.000000
54653,32.827850,35.511639,3502.000000
52098,32.855373,35.184765,417.000000
41733,32.742001,35.035927,2301.000000
57304,32.861767,35.365345,3013.000000
42683,32.710880,34.954266,2410.000000
53946,32.698997,35.304829,1926.000000
42181,32.763443,35.046791,1807.000000
50173,32.999874,35.103249,105.000000
40396,32.465015,34.956047,3918.000000
57955,32.817047,35.151867,408.000000
54189,32.707214,35.308746,1909.000000
53345,32.922794,35.285393,326.000000
50387,32.844864,35.204105,403.000000
50608,33.016315,35.279976,3416.000000
56370,32.511608,35.497932,3705.000000
56369,32.511948,35.499699,3705.000000
57910,33.184563,35.736080,3105.000000
56634,33.082600,35.132904,101.000000
41700,32.817608,34.994198,1306.000000
57289,32.836227,35.496906,3502.000000
57198,32.800659,35.525280,3514.000000
59102,33.056610,35.234924,3403.000000
50572,32.856728,35.185177,415.000000
55335,32.593025,35.182011,2218.000000
56132,32.904743,35.086330,226.000000
56347,32.700840,35.289795,1925.000000
47386,32.450710,34.906246,4007.000000
58355,32.977394,35.278187,3425.000000
57594,32.965313,35.122433,108.000000
59429,32.933033,35.161102,242.000000
57244,32.785820,35.523190,3519.000000
54799,32.543758,35.435574,3620.000000
55819,32.808018,35.161324,408.000000
58140,32.782307,35.505817,3520.000000
40619,32.397633,35.006313,4022.000000
55545,32.677341,35.239182,2105.000000
57270,32.783096,35.515297,3520.000000
59836,32.837181,35.351719,307.000000
48134,32.476479,34.999523,3916.000000
52206,32.710106,35.284512,1924.000000
41464,32.805882,35.146084,1102.000000
38432,32.583153,34.966354,2502.000000
55428,32.604252,35.443760,3605.000000
53791,32.806595,35.256119,1004.000000
43232,32.427246,34.935524,4012.000000
52078,32.856750,35.177258,417.000000
46163,32.505516,35.057823,3820.000000
41375,32.810150,35.128311,901.000000
58143,32.785984,35.509167,3520.000000
54231,32.687931,35.293671,1927.000000
41659,32.800659,34.983311,1630.000000
42518,32.819672,34.969784,1602.000000
59888,32.702896,35.157391,2208.000000
50932,32.699604,35.290920,1925.000000
59738,32.833961,35.217922,403.000000
51170,32.700203,35.327217,2004.000000
49978,32.426720,34.939144,4012.000000
46978,32.700081,35.051167,2306.000000
42456,32.799263,35.014648,1726.000000
52284,33.205505,35.566456,3207.000000
43130,32.448429,34.906849,4007.000000
53147,33.224525,35.633709,3202.000000
43429,32.483692,34.944553,3921.000000
57144,32.779453,35.505798,3520.000000
57191,32.795959,35.534546,3515.000000
55639,32.691299,35.297894,1932.000000
55369,32.497986,35.472977,3709.000000
53116,33.263233,35.742271,3101.000000
55459,32.703262,35.309105,1909.000000
56259,32.848202,35.104961,716.000000
51197,32.700901,35.327579,2004.000000
41888,32.837242,35.066734,801.000000
53761,32.726421,35.215609,2102.000000
59354,32.976025,35.331871,3423.000000
55938,32.681725,35.276817,1934.000000
51194,32.971313,35.503223,3310.000000
42886,32.784000,34.992126,1619.000000
58024,32.829453,35.504856,3502.000000
40093,32.429527,34.928627,4012.000000
50560,32.928135,35.392590,301.000000
46951,32.752872,35.100086,1104.000000
43296,32.466930,35.048729,3825.000000
57187,32.794430,35.536873,3515.000000
59950,32.982853,35.306564,3424.000000
54022,32.704002,35.328686,2004.000000
48143,32.752251,35.107433,1104.000000
51561,32.877663,35.177921,205.000000
55735,32.738499,35.334435,1917.000000
58642,32.684116,35.289047,1910.000000
55633,32.707794,35.331768,2008.000000
40635,32.411942,35.037186,4020.000000
52881,33.080158,35.770229,3106.000000
54631,32.989494,35.307449,3423.000000
40963,32.766956,35.010803,1623.000000
50951,32.702717,35.293415,1925.000000
51692,32.714390,35.614780,3530.000000
59501,32.989162,35.311100,3423.000000
41378,32.811260,35.123569,901.000000
40776,32.424305,34.953266,4004.000000
52648,33.217236,35.568844,3206.000000
55165,32.487068,35.505169,3704.000000
51492,33.044502,35.108543,102.000000
55221,32.664867,35.446701,3528.000000
57332,32.802116,35.387848,1937.000000
41812,32.810555,34.993053,1406.000000
53301,32.879337,35.373528,301.000000
54006,32.703369,35.324047,2004.000000
40607,32.424259,35.006287,4022.000000
57177,32.793457,35.530155,3517.000000
59060,32.612080,35.288071,3615.000000
52682,33.011681,35.650646,3108.000000
47948,32.505589,35.056839,3818.000000
55351,32.681301,35.239109,2106.000000
57018,32.946053,35.545364,3216.000000
54388,32.800034,35.691818,3110.000000
56016,32.671028,35.236561,2110.000000
50843,33.022343,35.327339,3408.000000
46939,32.703438,35.105026,2206.000000
57513,32.967941,35.499119,3312.000000
59670,32.683865,35.068558,2305.000000
53942,32.714394,35.304272,1908.000000
47984,32.730831,35.007034,2302.000000
53957,32.696358,35.309887,2009.000000
54202,32.797310,35.186184,409.000000
52275,32.911938,35.303955,323.000000
43511,32.453342,35.049980,3828.000000
53519,32.762695,35.148880,2217.000000
57071,32.686905,35.582829,3530.000000
55270,32.548836,35.272518,3628.000000
50686,33.014778,35.289398,3415.000000
56819,32.679981,35.301960,2107.000000
53083,33.018200,35.284534,3416.000000
40038,32.639629,34.959175,2411.000000
56563,32.811981,35.271770,1003.000000
57864,33.213459,35.577427,3205.000000
55007,32.623901,35.323872,3609.000000
43582,32.750633,35.104946,1104.000000
54460,33.120533,35.777679,3105.000000
50604,33.005512,35.281593,3415.000000
51557,32.856529,35.179070,417.000000
41928,32.689388,35.110447,2206.000000
56363,32.941376,35.171143,242.000000
30786,32.514706,34.950279,3904.000000
58149,32.787151,35.516342,3520.000000
58545,32.862434,35.299496,3007.000000
48113,32.483681,34.993664,3916.000000
36395,32.787392,35.537064,3516.000000
50514,33.013470,35.267048,3417.000000
58711,32.606552,35.279079,3619.000000
59584,32.634327,35.073441,2213.000000
52752,33.221893,35.575512,3205.000000
47304,32.793510,35.019199,1703.000000
46122,32.532330,35.150738,3806.000000
50363,33.015617,35.156422,3422.000000
51214,32.702072,35.311794,2002.000000
47142,32.394806,35.010143,4022.000000
40732,32.412125,35.047119,4020.000000
58934,32.603294,35.287022,3618.000000
40175,32.480167,34.920704,3921.000000
58229,32.916325,35.248985,335.000000
56378,32.785717,35.512215,3520.000000
55275,32.558041,35.242916,3628.000000
53248,32.918564,35.291725,326.000000
52172,32.830807,35.407921,3510.000000
54706,32.925297,35.085831,216.000000
43548,32.427616,34.912006,4014.000000
59725,32.948536,35.528008,3319.000000
43395,32.415932,34.947968,4004.000000
56112,32.802258,35.521702,3514.000000
47340,32.559647,34.965340,2504.000000
57149,32.781445,35.516357,3520.000000
