17104,29.93,26.42,0.4704,7.708,3.908,2.424,3.8,8.142,17.26,23.16,1.773,14.58,13.93,9.987,21.89,22.29,166.2,122.8,115.9,29.49,9.879,13.64,59.82,0.2533,1.845,4.198,2.931,24.17,34.2,18.82,10.89,48.34,12.56,1.701,10.64,7.02,10.53,11.47,28.98,26.2,0,2.063,122.8,14.62,10.89,33.62,0.2171,10.1,16.36,0,3.221,1.375,2.026,0.398,0,0.5428,0.03619,40.89,0.9408,0.03619,3.003,293,8.685,13.42,5.102,4.378,5.175
17106,0.2749,0.09164,0,0,0,0,0,0.04582,0.04582,0.1375,0,0.2749,0.09164,0.04582,1.97,0.4582,7.194,15.03,37.76,1.879,2.154,0.4124,65.52,1.466,1.283,1.283,1.97,0.8247,9.622,0.09164,0.04582,30.42,1.375,2.108,28,11.73,0.3207,0,51.73,66.48,0,0.1833,2.703,0.5957,0.8247,6.552,0.5498,0.1833,11,26.39,0,5.407,14.71,0,0,0,0,0.09164,0,0,0,1.329,0,0.04582,0.2291,0.504,0
17108,0.308,0.1155,0,0,0,0,0,0.0385,0,0,0,0.1155,0.1155,0.0385,1.463,0.539,3.119,8.432,16.86,1.848,2.387,0.5005,47.01,0.462,2.926,3.619,1.155,0.1155,8.509,0.154,0,21.72,0.8856,3.042,44.55,22.87,0.07701,0.5005,106.8,112.6,0,0,2.079,0,0.2695,12.71,0.1925,0.1925,14.09,21.75,25.87,0,33.54,0,0,0,0,1.001,0,0,0,0.8086,0.154,0.1925,0.385,0.1155,0
17109,0.216,0.3024,0,0,0,0,0,0,0,0.0432,0,0.0432,0.0432,0.08639,0.7775,0.6048,2.246,6.911,24.15,0.6911,1.469,0.432,36.11,1.166,0.9503,2.203,0.7343,0.3024,8.942,0.3024,0.0432,19.65,1.728,3.067,22.2,12.57,0.2592,1.987,83.8,67.65,0,0,0.9935,0.7343,0.3024,5.572,0.0432,0,9.892,19.44,13.65,19.35,0,0,0,0,0,0.432,0,0,0,0.6048,0.5616,0.3888,0.0432,0.216,0.0432
17110,0.2517,0.6293,0.04195,7.971,0.2098,0.923,1.091,67.88,147.1,54.5,2.307,1.301,0.4615,0.1678,0.6293,0.1678,4.489,16.03,28.07,0.5034,1.342,0.6293,30.42,0.04195,0.04195,0.1259,0,0.04195,0.1259,0.1678,0,0.7132,0,0,0.04195,0,0,0,0,0,0,0,2.643,0.04195,0,0.1678,0,0.04195,0.0839,6.419,0,0,0,0,25.67,27.94,1.384,0.3356,0.2937,0.04195,0.1678,0.9649,0,0.04195,0.1259,0.0839,7.426
17111,0,0,0.2812,61.26,1.406,1.031,1.922,45.75,30.09,43.54,2.391,1.969,0.375,0.5625,0.7968,0.3281,2.156,8.156,13.87,0.1875,0.4687,0,14.44,0.04687,0.09375,0,0,0,0,0,0,0,0,0,0.04687,0,0,0,0,0,0,0,2.062,0.04687,0.04687,0,0,0.09375,0,2.672,0,0,0,44.9,0,31.45,13.73,1.875,0.2812,0,2.578,0,0,0,0.1875,0.09375,30.8
17112,0.2399,0.9196,0.2799,163.7,2.679,8.037,3.838,144.6,144.7,123.3,2.439,5.838,3.119,0.5198,1.08,0.03998,8.876,26.75,44.14,0.4398,0.7597,0.1599,49.82,0.07997,0.4398,0.2799,0.07997,0,1.04,0.4398,0,1.12,0,0,0,0,0,0,0,0,0,0,4.598,0.07997,0.5998,0.12,0,0.12,0.5998,8.636,0,0,0,42.46,18.35,0,1.719,0.8796,0.5998,0,3.159,0.7197,0.03998,0.4398,0.12,0.12,40.14
17113,0.1708,0.3844,0,16.96,0.2563,0.8969,0.3844,48.99,63,43.48,1.11,0.4271,0.08542,0.2136,0.1708,0.1281,5.552,9.268,20.93,0.598,0.5125,0.6834,22,0,0.1281,0.5552,0,0,0.3844,0,0,1.239,0,0,0,0,0,0,0,0,0,0,2.136,0.1708,0.1708,0.04271,0,0.04271,0.1708,7.261,0,0,0,1.025,18.79,1.409,0,0.3417,0.2136,0,0.9824,0.3844,0,0.1281,0.04271,0.3844,9.396
17114,2.924,1.177,0.1519,1.861,0.2279,0.6076,0.5697,4.329,10.1,11.17,0.4178,7.444,13.86,5.089,2.962,1.861,18,59.05,192,7.671,4.785,1.937,127.9,0.5317,2.279,3,0.9115,2.279,8.735,0.7975,2.355,9.153,2.317,0.2658,0.9494,0.7595,0.1519,0.7975,0.5317,1.177,0,0.2279,17.24,3.912,1.595,4.064,0.2279,1.101,12.53,23.36,0.2658,0.2658,0.03798,0.1139,0,0.03798,0,0,0.2279,0,0.3418,17.32,0.3038,1.785,0.6836,0.4178,2.355
17115,0,0,6.767,311.9,73.05,1.093,3.657,257.7,287.1,176.2,2.144,6.977,1.681,6.977,5.843,2.27,28.67,46.53,106.6,3.026,2.984,0.2102,102.5,0.4203,0.2102,0.04203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.792,1.135,0.9668,0,0,0.2942,0.04203,15.85,0,0,0.04203,1.345,0,2.438,0.2102,8.365,0,2.522,87.68,0.04203,0,0,3.11,2.606,50.44
17116,0.03491,0.03491,2.863,47.93,5.062,0,0.1745,66.5,63.61,42.17,0.3491,0.4538,0.1047,3.002,1.431,0.4538,10.89,12.78,17.77,0.2095,1.117,0,32.57,0,0,0.03491,0.03491,0,2.06,0.1396,0,0.1745,0.03491,0,0.03491,0,0.1047,0.2793,0.03491,0,0,0,0.6633,0.6284,0.1047,0.03491,0.03491,0,0.1047,4.713,0,0,0,0.1047,0.03491,0.1396,0,1.92,1.047,0,9.007,0.2095,0,0,0.2793,0.3491,5.516
17117,3.485,2.391,1.337,82.63,7.618,57.58,80.6,153.3,398.1,133.1,4.539,21.52,14.59,12.04,13.58,2.756,84.73,93,167.4,3.282,9.685,1.256,203.3,0.8105,1.216,1.094,0.8915,0.6889,12.4,3.08,0.1621,6.524,1.175,0,0.6889,0.1621,1.661,0.6889,0.932,0,0,0.2026,23.34,3.323,3.12,1.418,1.013,1.013,5.876,47.7,0.08105,0,0.04052,2.918,0.4458,5.997,0.08105,26.91,65.57,13.86,0,8.591,0.3647,1.256,2.756,2.715,20.59
17118,87.32,94.5,0.5983,2.778,0.983,0.2564,1.838,4.146,11.41,17.61,1.154,13.98,5.77,4.744,17.78,5.3,143.3,361.5,769.7,8.975,13.63,1.282,1205,2.265,12.57,11.71,5,7.394,7.052,1.068,0.3419,10.64,1.026,0.08548,2.735,2.735,0,3.248,2.65,1.026,0,3.248,294.5,5.3,4.958,11.84,0.08548,2.863,22.48,474.1,1.154,0.7266,0.7266,0,0,0,0,20.47,0.2564,0.2992,0.983,0,0.171,2.564,6.154,5.385,1.838
17119,0.1794,0.1346,0.04485,0.7176,0.1346,0.3588,0.2243,0.8522,1.346,1.435,0.2243,1.794,0.1794,0.1794,0.5382,0.2691,10.27,46.69,71.58,0.4037,0.1794,0.1794,112.3,0.314,0.4485,0.5831,0.4485,0.2691,16.33,12.2,0.08971,0.3588,0,0,0.04485,0,0,5.158,53.91,41,0,0.7625,2.512,0.1346,0.1346,0.08971,0.08971,0.08971,0.08971,21.93,0,0,0,0,0,0,0,0.8073,0,0,1.301,0.5831,0,1.884,0.4037,0.2691,1.39
17120,0.04214,0.59,0.04214,1.348,0.08428,1.011,0.2107,1.896,3.582,5.141,0.1264,0.9271,0.08428,0.295,0.7164,1.264,29.2,84.53,150.5,1.686,4.973,0.5478,261.8,0.2528,0.1264,0.295,0.3793,1.011,18.54,15.42,0.5478,0.08428,0.6742,0,0.04214,0.04214,0.04214,8.259,61.99,50.74,0,2.823,3.54,1.011,0.5478,0,0.295,0.08428,3.498,72.31,0,0.295,0.04214,0,0,0,0,4.383,0.04214,0,0.3371,2.149,3.16,0,0.2528,1.053,1.348
17121,0.335,0.1256,0,0.4606,0,0.08375,0.335,1.424,4.397,5.443,0.04187,1.926,1.717,0.3769,0.7118,0.335,14.15,41.37,137.7,17.13,31.45,1.214,235.8,1.298,0.8793,2.931,0.4606,1.131,2.052,2.387,0.08375,7.998,0.4187,0,1.214,1.047,0.1675,1.298,2.345,1.089,0,0.1675,7.244,2.052,7.83,4.104,0.2094,1.717,4.187,16.5,0.2512,0.1675,0.08375,0,0,0,0,1.34,0.08375,0,0.1675,26.21,0.7118,1.507,0,0.5862,0.67
17122,0,0.04907,0,0.09815,0.04907,0.09815,0.09815,1.472,2.846,0.8342,0,0.1963,1.08,0.1472,0.5398,0,10.85,14.72,23.85,9.716,12.07,0.7361,50.15,1.423,2.061,0.8833,0.9815,5.447,1.031,0.4907,0,2.355,0.1472,0,0.4417,1.129,0.2454,0,0.687,0.2944,0,0.04907,2.797,0.2454,4.122,1.325,0,0.4907,1.178,3.631,0.3435,0.04907,0.1963,0,0,0,0,0.2944,0,0,0.1472,8.539,0.2454,1.472,0.5398,0,0.7361
17123,0.6658,1.165,0.8322,0,4.993,11.6,11.98,3.606,31.24,4.993,3.662,6.269,2.164,1.775,5.382,0.3329,19.14,34.9,74.35,1.221,3.606,0.4439,93.71,0.6658,0.2219,0.2774,0.2219,0.4439,1.221,1.054,0.05548,1.553,0.111,0,0.3884,0.2774,0.2219,0.6658,0.7767,0,0,0.1664,8.045,0.4993,0.2774,0.8322,0.111,0.3884,1.498,18.42,0,0.05548,0,28.18,2.552,23.75,0.8877,4.605,11.37,1.11,0.7213,5.16,0.1664,0.8322,0.2774,1.387,0
