o,d,mode,component,value,status
208,202,lrt_branches_synthetic,walk,9.670,derived
208,203,lrt_branches_synthetic,walk,10.013,derived
208,204,lrt_branches_synthetic,walk,10.132,derived
208,205,lrt_branches_synthetic,walk,10.924,derived
208,206,lrt_branches_synthetic,walk,10.792,derived
208,207,lrt_branches_synthetic,walk,6.987,derived
208,208,lrt_branches_synthetic,walk,,not_skimmed
208,209,lrt_branches_synthetic,walk,12.420,derived
208,210,lrt_branches_synthetic,walk,15.707,derived
208,211,lrt_branches_synthetic,walk,17.504,derived
208,212,lrt_branches_synthetic,walk,11.089,derived
208,213,lrt_branches_synthetic,walk,12.911,derived
208,214,lrt_branches_synthetic,walk,10.185,derived
208,215,lrt_branches_synthetic,walk,28.070,derived
208,216,lrt_branches_synthetic,walk,42.007,derived
208,217,lrt_branches_synthetic,walk,41.310,derived
208,101,lrt_branches_synthetic,walk,9.731,derived
208,102,lrt_branches_synthetic,walk,8.628,derived
208,103,lrt_branches_synthetic,walk,13.099,derived
208,104,lrt_branches_synthetic,walk,11.511,derived
208,301,lrt_branches_synthetic,walk,12.310,derived
208,302,lrt_branches_synthetic,walk,9.435,derived
208,303,lrt_branches_synthetic,walk,12.252,derived
208,304,lrt_branches_synthetic,walk,12.266,derived
209,201,lrt_branches_synthetic,walk,15.696,derived
209,202,lrt_branches_synthetic,walk,10.620,derived
209,203,lrt_branches_synthetic,walk,10.963,derived
209,204,lrt_branches_synthetic,walk,11.082,derived
209,205,lrt_branches_synthetic,walk,11.874,derived
209,206,lrt_branches_synthetic,walk,11.742,derived
209,207,lrt_branches_synthetic,walk,7.936,derived
209,208,lrt_branches_synthetic,walk,9.983,derived
209,209,lrt_branches_synthetic,walk,,not_skimmed
209,210,lrt_branches_synthetic,walk,16.657,derived
209,211,lrt_branches_synthetic,walk,18.454,derived
209,212,lrt_branches_synthetic,walk,12.038,derived
209,213,lrt_branches_synthetic,walk,13.860,derived
209,214,lrt_branches_synthetic,walk,11.134,derived
209,215,lrt_branches_synthetic,walk,29.019,derived
209,216,lrt_branches_synthetic,walk,42.956,derived
209,217,lrt_branches_synthetic,walk,42.260,derived
209,101,lrt_branches_synthetic,walk,10.681,derived
209,102,lrt_branches_synthetic,walk,9.577,derived
209,103,lrt_branches_synthetic,walk,14.049,derived
209,104,lrt_branches_synthetic,walk,12.461,derived
209,301,lrt_branches_synthetic,walk,13.259,derived
209,302,lrt_branches_synthetic,walk,10.384,derived
209,303,lrt_branches_synthetic,walk,13.202,derived
209,304,lrt_branches_synthetic,walk,13.215,derived
210,201,lrt_branches_synthetic,walk,20.084,derived
210,202,lrt_branches_synthetic,walk,15.007,derived
210,203,lrt_branches_synthetic,walk,15.350,derived
210,204,lrt_branches_synthetic,walk,15.469,derived
210,205,lrt_branches_synthetic,walk,16.261,derived
210,206,lrt_branches_synthetic,walk,16.129,derived
210,207,lrt_branches_synthetic,walk,12.324,derived
210,208,lrt_branches_synthetic,walk,14.371,derived
210,209,lrt_branches_synthetic,walk,17.757,derived
210,210,lrt_branches_synthetic,walk,,not_skimmed
210,211,lrt_branches_synthetic,walk,22.841,derived
210,212,lrt_branches_synthetic,walk,16.426,derived
210,213,lrt_branches_synthetic,walk,18.248,derived
210,214,lrt_branches_synthetic,walk,15.522,derived
210,215,lrt_branches_synthetic,walk,33.407,derived
210,216,lrt_branches_synthetic,walk,47.344,derived
210,217,lrt_branches_synthetic,walk,46.647,derived
210,101,lrt_branches_synthetic,walk,15.068,derived
210,102,lrt_branches_synthetic,walk,13.965,derived
210,103,lrt_branches_synthetic,walk,18.436,derived
210,104,lrt_branches_synthetic,walk,16.848,derived
210,301,lrt_branches_synthetic,walk,17.647,derived
210,302,lrt_branches_synthetic,walk,14.772,derived
210,303,lrt_branches_synthetic,walk,17.589,derived
210,304,lrt_branches_synthetic,walk,17.603,derived
211,201,lrt_branches_synthetic,walk,24.933,derived
211,202,lrt_branches_synthetic,walk,19.856,derived
211,203,lrt_branches_synthetic,walk,20.199,derived
211,204,lrt_branches_synthetic,walk,20.318,derived
211,205,lrt_branches_synthetic,walk,21.111,derived
211,206,lrt_branches_synthetic,walk,20.979,derived
211,207,lrt_branches_synthetic,walk,17.173,derived
211,208,lrt_branches_synthetic,walk,19.220,derived
211,209,lrt_branches_synthetic,walk,22.607,derived
211,210,lrt_branches_synthetic,walk,25.893,derived
211,211,lrt_branches_synthetic,walk,,not_skimmed
211,212,lrt_branches_synthetic,walk,21.275,derived
211,213,lrt_branches_synthetic,walk,23.097,derived
211,214,lrt_branches_synthetic,walk,20.371,derived
211,215,lrt_branches_synthetic,walk,38.256,derived
211,216,lrt_branches_synthetic,walk,52.193,derived
211,217,lrt_branches_synthetic,walk,51.497,derived
211,101,lrt_branches_synthetic,walk,19.917,derived
211,102,lrt_branches_synthetic,walk,18.814,derived
211,103,lrt_branches_synthetic,walk,23.286,derived
211,104,lrt_branches_synthetic,walk,21.698,derived
211,301,lrt_branches_synthetic,walk,22.496,derived
211,302,lrt_branches_synthetic,walk,19.621,derived
211,303,lrt_branches_synthetic,walk,22.439,derived
211,304,lrt_branches_synthetic,walk,22.452,derived
212,201,lrt_branches_synthetic,walk,24.444,derived
212,202,lrt_branches_synthetic,walk,19.368,derived
212,203,lrt_branches_synthetic,walk,19.711,derived
212,204,lrt_branches_synthetic,walk,19.830,derived
212,205,lrt_branches_synthetic,walk,20.622,derived
212,206,lrt_branches_synthetic,walk,20.490,derived
212,207,lrt_branches_synthetic,walk,16.684,derived
212,208,lrt_branches_synthetic,walk,18.731,derived
212,209,lrt_branches_synthetic,walk,22.118,derived
212,210,lrt_branches_synthetic,walk,25.404,derived
212,211,lrt_branches_synthetic,walk,27.202,derived
212,212,lrt_branches_synthetic,walk,,not_skimmed
212,213,lrt_branches_synthetic,walk,22.608,derived
212,214,lrt_branches_synthetic,walk,19.882,derived
212,215,lrt_branches_synthetic,walk,37.767,derived
212,216,lrt_branches_synthetic,walk,51.704,derived
212,217,lrt_branches_synthetic,walk,51.008,derived
212,101,lrt_branches_synthetic,walk,19.428,derived
212,102,lrt_branches_synthetic,walk,18.325,derived
212,103,lrt_branches_synthetic,walk,22.797,derived
212,104,lrt_branches_synthetic,walk,21.209,derived
212,301,lrt_branches_synthetic,walk,22.007,derived
212,302,lrt_branches_synthetic,walk,19.132,derived
212,303,lrt_branches_synthetic,walk,21.950,derived
212,304,lrt_branches_synthetic,walk,21.963,derived
213,201,lrt_branches_synthetic,walk,20.232,derived
213,202,lrt_branches_synthetic,walk,15.155,derived
213,203,lrt_branches_synthetic,walk,15.498,derived
213,204,lrt_branches_synthetic,walk,15.617,derived
213,205,lrt_branches_synthetic,walk,16.409,derived
213,206,lrt_branches_synthetic,walk,16.277,derived
213,207,lrt_branches_synthetic,walk,12.472,derived
213,208,lrt_branches_synthetic,walk,14.519,derived
213,209,lrt_branches_synthetic,walk,17.905,derived
213,210,lrt_branches_synthetic,walk,21.192,derived
213,211,lrt_branches_synthetic,walk,22.989,derived
213,212,lrt_branches_synthetic,walk,16.574,derived
213,213,lrt_branches_synthetic,walk,,not_skimmed
213,214,lrt_branches_synthetic,walk,15.670,derived
213,215,lrt_branches_synthetic,walk,33.555,derived
213,216,lrt_branches_synthetic,walk,47.492,derived
213,217,lrt_branches_synthetic,walk,46.795,derived
213,101,lrt_branches_synthetic,walk,15.216,derived
213,102,lrt_branches_synthetic,walk,14.113,derived
213,103,lrt_branches_synthetic,walk,18.584,derived
213,104,lrt_branches_synthetic,walk,16.996,derived
213,301,lrt_branches_synthetic,walk,17.795,derived
213,302,lrt_branches_synthetic,walk,14.920,derived
213,303,lrt_branches_synthetic,walk,17.737,derived
213,304,lrt_branches_synthetic,walk,17.751,derived
214,201,lrt_branches_synthetic,walk,18.838,derived
214,202,lrt_branches_synthetic,walk,13.761,derived
214,203,lrt_branches_synthetic,walk,14.104,derived
214,204,lrt_branches_synthetic,walk,14.223,derived
214,205,lrt_branches_synthetic,walk,15.015,derived
214,206,lrt_branches_synthetic,walk,14.884,derived
214,207,lrt_branches_synthetic,walk,11.078,derived
214,208,lrt_branches_synthetic,walk,13.125,derived
214,209,lrt_branches_synthetic,walk,16.512,derived
214,210,lrt_branches_synthetic,walk,19.798,derived
214,211,lrt_branches_synthetic,walk,21.596,derived
214,212,lrt_branches_synthetic,walk,15.180,derived
214,213,lrt_branches_synthetic,walk,17.002,derived
214,214,lrt_branches_synthetic,walk,,not_skimmed
214,215,lrt_branches_synthetic,walk,32.161,derived
214,216,lrt_branches_synthetic,walk,46.098,derived
214,217,lrt_branches_synthetic,walk,45.402,derived
214,101,lrt_branches_synthetic,walk,13.822,derived
214,102,lrt_branches_synthetic,walk,12.719,derived
214,103,lrt_branches_synthetic,walk,17.191,derived
214,104,lrt_branches_synthetic,walk,15.603,derived
214,301,lrt_branches_synthetic,walk,16.401,derived
214,302,lrt_branches_synthetic,walk,13.526,derived
214,303,lrt_branches_synthetic,walk,16.344,derived
214,304,lrt_branches_synthetic,walk,16.357,derived
215,201,lrt_branches_synthetic,walk,36.167,derived
215,202,lrt_branches_synthetic,walk,31.090,derived
215,203,lrt_branches_synthetic,walk,31.433,derived
215,204,lrt_branches_synthetic,walk,31.552,derived
215,205,lrt_branches_synthetic,walk,32.344,derived
215,206,lrt_branches_synthetic,walk,32.212,derived
215,207,lrt_branches_synthetic,walk,28.407,derived
215,208,lrt_branches_synthetic,walk,30.454,derived
215,209,lrt_branches_synthetic,walk,33.840,derived
215,210,lrt_branches_synthetic,walk,37.127,derived
215,211,lrt_branches_synthetic,walk,38.925,derived
215,212,lrt_branches_synthetic,walk,32.509,derived
215,213,lrt_branches_synthetic,walk,34.331,derived
215,214,lrt_branches_synthetic,walk,31.605,derived
215,215,lrt_branches_synthetic,walk,,not_skimmed
215,216,lrt_branches_synthetic,walk,63.427,derived
215,217,lrt_branches_synthetic,walk,62.730,derived
215,101,lrt_branches_synthetic,walk,31.151,derived
215,102,lrt_branches_synthetic,walk,30.048,derived
215,103,lrt_branches_synthetic,walk,34.519,derived
215,104,lrt_branches_synthetic,walk,32.932,derived
215,301,lrt_branches_synthetic,walk,33.730,derived
215,302,lrt_branches_synthetic,walk,30.855,derived
215,303,lrt_branches_synthetic,walk,33.672,derived
215,304,lrt_branches_synthetic,walk,33.686,derived
216,201,lrt_branches_synthetic,walk,47.391,derived
216,202,lrt_branches_synthetic,walk,42.314,derived
216,203,lrt_branches_synthetic,walk,42.657,derived
216,204,lrt_branches_synthetic,walk,42.776,derived
216,205,lrt_branches_synthetic,walk,43.568,derived
216,206,lrt_branches_synthetic,walk,43.437,derived
216,207,lrt_branches_synthetic,walk,39.631,derived
216,208,lrt_branches_synthetic,walk,41.678,derived
216,209,lrt_branches_synthetic,walk,45.065,derived
216,210,lrt_branches_synthetic,walk,48.351,derived
216,211,lrt_branches_synthetic,walk,50.149,derived
216,212,lrt_branches_synthetic,walk,43.733,derived
216,213,lrt_branches_synthetic,walk,45.555,derived
216,214,lrt_branches_synthetic,walk,42.829,derived
216,215,lrt_branches_synthetic,walk,60.714,derived
216,216,lrt_branches_synthetic,walk,,not_skimmed
216,217,lrt_branches_synthetic,walk,73.955,derived
216,101,lrt_branches_synthetic,walk,42.375,derived
216,102,lrt_branches_synthetic,walk,41.272,derived
216,103,lrt_branches_synthetic,walk,45.744,derived
216,104,lrt_branches_synthetic,walk,44.156,derived
216,301,lrt_branches_synthetic,walk,44.954,derived
216,302,lrt_branches_synthetic,walk,42.079,derived
216,303,lrt_branches_synthetic,walk,44.897,derived
216,304,lrt_branches_synthetic,walk,44.910,derived
217,201,lrt_branches_synthetic,walk,58.900,derived
217,202,lrt_branches_synthetic,walk,53.824,derived
217,203,lrt_branches_synthetic,walk,54.167,derived
217,204,lrt_branches_synthetic,walk,54.286,derived
217,205,lrt_branches_synthetic,walk,55.078,derived
217,206,lrt_branches_synthetic,walk,54.946,derived
217,207,lrt_branches_synthetic,walk,51.140,derived
217,208,lrt_branches_synthetic,walk,53.188,derived
217,209,lrt_branches_synthetic,walk,56.574,derived
217,210,lrt_branches_synthetic,walk,59.861,derived
217,211,lrt_branches_synthetic,walk,61.658,derived
217,212,lrt_branches_synthetic,walk,55.243,derived
217,213,lrt_branches_synthetic,walk,57.065,derived
217,214,lrt_branches_synthetic,walk,54.339,derived
217,215,lrt_branches_synthetic,walk,72.223,derived
217,216,lrt_branches_synthetic,walk,86.161,derived
217,217,lrt_branches_synthetic,walk,,not_skimmed
217,101,lrt_branches_synthetic,walk,53.885,derived
217,102,lrt_branches_synthetic,walk,52.782,derived
217,103,lrt_branches_synthetic,walk,57.253,derived
217,104,lrt_branches_synthetic,walk,55.665,derived
217,301,lrt_branches_synthetic,walk,56.464,derived
217,302,lrt_branches_synthetic,walk,53.588,derived
217,303,lrt_branches_synthetic,walk,56.406,derived
217,304,lrt_branches_synthetic,walk,56.420,derived
101,201,lrt_branches_synthetic,walk,16.585,derived
101,202,lrt_branches_synthetic,walk,11.508,derived
101,203,lrt_branches_synthetic,walk,11.851,derived
101,204,lrt_branches_synthetic,walk,11.970,derived
101,205,lrt_branches_synthetic,walk,12.762,derived
101,206,lrt_branches_synthetic,walk,12.630,derived
101,207,lrt_branches_synthetic,walk,8.825,derived
101,208,lrt_branches_synthetic,walk,10.872,derived
101,209,lrt_branches_synthetic,walk,14.258,derived
101,210,lrt_branches_synthetic,walk,17.545,derived
101,211,lrt_branches_synthetic,walk,19.343,derived
101,212,lrt_branches_synthetic,walk,12.927,derived
101,213,lrt_branches_synthetic,walk,14.749,derived
101,214,lrt_branches_synthetic,walk,12.023,derived
101,215,lrt_branches_synthetic,walk,29.908,derived
101,216,lrt_branches_synthetic,walk,43.845,derived
101,217,lrt_branches_synthetic,walk,43.148,derived
101,101,lrt_branches_synthetic,walk,,not_skimmed
101,102,lrt_branches_synthetic,walk,10.466,derived
101,103,lrt_branches_synthetic,walk,14.937,derived
101,104,lrt_branches_synthetic,walk,13.350,derived
101,301,lrt_branches_synthetic,walk,14.148,derived
101,302,lrt_branches_synthetic,walk,11.273,derived
101,303,lrt_branches_synthetic,walk,14.091,derived
101,304,lrt_branches_synthetic,walk,14.104,derived
102,201,lrt_branches_synthetic,walk,17.937,derived
102,202,lrt_branches_synthetic,walk,12.861,derived
102,203,lrt_branches_synthetic,walk,13.204,derived
102,204,lrt_branches_synthetic,walk,13.323,derived
102,205,lrt_branches_synthetic,walk,14.115,derived
102,206,lrt_branches_synthetic,walk,13.983,derived
102,207,lrt_branches_synthetic,walk,10.177,derived
102,208,lrt_branches_synthetic,walk,12.224,derived
102,209,lrt_branches_synthetic,walk,15.611,derived
102,210,lrt_branches_synthetic,walk,18.897,derived
102,211,lrt_branches_synthetic,walk,20.695,derived
102,212,lrt_branches_synthetic,walk,14.279,derived
102,213,lrt_branches_synthetic,walk,16.101,derived
102,214,lrt_branches_synthetic,walk,13.375,derived
102,215,lrt_branches_synthetic,walk,31.260,derived
102,216,lrt_branches_synthetic,walk,45.197,derived
102,217,lrt_branches_synthetic,walk,44.501,derived
102,101,lrt_branches_synthetic,walk,12.921,derived
102,102,lrt_branches_synthetic,walk,,not_skimmed
102,103,lrt_branches_synthetic,walk,16.290,derived
102,104,lrt_branches_synthetic,walk,14.702,derived
102,301,lrt_branches_synthetic,walk,15.500,derived
102,302,lrt_branches_synthetic,walk,12.625,derived
102,303,lrt_branches_synthetic,walk,15.443,derived
102,304,lrt_branches_synthetic,walk,15.456,derived
103,201,lrt_branches_synthetic,walk,19.940,derived
103,202,lrt_branches_synthetic,walk,14.864,derived
103,203,lrt_branches_synthetic,walk,15.207,derived
103,204,lrt_branches_synthetic,walk,15.326,derived
103,205,lrt_branches_synthetic,walk,16.118,derived
103,206,lrt_branches_synthetic,walk,15.986,derived
103,207,lrt_branches_synthetic,walk,12.180,derived
103,208,lrt_branches_synthetic,walk,14.227,derived
103,209,lrt_branches_synthetic,walk,17.614,derived
103,210,lrt_branches_synthetic,walk,20.900,derived
103,211,lrt_branches_synthetic,walk,22.698,derived
103,212,lrt_branches_synthetic,walk,16.282,derived
103,213,lrt_branches_synthetic,walk,18.104,derived
103,214,lrt_branches_synthetic,walk,15.378,derived
103,215,lrt_branches_synthetic,walk,33.263,derived
103,216,lrt_branches_synthetic,walk,47.200,derived
103,217,lrt_branches_synthetic,walk,46.504,derived
103,101,lrt_branches_synthetic,walk,14.924,derived
103,102,lrt_branches_synthetic,walk,13.821,derived
103,103,lrt_branches_synthetic,walk,,not_skimmed
103,104,lrt_branches_synthetic,walk,16.705,derived
103,301,lrt_branches_synthetic,walk,17.503,derived
103,302,lrt_branches_synthetic,walk,14.628,derived
103,303,lrt_branches_synthetic,walk,17.446,derived
103,304,lrt_branches_synthetic,walk,17.459,derived
104,201,lrt_branches_synthetic,walk,18.434,derived
104,202,lrt_branches_synthetic,walk,13.358,derived
104,203,lrt_branches_synthetic,walk,13.701,derived
104,204,lrt_branches_synthetic,walk,13.820,derived
104,205,lrt_branches_synthetic,walk,14.612,derived
104,206,lrt_branches_synthetic,walk,14.480,derived
104,207,lrt_branches_synthetic,walk,10.674,derived
104,208,lrt_branches_synthetic,walk,12.721,derived
104,209,lrt_branches_synthetic,walk,16.108,derived
104,210,lrt_branches_synthetic,walk,19.394,derived
104,211,lrt_branches_synthetic,walk,21.192,derived
104,212,lrt_branches_synthetic,walk,14.776,derived
104,213,lrt_branches_synthetic,walk,16.598,derived
104,214,lrt_branches_synthetic,walk,13.872,derived
104,215,lrt_branches_synthetic,walk,31.757,derived
104,216,lrt_branches_synthetic,walk,45.694,derived
104,217,lrt_branches_synthetic,walk,44.998,derived
104,101,lrt_branches_synthetic,walk,13.418,derived
104,102,lrt_branches_synthetic,walk,12.315,derived
104,103,lrt_branches_synthetic,walk,16.787,derived
104,104,lrt_branches_synthetic,walk,,not_skimmed
104,301,lrt_branches_synthetic,walk,15.997,derived
104,302,lrt_branches_synthetic,walk,13.122,derived
104,303,lrt_branches_synthetic,walk,15.940,derived
104,304,lrt_branches_synthetic,walk,15.953,derived
301,201,lrt_branches_synthetic,walk,19.778,derived
301,202,lrt_branches_synthetic,walk,14.701,derived
301,203,lrt_branches_synthetic,walk,15.044,derived
301,204,lrt_branches_synthetic,walk,15.163,derived
301,205,lrt_branches_synthetic,walk,15.955,derived
301,206,lrt_branches_synthetic,walk,15.823,derived
301,207,lrt_branches_synthetic,walk,12.018,derived
301,208,lrt_branches_synthetic,walk,14.065,derived
301,209,lrt_branches_synthetic,walk,17.451,derived
301,210,lrt_branches_synthetic,walk,20.738,derived
301,211,lrt_branches_synthetic,walk,22.536,derived
301,212,lrt_branches_synthetic,walk,16.120,derived
301,213,lrt_branches_synthetic,walk,17.942,derived
301,214,lrt_branches_synthetic,walk,15.216,derived
301,215,lrt_branches_synthetic,walk,33.101,derived
301,216,lrt_branches_synthetic,walk,47.038,derived
301,217,lrt_branches_synthetic,walk,46.341,derived
301,101,lrt_branches_synthetic,walk,14.762,derived
301,102,lrt_branches_synthetic,walk,13.659,derived
301,103,lrt_branches_synthetic,walk,18.130,derived
301,104,lrt_branches_synthetic,walk,16.542,derived
301,301,lrt_branches_synthetic,walk,,not_skimmed
301,302,lrt_branches_synthetic,walk,14.466,derived
301,303,lrt_branches_synthetic,walk,17.283,derived
301,304,lrt_branches_synthetic,walk,17.297,derived
302,201,lrt_branches_synthetic,walk,16.368,derived
302,202,lrt_branches_synthetic,walk,11.291,derived
302,203,lrt_branches_synthetic,walk,11.634,derived
302,204,lrt_branches_synthetic,walk,11.753,derived
302,205,lrt_branches_synthetic,walk,12.545,derived
302,206,lrt_branches_synthetic,walk,12.413,derived
302,207,lrt_branches_synthetic,walk,8.608,derived
302,208,lrt_branches_synthetic,walk,10.655,derived
302,209,lrt_branches_synthetic,walk,14.041,derived
302,210,lrt_branches_synthetic,walk,17.328,derived
302,211,lrt_branches_synthetic,walk,19.126,derived
302,212,lrt_branches_synthetic,walk,12.710,derived
302,213,lrt_branches_synthetic,walk,14.532,derived
302,214,lrt_branches_synthetic,walk,11.806,derived
302,215,lrt_branches_synthetic,walk,29.691,derived
302,216,lrt_branches_synthetic,walk,43.628,derived
302,217,lrt_branches_synthetic,walk,42.931,derived
302,101,lrt_branches_synthetic,walk,11.352,derived
302,102,lrt_branches_synthetic,walk,10.249,derived
302,103,lrt_branches_synthetic,walk,14.720,derived
302,104,lrt_branches_synthetic,walk,13.133,derived
302,301,lrt_branches_synthetic,walk,13.931,derived
302,302,lrt_branches_synthetic,walk,,not_skimmed
302,303,lrt_branches_synthetic,walk,13.873,derived
302,304,lrt_branches_synthetic,walk,13.887,derived
303,201,lrt_branches_synthetic,walk,18.509,derived
303,202,lrt_branches_synthetic,walk,13.432,derived
303,203,lrt_branches_synthetic,walk,13.775,derived
303,204,lrt_branches_synthetic,walk,13.894,derived
303,205,lrt_branches_synthetic,walk,14.686,derived
303,206,lrt_branches_synthetic,walk,14.554,derived
303,207,lrt_branches_synthetic,walk,10.749,derived
303,208,lrt_branches_synthetic,walk,12.796,derived
303,209,lrt_branches_synthetic,walk,16.182,derived
303,210,lrt_branches_synthetic,walk,19.469,derived
303,211,lrt_branches_synthetic,walk,21.267,derived
303,212,lrt_branches_synthetic,walk,14.851,derived
303,213,lrt_branches_synthetic,walk,16.673,derived
303,214,lrt_branches_synthetic,walk,13.947,derived
303,215,lrt_branches_synthetic,walk,31.832,derived
303,216,lrt_branches_synthetic,walk,45.769,derived
303,217,lrt_branches_synthetic,walk,45.072,derived
303,101,lrt_branches_synthetic,walk,13.493,derived
303,102,lrt_branches_synthetic,walk,12.390,derived
303,103,lrt_branches_synthetic,walk,16.861,derived
303,104,lrt_branches_synthetic,walk,15.274,derived
303,301,lrt_branches_synthetic,walk,16.072,derived
303,302,lrt_branches_synthetic,walk,13.197,derived
303,303,lrt_branches_synthetic,walk,,not_skimmed
303,304,lrt_branches_synthetic,walk,16.028,derived
304,201,lrt_branches_synthetic,walk,18.266,derived
304,202,lrt_branches_synthetic,walk,13.189,derived
304,203,lrt_branches_synthetic,walk,13.532,derived
304,204,lrt_branches_synthetic,walk,13.651,derived
304,205,lrt_branches_synthetic,walk,14.443,derived
304,206,lrt_branches_synthetic,walk,14.311,derived
304,207,lrt_branches_synthetic,walk,10.506,derived
304,208,lrt_branches_synthetic,walk,12.553,derived
304,209,lrt_branches_synthetic,walk,15.939,derived
304,210,lrt_branches_synthetic,walk,19.226,derived
304,211,lrt_branches_synthetic,walk,21.024,derived
304,212,lrt_branches_synthetic,walk,14.608,derived
304,213,lrt_branches_synthetic,walk,16.430,derived
304,214,lrt_branches_synthetic,walk,13.704,derived
304,215,lrt_branches_synthetic,walk,31.589,derived
304,216,lrt_branches_synthetic,walk,45.526,derived
304,217,lrt_branches_synthetic,walk,44.829,derived
304,101,lrt_branches_synthetic,walk,13.250,derived
304,102,lrt_branches_synthetic,walk,12.147,derived
304,103,lrt_branches_synthetic,walk,16.618,derived
304,104,lrt_branches_synthetic,walk,15.031,derived
304,301,lrt_branches_synthetic,walk,15.829,derived
304,302,lrt_branches_synthetic,walk,12.954,derived
304,303,lrt_branches_synthetic,walk,15.772,derived
304,304,lrt_branches_synthetic,walk,,not_skimmed
201,201,lrt_branches_synthetic,wait,,not_skimmed
201,202,lrt_branches_synthetic,wait,2.500,derived
201,203,lrt_branches_synthetic,wait,2.500,derived
201,204,lrt_branches_synthetic,wait,2.500,derived
201,205,lrt_branches_synthetic,wait,2.500,derived
201,206,lrt_branches_synthetic,wait,2.500,derived
201,207,lrt_branches_synthetic,wait,2.500,derived
201,208,lrt_branches_synthetic,wait,2.500,derived
201,209,lrt_branches_synthetic,wait,2.500,derived
201,210,lrt_branches_synthetic,wait,2.500,derived
201,211,lrt_branches_synthetic,wait,5.000,derived
201,212,lrt_branches_synthetic,wait,5.000,derived
201,213,lrt_branches_synthetic,wait,5.000,derived
201,214,lrt_branches_synthetic,wait,5.000,derived
201,215,lrt_branches_synthetic,wait,5.000,derived
201,216,lrt_branches_synthetic,wait,5.000,derived
201,217,lrt_branches_synthetic,wait,5.000,derived
201,101,lrt_branches_synthetic,wait,5.000,derived
201,102,lrt_branches_synthetic,wait,5.000,derived
201,103,lrt_branches_synthetic,wait,5.000,derived
201,104,lrt_branches_synthetic,wait,5.000,derived
201,301,lrt_branches_synthetic,wait,5.000,derived
201,302,lrt_branches_synthetic,wait,5.000,derived
201,303,lrt_branches_synthetic,wait,5.000,derived
201,304,lrt_branches_synthetic,wait,5.000,derived
202,201,lrt_branches_synthetic,wait,2.500,derived
202,202,lrt_branches_synthetic,wait,,not_skimmed
202,203,lrt_branches_synthetic,wait,2.500,derived
202,204,lrt_branches_synthetic,wait,2.500,derived
202,205,lrt_branches_synthetic,wait,2.500,derived
202,206,lrt_branches_synthetic,wait,2.500,derived
202,207,lrt_branches_synthetic,wait,2.500,derived
202,208,lrt_branches_synthetic,wait,2.500,derived
202,209,lrt_branches_synthetic,wait,2.500,derived
202,210,lrt_branches_synthetic,wait,2.500,derived
202,211,lrt_branches_synthetic,wait,5.000,derived
202,212,lrt_branches_synthetic,wait,5.000,derived
202,213,lrt_branches_synthetic,wait,5.000,derived
202,214,lrt_branches_synthetic,wait,5.000,derived
202,215,lrt_branches_synthetic,wait,5.000,derived
202,216,lrt_branches_synthetic,wait,5.000,derived
202,217,lrt_branches_synthetic,wait,5.000,derived
202,101,lrt_branches_synthetic,wait,5.000,derived
202,102,lrt_branches_synthetic,wait,5.000,derived
202,103,lrt_branches_synthetic,wait,5.000,derived
202,104,lrt_branches_synthetic,wait,5.000,derived
202,301,lrt_branches_synthetic,wait,5.000,derived
202,302,lrt_branches_synthetic,wait,5.000,derived
202,303,lrt_branches_synthetic,wait,5.000,derived
202,304,lrt_branches_synthetic,wait,5.000,derived
203,201,lrt_branches_synthetic,wait,2.500,derived
203,202,lrt_branches_synthetic,wait,2.500,derived
203,203,lrt_branches_synthetic,wait,,not_skimmed
203,204,lrt_branches_synthetic,wait,2.500,derived
203,205,lrt_branches_synthetic,wait,2.500,derived
203,206,lrt_branches_synthetic,wait,2.500,derived
203,207,lrt_branches_synthetic,wait,2.500,derived
203,208,lrt_branches_synthetic,wait,2.500,derived
203,209,lrt_branches_synthetic,wait,2.500,derived
203,210,lrt_branches_synthetic,wait,2.500,derived
203,211,lrt_branches_synthetic,wait,5.000,derived
203,212,lrt_branches_synthetic,wait,5.000,derived
203,213,lrt_branches_synthetic,wait,5.000,derived
203,214,lrt_branches_synthetic,wait,5.000,derived
203,215,lrt_branches_synthetic,wait,5.000,derived
203,216,lrt_branches_synthetic,wait,5.000,derived
203,217,lrt_branches_synthetic,wait,5.000,derived
203,101,lrt_branches_synthetic,wait,5.000,derived
203,102,lrt_branches_synthetic,wait,5.000,derived
203,103,lrt_branches_synthetic,wait,5.000,derived
203,104,lrt_branches_synthetic,wait,5.000,derived
203,301,lrt_branches_synthetic,wait,5.000,derived
203,302,lrt_branches_synthetic,wait,5.000,derived
203,303,lrt_branches_synthetic,wait,5.000,derived
203,304,lrt_branches_synthetic,wait,5.000,derived
204,201,lrt_branches_synthetic,wait,2.500,derived
204,202,lrt_branches_synthetic,wait,2.500,derived
204,203,lrt_branches_synthetic,wait,2.500,derived
204,204,lrt_branches_synthetic,wait,,not_skimmed
204,205,lrt_branches_synthetic,wait,2.500,derived
204,206,lrt_branches_synthetic,wait,2.500,derived
204,207,lrt_branches_synthetic,wait,2.500,derived
204,208,lrt_branches_synthetic,wait,2.500,derived
204,209,lrt_branches_synthetic,wait,2.500,derived
204,210,lrt_branches_synthetic,wait,2.500,derived
204,211,lrt_branches_synthetic,wait,5.000,derived
204,212,lrt_branches_synthetic,wait,5.000,derived
204,213,lrt_branches_synthetic,wait,5.000,derived
