HHID,TAZ,SuperZone,wf,wf_new
20492001351,3003,30,91.61904762,144.54483845409223
20492001352,3003,30,91.61904762,84.50541330261241
20492001441,3003,30,91.61904762,103.36970313062042
20492001442,3003,30,91.61904762,83.02086630815425
20494000001,2305,23,53.13001605,68.12702691774842
20494000002,2305,23,53.13001605,55.8824191575894
20494000042,2305,23,53.13001605,37.50276997122239
20494000201,2305,23,53.13001605,71.0132104878528
20494000242,2304,23,148.4817115,232.27215186824026
20494000282,2304,23,148.4817115,113.68340542668571
20494000561,2305,23,53.13001605,96.29869376339137
20494000642,2305,23,53.13001605,42.87914349238942
20494000722,2304,23,148.4817115,111.89949779205764
20494000761,2305,23,53.13001605,83.11207509705764
20494000802,2305,23,53.13001605,38.87190970390358
20494000842,2304,23,148.4817115,84.21607633301454
20494000962,2303,23,102.7950311,108.120332767105
20494001002,2304,23,148.4817115,151.8366401859368
20494001042,2303,23,102.7950311,72.55970715122632
20494001081,2305,23,53.13001605,34.95935589851933
20494001082,2303,23,102.7950311,75.20869489609669
20494001121,2305,23,53.13001605,44.92720175680639
20494001242,2304,23,148.4817115,119.83374157862819
20494001282,2305,23,53.13001605,55.8824191575894
20494001322,2305,23,53.13001605,77.99293743220518
20494001362,2303,23,102.7950311,123.49727597722413
20494001402,2303,23,102.7950311,105.99284298957804
20494001521,2305,23,53.13001605,115.66328620269441
20494001721,2304,23,148.4817115,108.63478145154944
20494001761,2303,23,102.7950311,184.66364673751673
20494001801,2305,23,53.13001605,62.20869864496381
20494001922,2305,23,53.13001605,83.11207509705764
20494002042,2305,23,53.13001605,30.134360939401585
20494002122,2303,23,102.7950311,75.20869489609669
20494002162,2303,23,102.7950311,111.99028449855145
20494002282,2305,23,53.13001605,74.12559608189177
20494002362,2303,23,102.7950311,122.83993469790019
20494002482,2305,23,53.13001605,61.014101156426655
20494002562,2306,23,67.21213569,77.05490747448006
20494002681,2305,23,53.13001605,97.01102785146968
20494002682,2303,23,102.7950311,105.1176740378081
20494002761,2305,23,53.13001605,71.53850453450566
20494002762,2306,23,67.21213569,69.21293135257376
20494002802,2305,23,53.13001605,54.33048318584936
20494002842,2305,23,53.13001605,38.87190970390358
20494002881,2306,23,67.21213569,86.1841067964818
20494002882,2303,23,102.7950311,78.70389611174465
20494003002,2303,23,102.7950311,130.56789827478156
20494003042,2305,23,53.13001605,94.05502316203473
20494003082,2305,23,53.13001605,95.44413197824116
20494003242,2306,23,67.21213569,49.17491587221523
20494003402,2306,23,67.21213569,60.26173241147883
20494003482,2306,23,67.21213569,128.338912514131
20494003522,2306,23,67.21213569,84.54017100076646
20494003642,2306,23,67.21213569,118.9843227817502
20494003722,2306,23,67.21213569,60.26173241147883
20494003802,2306,23,67.21213569,40.72274448812456
20494003922,2306,23,67.21213569,59.891215403611625
20494003962,2306,23,67.21213569,68.73078684098336
20494004082,2306,23,67.21213569,90.09229888841396
20494004122,2306,23,67.21213569,88.01357714448909
20494004161,2306,23,67.21213569,44.72251113567797
20496000001,3406,34,198.6666667,122.85045709146408
20496000121,3405,34,223.5,178.17720897447964
20496000241,3406,34,198.6666667,197.53425884136968
20496000361,3406,34,198.6666667,206.06340964404512
20496000481,3405,34,223.5,318.05486021890727
20496000601,3406,34,198.6666667,221.89571665689567
20496000721,3405,34,223.5,222.22604115925492
20496000961,3405,34,223.5,233.99297615123774
20496001081,3405,34,223.5,241.6777533176284
20497000001,3605,36,78.20454545,175.2163442573008
20497000031,3605,36,78.20454545,182.59754564308807
20497000061,3605,36,78.20454545,350.0
20497000121,3605,36,78.20454545,47.23474300329323
20497000151,3605,36,78.20454545,175.2163442573008
20497000181,3605,36,78.20454545,350.0
20497000301,3605,36,78.20454545,350.0
20497000331,3605,36,78.20454545,350.0
20498000271,1914,19,90.47619048,350.0
20498000363,1914,19,90.47619048,350.0
20498000453,1913,19,78.94736842,350.0
20498000631,1913,19,78.94736842,350.0
20498000632,1913,19,78.94736842,350.0
20498000722,1913,19,78.94736842,350.0
20498000723,1914,19,90.47619048,350.0
20498000991,1913,19,78.94736842,104.92360088103658
20498001081,1914,19,90.47619048,350.0
20498001261,1901,19,1860.0,350.0
20498001351,1901,19,1860.0,350.0
20498001621,1901,19,1860.0,350.0
20499000101,1934,19,404.4360902,350.0
20499000251,1934,19,404.4360902,350.0
20499000601,1934,19,404.4360902,350.0
20499000701,1934,19,404.4360902,350.0
20499000801,1933,19,232.0134576,350.0
20499001001,1933,19,232.0134576,350.0
20499001051,1933,19,232.0134576,350.0
20499001151,1933,19,232.0134576,350.0
20499001351,1933,19,232.0134576,350.0
20499001401,1933,19,232.0134576,350.0
20499001751,1911,19,203.3648393,350.0
20499001801,1911,19,203.3648393,350.0
20499001851,1911,19,203.3648393,350.0
20499001951,1911,19,203.3648393,350.0
20499002051,1911,19,203.3648393,350.0
20499002101,1911,19,203.3648393,350.0
20502000101,240,2,137.044335,140.07837960943687
20502000102,240,2,137.044335,350.0
20502000201,240,2,137.044335,129.27845888590033
20502000202,239,2,279.3596059,301.5908916826152
20502000301,240,2,137.044335,207.18634893313433
20502000302,240,2,137.044335,76.85836302849633
20502000602,240,2,137.044335,226.76535856672243
20502000701,239,2,279.3596059,293.02120935671854
20502000702,240,2,137.044335,81.32158594072145
20502000801,210,2,163.9846743,295.49097228991747
20502000802,210,2,163.9846743,232.7609983401083
20502000901,210,2,163.9846743,154.69217297023124
20502000902,240,2,137.044335,153.4424155671472
20502001101,210,2,163.9846743,350.0
20502001102,210,2,163.9846743,85.2775389152373
20502001302,210,2,163.9846743,287.7373541832312
20502001401,239,2,279.3596059,299.68952188745243
20502001402,240,2,137.044335,183.48053951209272
20502001501,210,2,163.9846743,154.69217297023124
20502001502,240,2,137.044335,157.35265345475943
20502001702,210,2,163.9846743,248.99546417691357
20502001802,239,2,279.3596059,341.3746757670934
20504000001,411,4,57.99107143,164.3366115632563
20504000041,411,4,57.99107143,64.26421464499805
20504000061,411,4,57.99107143,39.27146041268351
20504000081,411,4,57.99107143,27.80279364750498
20504000101,411,4,57.99107143,64.73864825949101
20504000121,411,4,57.99107143,27.80279364750498
20504000123,411,4,57.99107143,69.06373061673878
20504000124,411,4,57.99107143,108.4686774003271
20504000141,411,4,57.99107143,116.5612478781692
20504000161,411,4,57.99107143,27.80279364750498
20504000201,411,4,57.99107143,77.31926178443706
20504000221,411,4,57.99107143,27.80279364750498
20504000223,411,4,57.99107143,46.87324320898457
20504000241,411,4,57.99107143,27.80279364750498
20504000261,402,4,35.10810811,27.527225084139186
20504000281,411,4,57.99107143,138.81530322332014
20504000301,411,4,57.99107143,62.663125050127086
20504000341,402,4,35.10810811,29.15619461493865
20504000401,411,4,57.99107143,27.80279364750498
20504000421,411,4,57.99107143,136.4432162377145
20504000441,411,4,57.99107143,27.80279364750498
20504000464,402,4,35.10810811,36.70902111482749
20504000481,402,4,35.10810811,46.22123984561006
20504000501,402,4,35.10810811,59.16578753012528
20504000521,402,4,35.10810811,85.5762944306141
20504000541,411,4,57.99107143,64.73864825949101
20504000561,411,4,57.99107143,77.58606164072656
20504000563,402,4,35.10810811,41.84533403813037
20504000604,402,4,35.10810811,85.5762944306141
20504000621,402,4,35.10810811,33.97623849246982
20504000624,402,4,35.10810811,43.706816230292475
20504000641,402,4,35.10810811,33.97623849246982
20504000661,402,4,35.10810811,30.18252446558534
20504000664,402,4,35.10810811,142.3015209635847
20504000681,402,4,35.10810811,33.97623849246982
20504000721,411,4,57.99107143,139.9087084664501
20504000723,411,4,57.99107143,206.35527813097633
20504000761,402,4,35.10810811,33.97623849246982
20504000763,411,4,57.99107143,88.93027138195245
20504000781,411,4,57.99107143,69.06373061673878
20504000784,402,4,35.10810811,33.97623849246982
20504000803,402,4,35.10810811,41.81155583405961
20504000821,402,4,35.10810811,33.97623849246982
20504000824,402,4,35.10810811,99.49027294931432
20504000841,402,4,35.10810811,36.51417777920996
20504000861,402,4,35.10810811,33.97623849246982
20504000881,411,4,57.99107143,35.4272513534705
20504000901,402,4,35.10810811,68.58290271029279
20504000921,411,4,57.99107143,108.4686774003271
20504000941,411,4,57.99107143,78.5181237297267
20504000981,411,4,57.99107143,89.35491353644113
20504001001,402,4,35.10810811,73.60822270742004
20504001041,402,4,35.10810811,47.535296529657586
20504001061,402,4,35.10810811,16.83196156006296
20504001081,402,4,35.10810811,68.19809161594708
20504001101,411,4,57.99107143,27.80279364750498
20504001141,402,4,35.10810811,84.70148837135557
20504001161,402,4,35.10810811,16.83196156006296
20504001201,402,4,35.10810811,39.19312759608163
20504001221,402,4,35.10810811,33.97623849246982
20504001241,402,4,35.10810811,50.99939447286575
20504001261,402,4,35.10810811,54.09594765607651
20504001264,402,4,35.10810811,48.11460818156016
20504001281,402,4,35.10810811,33.97623849246982
20504001301,411,4,57.99107143,116.5612478781692
20504001321,402,4,35.10810811,43.58792191086051
20504001341,402,4,35.10810811,41.81155583405961
20504001361,402,4,35.10810811,31.073683480558376
20504001364,402,4,35.10810811,42.05388106264334
20504001401,402,4,35.10810811,27.527225084139186
20504001403,402,4,35.10810811,29.953724518104174
20504001423,402,4,35.10810811,22.024097524879878
20504001441,402,4,35.10810811,59.16578753012528
20504001481,402,4,35.10810811,16.324694635362253
20504001501,402,4,35.10810811,27.527225084139186
20504001541,402,4,35.10810811,15.940746690411343
20504001561,402,4,35.10810811,33.97623849246982
20504001581,402,4,35.10810811,47.535296529657586
20504001621,402,4,35.10810811,68.58290271029279
20504001641,402,4,35.10810811,70.62105232419869
20504001661,402,4,35.10810811,56.80078953745505
20504001664,402,4,35.10810811,68.58290271029279
20504001701,402,4,35.10810811,46.97102110278686
20504001721,402,4,35.10810811,34.45951562724011
20504001741,402,4,35.10810811,68.58290271029279
20505000001,310,3,95.29411765,156.11842611114167
20505000121,310,3,95.29411765,230.12875961447648
20505000181,310,3,95.29411765,142.48854669139982
20505000241,310,3,95.29411765,137.4430199683367
20505000361,310,3,95.29411765,151.85886880059107
20505000481,310,3,95.29411765,93.63859596320168
20505000541,310,3,95.29411765,88.04686739411271
20505000601,310,3,95.29411765,151.91971473789073
20507000802,208,2,937.0,350.0
20507000882,232,2,1249.333333,350.0
20507001042,208,2,937.0,350.0
20509000001,1917,19,186.319067,110.33731336547294
20509000101,1917,19,186.319067,350.0
20509000201,1917,19,186.319067,350.0
20509000401,1917,19,186.319067,350.0
20509000501,1917,19,186.319067,350.0
20509000601,1917,19,186.319067,267.34341249342896
20509000701,1917,19,186.319067,350.0
20509000801,1917,19,186.319067,350.0
20509000901,1917,19,186.319067,350.0
20509001301,1903,19,186.7907609,350.0
20509001401,1916,19,220.293772,289.982401011693
20509001501,1916,19,220.293772,350.0
20509001601,1916,19,220.293772,350.0
20509001701,1916,19,220.293772,350.0
20509001801,1916,19,220.293772,350.0
20509001901,1903,19,186.7907609,350.0
20509002201,1916,19,220.293772,350.0
20509002401,1916,19,220.293772,350.0
20509002402,1903,19,186.7907609,306.4258353805041
20509002501,1916,19,220.293772,350.0
20509002601,1916,19,220.293772,350.0
20509002701,1903,19,186.7907609,350.0
20510000121,1004,10,53.13796333,81.98040052017384
20510000161,1004,10,53.13796333,51.88076216526299
20510000201,1004,10,53.13796333,30.111504679876084
20510000361,1003,10,133.7938005,144.9950610682631
20510000403,1003,10,133.7938005,204.21978222141055
20510000441,1004,10,53.13796333,69.91876448800757
20510000481,1003,10,133.7938005,135.33290362043783
20510000561,1004,10,53.13796333,55.5331218937139
20510000601,1004,10,53.13796333,29.191554856887638
20510000683,1003,10,133.7938005,101.95030401118159
20510000721,1003,10,133.7938005,272.1303500789538
20510000761,1004,10,53.13796333,39.12999621648556
20510000763,1004,10,53.13796333,51.88076216526299
20510000801,1004,10,53.13796333,36.560487240885486
20510000841,1003,10,133.7938005,35.24120501737529
20510000921,1004,10,53.13796333,89.97700795304915
20510000961,1003,10,133.7938005,135.33290362043783
20510000963,1003,10,133.7938005,92.05408392700302
20510001001,1003,10,133.7938005,217.09458154524643
20510001041,1006,10,92.64440107,45.54054649660598
20510001043,1006,10,92.64440107,101.5293225949286
20510001081,1003,10,133.7938005,85.63665254717213
20510001161,1006,10,92.64440107,117.17474681985665
20510001163,1006,10,92.64440107,93.7101401867981
20510001201,1006,10,92.64440107,188.43439084484456
20510001281,1006,10,92.64440107,122.58681261443353
20510001321,1006,10,92.64440107,147.90236411457522
20510001361,1006,10,92.64440107,96.93394906028828
20510001363,1006,10,92.64440107,56.03477847610228
20510001401,1006,10,92.64440107,91.33471456549366
20510001441,1006,10,92.64440107,72.12048990069604
20510001443,1003,10,133.7938005,65.7680628538373
20510001481,1003,10,133.7938005,124.50574747520382
20510001483,1003,10,133.7938005,128.44067481824536
20510001521,1006,10,92.64440107,19.130703135344433
20510001561,1006,10,92.64440107,117.17474681985665
20510001601,1006,10,92.64440107,88.93767384657707
20510001641,1003,10,133.7938005,206.4149369818579
20510001643,1006,10,92.64440107,142.9303012330981
20510001721,1003,10,133.7938005,133.47645588946693
20510001801,1006,10,92.64440107,150.32533202315
20510001803,1006,10,92.64440107,70.5946375596106
20510001841,1006,10,92.64440107,34.133095300220475
20510001881,1006,10,92.64440107,52.49848021195551
20510001961,1006,10,92.64440107,59.29838568919675
20510002121,1006,10,92.64440107,117.17474681985665
20510002161,1006,10,92.64440107,45.54054649660598
20511000001,1907,19,530.0,350.0
20511000561,1907,19,530.0,219.26996176956914
20511000981,1907,19,530.0,350.0
20512000146,3603,36,165.5357143,350.0
20512000175,3603,36,165.5357143,350.0
20512000204,3603,36,165.5357143,350.0
20512000291,3603,36,165.5357143,19.151005563379474
20512000320,3603,36,165.5357143,350.0
20512000349,3603,36,165.5357143,350.0
20516000072,335,3,55.96714286,89.18815992332867
20516000106,335,3,55.96714286,39.16139085284895
20516000107,335,3,55.96714286,54.48956136071212
20516000144,335,3,55.96714286,69.47841689945088
20516000176,335,3,55.96714286,48.28515760404384
20516000177,335,3,55.96714286,77.24213621835224
20516000179,335,3,55.96714286,57.10185348065519
20516000211,334,3,85.74090909,51.02054802184991
20516000247,335,3,55.96714286,67.46436429905438
20516000282,335,3,55.96714286,61.07399095908374
20516000317,335,3,55.96714286,41.631163283321314
20516000319,335,3,55.96714286,224.55075797026493
20516000351,334,3,85.74090909,128.20410986022205
20516000352,335,3,55.96714286,41.631163283321314
20516000387,335,3,55.96714286,81.90238820899373
20516000421,335,3,55.96714286,64.89220460885875
20516000456,335,3,55.96714286,89.18815992332867
20516000457,334,3,85.74090909,143.99631779246585
20516000459,335,3,55.96714286,91.68983849907784
20516000492,334,3,85.74090909,59.9947233567263
20516000528,335,3,55.96714286,50.950310483843346
20516000561,334,3,85.74090909,100.534558700528
20516000596,334,3,85.74090909,109.76244050493901
20516000631,335,3,55.96714286,52.54986964829095
20516000668,334,3,85.74090909,92.99628317283779
20516000701,334,3,85.74090909,51.02054802184991
20516000702,334,3,85.74090909,80.64004368141406
20516000736,334,3,85.74090909,51.02054802184991
20516000771,335,3,55.96714286,33.303522556975096
20516000773,335,3,55.96714286,54.48956136071212
20516000807,334,3,85.74090909,83.47727413331815
20516000878,313,3,55.43146067,73.1763741825812
20516000914,313,3,55.43146067,45.76632650010645
20516000947,334,3,85.74090909,71.43514344027916
20516001019,335,3,55.96714286,350.0
20516001089,313,3,55.43146067,60.4894292402402
20516001123,334,3,85.74090909,88.06607543910721
20516001124,334,3,85.74090909,130.88491082312925
20516001159,313,3,55.43146067,76.7412741741907
20516001194,313,3,55.43146067,63.22220096648713
20516001229,334,3,85.74090909,88.06607543910721
20516001367,334,3,85.74090909,147.24512152912502
20516001369,334,3,85.74090909,88.06607543910721
20516001401,313,3,55.43146067,88.3699004740299
20516001402,334,3,85.74090909,143.99631779246585
20516001437,313,3,55.43146067,56.93467970977531
20516001506,313,3,55.43146067,67.80412234572442
20516001509,313,3,55.43146067,85.87674924659217
20516001577,334,3,85.74090909,161.6045203119899
20516001649,313,3,55.43146067,84.66658809115447
20516001682,313,3,55.43146067,93.1587329135154
20516001716,313,3,55.43146067,70.96137034780217
20516001717,313,3,55.43146067,116.2126585114435
20516001751,313,3,55.43146067,79.9489784219739
20516001754,313,3,55.43146067,99.78700000777879
20516001789,313,3,55.43146067,64.01211712499328
20516001824,313,3,55.43146067,68.81341331662516
20516001859,313,3,55.43146067,84.61703827951263
20517000001,107,1,72.0,83.34723244933829
20517000002,107,1,72.0,62.280226945716954
20517000036,107,1,72.0,134.87604068736582
20517000071,107,1,72.0,144.53952123385437
20517000072,107,1,72.0,78.69703629539265
20517000107,107,1,72.0,82.78967088641895
20517000176,107,1,72.0,350.0
20517000177,107,1,72.0,131.1031664719035
20517000212,107,1,72.0,248.3574819634057
20517000246,107,1,72.0,186.5437627199058
20517000247,107,1,72.0,88.68054720157389
20517000317,107,1,72.0,75.95793585547406
20518000052,3419,34,146.1764706,347.78813672982585
20518000101,3419,34,146.1764706,347.78813672982585
20518000102,3419,34,146.1764706,350.0
20518000201,3419,34,146.1764706,151.618902365006
20518000202,3419,34,146.1764706,114.06777160579438
20518000252,3419,34,146.1764706,207.58085134210043
20518000302,3419,34,146.1764706,90.39184342053976
20518000351,3419,34,146.1764706,347.78813672982585
20518000352,3419,34,146.1764706,140.64234402645891
20518000451,3419,34,146.1764706,265.0346009059207
20518000502,3419,34,146.1764706,347.78813672982585
20518000652,3419,34,146.1764706,226.09168933526908
20520000001,1904,19,225.5882353,350.0
20520000101,1904,19,225.5882353,350.0
20520000401,1904,19,225.5882353,289.982401011693
20520000501,1904,19,225.5882353,350.0
20520000601,1904,19,225.5882353,267.34341249342896
20520000901,1904,19,225.5882353,350.0
20522000076,337,3,400.6125,234.8720202295646
20522000152,316,3,97.9275,121.34243798868738
20522000226,338,3,263.7777778,347.98039815743743
20522000377,316,3,97.9275,111.69094247766044
20522000451,338,3,263.7777778,350.0
20522000452,316,3,97.9275,164.93269010981808
20522000602,338,3,263.7777778,310.1507589106568
20522000751,338,3,263.7777778,350.0
20522000826,316,3,97.9275,225.29936985382872
20522000827,316,3,97.9275,149.48794269463693
20522000901,337,3,400.6125,289.73838196819275
20522000977,316,3,97.9275,111.69094247766044
20522001051,316,3,97.9275,109.58463187322631
20525000164,317,3,92.3255814,128.12524523451927
20525000243,317,3,92.3255814,150.8808718414221
20525000481,317,3,92.3255814,191.07968001511935
20525000482,317,3,92.3255814,118.19190212765456
20525000563,317,3,92.3255814,350.0
20525000724,317,3,92.3255814,147.12826666023423
20525000803,317,3,92.3255814,118.19190212765456
20528000040,1902,19,52.28070175,350.0
20528000079,1902,19,52.28070175,350.0
20528000118,1902,19,52.28070175,350.0
20528000157,1902,19,52.28070175,90.24183736001572
20528000196,1902,19,52.28070175,162.9814857869317
20528000235,1902,19,52.28070175,350.0
20528000274,1902,19,52.28070175,350.0
20528000276,1902,19,52.28070175,350.0
20528000313,1902,19,52.28070175,350.0
20528000391,1902,19,52.28070175,70.76707762955292
20529000097,404,4,51.53982301,68.95495783058331
20529000226,419,4,92.46346985,217.55095913448528
20529000418,418,4,154.619469,160.81193442562426
20529000514,404,4,51.53982301,100.11697470261888
20529000610,404,4,51.53982301,59.4618954479306
20529000738,404,4,51.53982301,45.420213724612765
20529000770,404,4,51.53982301,116.095256835108
20529000866,404,4,51.53982301,125.62873097537285
20529001089,418,4,154.619469,106.03454151764466
20529001090,404,4,51.53982301,78.72972522990456
20529001122,404,4,51.53982301,123.09926488217754
20529001186,418,4,154.619469,117.16882253177793
20529001218,404,4,51.53982301,39.07904754924139
20529001250,404,4,51.53982301,100.11697470261888
20529001281,419,4,92.46346985,93.24791526122041
20529001346,418,4,154.619469,258.09403107924925
20529001409,404,4,51.53982301,96.4020201297676
20529001441,419,4,92.46346985,262.02539380345956
20529001442,404,4,51.53982301,88.10186419417354
20529001505,404,4,51.53982301,64.16300091653864
20529001506,419,4,92.46346985,155.8947798330339
20529001537,404,4,51.53982301,69.91646949677781
20529001570,404,4,51.53982301,65.05769327601864
20529001601,404,4,51.53982301,64.16300091653864
20529001634,419,4,92.46346985,110.20715699276832
20529001697,404,4,51.53982301,96.4020201297676
20529001761,419,4,92.46346985,111.65198253745875
20529001793,419,4,92.46346985,90.75528576651959
20529001825,419,4,92.46346985,89.48248916238434
20529001858,419,4,92.46346985,110.11819606260646
20529001921,404,4,51.53982301,64.16300091653864
20529001953,419,4,92.46346985,210.21230015704646
20529001985,419,4,92.46346985,81.46268929920524
20529002017,404,4,51.53982301,54.57271565463196
20530000101,3510,35,1070.625,281.02540296897575
20530000401,3510,35,1070.625,349.8417873466656
20531000101,3011,30,312.0652174,262.55785630150285
20531000201,3011,30,312.0652174,170.3418662632208
20531000301,3011,30,312.0652174,205.57229354200575
20531000401,3002,30,174.0,71.01183069428349
20531000601,3002,30,174.0,44.99084274124693
20531000701,3002,30,174.0,276.13781243528297
20531000801,3011,30,312.0652174,191.1089169003527
20531000901,3002,30,174.0,350.0
20531001001,3010,30,261.3438735,350.0
20531001101,3002,30,174.0,112.08236590621839
20531001201,3002,30,174.0,71.01183069428349
20531001501,3012,30,136.8414322,256.2691674841065
20531001601,3010,30,261.3438735,106.65808562051855
20531001701,3012,30,136.8414322,132.63725306212686
20531001801,3002,30,174.0,350.0
20531001901,3010,30,261.3438735,230.92897164119884
20531002001,3012,30,136.8414322,235.14722285229155
20531002101,3012,30,136.8414322,215.89094435050393
20531002301,3012,30,136.8414322,293.25659435870773
20531002401,3012,30,136.8414322,55.84690008821649
20531002501,3010,30,261.3438735,323.1801552836336
20531002601,3012,30,136.8414322,350.0
20531002801,3010,30,261.3438735,294.8626876230931
20531002901,3002,30,174.0,240.1405401636074
20531003001,3010,30,261.3438735,268.1544795822132
20531003101,3002,30,174.0,158.0727989112073
20531003201,3010,30,261.3438735,350.0
20531003301,3012,30,136.8414322,131.3877808790108
20532000226,1919,19,1198.437557,350.0
20532000376,1919,19,1198.437557,350.0
20532000751,1918,19,368.1,350.0
20532000904,1919,19,1198.437557,350.0
20532001276,1905,19,191.71875,350.0
20532001351,1905,19,191.71875,175.66007354907666
20532001426,1918,19,368.1,350.0
20534000752,2307,23,339.3312693,304.587519303502
20534000851,2307,23,339.3312693,350.0
20534001051,2301,23,109.7611336,147.79117225122863
20534001351,2301,23,109.7611336,80.30535639744649
20534001352,2301,23,109.7611336,118.81811692656693
20534001502,2307,23,339.3312693,350.0
20534001601,2307,23,339.3312693,344.44707407009616
20534001602,2301,23,109.7611336,112.00363794373817
20534001701,2301,23,109.7611336,197.17773304530644
20534001751,2301,23,109.7611336,106.3129804306382
20534001801,2301,23,109.7611336,150.34037912820347
20534001802,2301,23,109.7611336,112.24117489259748
20534001901,2301,23,109.7611336,80.30535639744649
20534001902,2301,23,109.7611336,88.54039301176262
20534001951,2301,23,109.7611336,98.4107407729329
20534001952,2301,23,109.7611336,66.50249322437054
20534002001,2301,23,109.7611336,131.1644185473813
20534002002,2301,23,109.7611336,119.5795209866666
20534002052,2301,23,109.7611336,85.46116078052667
20534002151,2301,23,109.7611336,168.4974817355707
20534002202,2301,23,109.7611336,127.73212345685
20534002251,2301,23,109.7611336,196.44823271114558
20534002302,2301,23,109.7611336,105.31035946430305
20534002452,2301,23,109.7611336,200.41477831773557
20534002501,2301,23,109.7611336,77.44235512943911
20535000072,3404,34,78.34210526,82.02014482210721
20535000142,3404,34,78.34210526,61.13370594620704
20535000143,3404,34,78.34210526,28.036865466894927
20535000211,3404,34,78.34210526,108.32911877731112
20535000213,3404,34,78.34210526,121.17202482459494
20535000352,3404,34,78.34210526,28.036865466894927
20535000421,3404,34,78.34210526,81.21317830329616
20535000423,3404,34,78.34210526,83.96872998880525
20535000561,3404,34,78.34210526,350.0
20535000562,3404,34,78.34210526,111.25128988990132
20535000563,3404,34,78.34210526,28.036865466894927
20535000632,3404,34,78.34210526,108.32911877731112
20536000101,3423,34,164.9705882,253.6235350861306
20536000301,3423,34,164.9705882,102.01365183028818
20536000302,3423,34,164.9705882,347.78813672982585
20536000401,3423,34,164.9705882,234.2698178742528
20536000501,3423,34,164.9705882,178.38801395822662
20536000502,3423,34,164.9705882,276.95775247221144
20536000701,3423,34,164.9705882,350.0
20536000702,3423,34,164.9705882,143.7586879437806
20536000802,3423,34,164.9705882,166.35344681055182
20537000132,2422,24,396.4613368,217.38428966689014
20537000196,2422,24,396.4613368,350.0
20537000457,2416,24,420.249017,350.0
20537000521,2416,24,420.249017,217.38428966689014
20537000586,2416,24,420.249017,350.0
20537001042,2416,24,420.249017,350.0
20537001171,2423,24,202.4284943,347.23018092998825
20537001172,2423,24,202.4284943,350.0
20537001237,2423,24,202.4284943,348.38555229164126
20538000061,401,4,38.80239521,105.97013807964136
20538000081,401,4,38.80239521,36.39306419591081
20538000101,401,4,38.80239521,41.6062375021978
20538000104,401,4,38.80239521,31.36334720017893
20538000121,401,4,38.80239521,30.42380590269278
20538000123,401,4,38.80239521,75.37430656071237
20538000141,401,4,38.80239521,37.55142343766778
20538000143,401,4,38.80239521,36.39306419591081
20538000181,401,4,38.80239521,48.305911313278415
20538000201,401,4,38.80239521,52.537247424134065
20538000203,401,4,38.80239521,65.42141310585185
20538000221,401,4,38.80239521,73.67475106303098
20538000241,401,4,38.80239521,64.76976450668734
20538000243,401,4,38.80239521,31.36334720017893
20538000261,401,4,38.80239521,33.10563625705278
20538000281,401,4,38.80239521,52.63748151745701
20538000303,401,4,38.80239521,34.65526597067217
20538000321,401,4,38.80239521,33.4857109050047
20538000341,401,4,38.80239521,75.37430656071237
20538000343,401,4,38.80239521,120.90165681204056
20538000361,401,4,38.80239521,39.25466284185904
20538000364,401,4,38.80239521,29.42114580296161
20538000381,401,4,38.80239521,43.64852338647185
20538000384,401,4,38.80239521,43.11599141045317
20538000401,401,4,38.80239521,51.91359553004376
20538000421,401,4,38.80239521,94.58114879617207
20538000441,401,4,38.80239521,48.305911313278415
20538000443,401,4,38.80239521,35.671646750749034
20538000481,401,4,38.80239521,60.71528740295083
20538000501,401,4,38.80239521,31.36334720017893
20538000521,401,4,38.80239521,48.979491556601616
20538000541,401,4,38.80239521,81.35372430921362
20538000561,401,4,38.80239521,60.59961857014772
20538000581,401,4,38.80239521,41.92851215421454
20538000621,401,4,38.80239521,36.042668903261
20539000011,1902,19,29.72972973,39.511770422753834
20539000021,1902,19,29.72972973,350.0
20539000031,1902,19,29.72972973,350.0
20539000041,1902,19,29.72972973,212.69173115553806
20539000051,1902,19,29.72972973,350.0
20539000061,1902,19,29.72972973,212.69173115553806
20539000081,1902,19,29.72972973,212.69173115553806
20539000091,1902,19,29.72972973,350.0
20539000101,1902,19,29.72972973,350.0
20540000003,3305,33,18.07692308,304.30013473611893
20540000004,3305,33,18.07692308,279.8183113050016
20540000061,3305,33,18.07692308,350.0
20540000091,3305,33,18.07692308,350.0
20540000123,3305,33,18.07692308,17.955908108213887
20540000124,3305,33,18.07692308,67.65956045358328
20540000183,3305,33,18.07692308,350.0
20540000184,3305,33,18.07692308,69.64718673243641
20540000213,3305,33,18.07692308,118.7434706577055
20540000214,3305,33,18.07692308,350.0
20540000241,3305,33,18.07692308,350.0
20540000243,3305,33,18.07692308,198.95855895689854
20540000244,3305,33,18.07692308,350.0
20540000274,3305,33,18.07692308,69.64718673243641
20540000304,3305,33,18.07692308,39.79975997439067
20542001233,1906,19,472.8151261,350.0
20542001409,1906,19,472.8151261,350.0
20542001673,1906,19,472.8151261,350.0
20543000089,318,3,96.57894737,155.7614370320485
20543000177,318,3,96.57894737,179.28708420449996
20543000178,318,3,96.57894737,142.2624802216633
20543000265,318,3,96.57894737,153.96801498309654
20543000266,318,3,96.57894737,139.34687170523682
20543000353,318,3,96.57894737,198.53540254393582
20543000354,318,3,96.57894737,153.96801498309654
20543000442,318,3,96.57894737,137.98157948434798
20543000705,318,3,96.57894737,139.29613410818803
