ID,TAZ_1270,TAZ_250,TAZ_33,TAZ_15,CITY,NEIGHBOURH,DISTRIC,SUBDISTRIC,AREA,ID2,SUPERZONE,TAZ_NUMBER,SZ_ARZI_21,SZARZI_OLD,TABAAT,ARZI_1270,ARZI_250,SZ_NEW,longtitude,latitude
62,100741,2000028,300004,40000003,חיפה,"אזור תעשיה מפרץ חיפה (צפון - מזרח), שכ' עירוני מפרץ",3,31,1068049,583,12,1203,4,4,1,100741,2000028,12,35.135145,32.754879
61,100742,2000028,300004,40000003,חיפה,חוצות המפרץ - אזור מסחר ותעשיה,3,31,342748,578,12,1210,4,4,1,100742,2000028,12,35.169811,32.727997
60,100743,2000078,300004,40000003,נשר,"בן דור, גבעת עמוס",3,31,408721,96,18,1804,4,8,1,100743,2000078,18,35.172723,32.747013
59,100744,2000078,300004,40000003,נשר,רמות יצחק (מערב),3,31,1575951,99,18,1805,4,8,1,100744,2000078,18,35.138616,32.686217
105,100745,2000078,300004,40000003,נשר,גבעת נשר,3,31,5285321,634,18,1810,4,8,1,100745,2000078,18,35.17108,32.696901
105,100745,2000078,300004,40000003,נשר,גבעת נשר,3,31,5285321,596,18,1808,4,8,1,100745,2000078,18,35.206746,32.719505
105,100745,2000078,300004,40000003,נשר,גבעת נשר,3,31,5285321,266,18,1807,4,8,1,100745,2000078,18,35.25941,32.758708
104,100746,2000078,300004,40000003,נשר,רמות יצחק,3,31,648760,98,18,1817,4,8,1,100746,2000078,18,35.308051,32.759105
104,100746,2000078,300004,40000003,נשר,רמות יצחק,3,31,648760,97,18,1806,4,8,1,100746,2000078,18,35.245705,32.706875
103,100747,2000026,300004,40000003,נשר,חברת חשמל אתר קישון,3,31,867181,671,18,1814,4,4,1,100747,2000026,18,35.20719,32.652005
103,100747,2000026,300004,40000003,נשר,חברת חשמל אתר קישון,3,31,867181,598,18,1801,4,4,1,100747,2000026,18,35.258564,32.69126
101,100748,2000078,300004,40000003,נשר,תעשיות מלט ואצטדיון העירוני,3,31,2199906,677,18,1815,4,8,1,100748,2000078,18,35.24013,32.684481
101,100748,2000078,300004,40000003,נשר,תעשיות מלט ואצטדיון העירוני,3,31,2199906,582,18,1802,8,8,1,100748,2000078,18,35.251508,32.676733
111,100749,2000078,300004,40000003,נשר,תל חנן,3,31,991277,597,18,1809,4,8,1,100749,2000078,18,35.234518,32.678613
111,100749,2000078,300004,40000003,נשר,תל חנן,3,31,991277,343,18,1816,4,8,1,100749,2000078,18,35.237859,32.665641
111,100749,2000078,300004,40000003,נשר,תל חנן,3,31,991277,95,18,1803,4,8,1,100749,2000078,18,35.270357,32.683363
85,100750,2000083,300004,40000003,טירת הכרמל,גלי כרמל והפרחים,3,31,960008,679,24,2420,4,4,1,100750,2000083,24,35.299243,32.695113
85,100750,2000083,300004,40000003,טירת הכרמל,גלי כרמל והפרחים,3,31,960008,541,24,2412,4,4,1,100750,2000083,24,35.301489,32.704218
85,100750,2000083,300004,40000003,טירת הכרמל,גלי כרמל והפרחים,3,31,960008,345,24,2421,4,4,1,100750,2000083,24,35.284809,32.715603
85,100750,2000083,300004,40000003,טירת הכרמל,גלי כרמל והפרחים,3,31,960008,88,24,2404,4,4,1,100750,2000083,24,35.292244,32.685466
84,100751,2000083,300004,40000003,טירת הכרמל,"רמבם ונווה אליאס""",3,31,988621,267,24,2415,4,4,1,100751,2000083,24,35.26274,32.720134
84,100751,2000083,300004,40000003,טירת הכרמל,"רמבם ונווה אליאס""",3,31,988621,260,24,2403,4,4,1,100751,2000083,24,35.33065,32.673206
84,100751,2000083,300004,40000003,טירת הכרמל,"רמבם ונווה אליאס""",3,31,988621,89,24,2405,4,4,1,100751,2000083,24,35.367968,32.731891
89,100752,2000083,300004,40000003,טירת הכרמל,אשכול ובן צבי,3,31,1557490,91,24,2407,4,4,1,100752,2000083,24,35.320464,32.708476
89,100752,2000083,300004,40000003,טירת הכרמל,אשכול ובן צבי,3,31,1557490,90,24,2406,4,4,1,100752,2000083,24,35.341844,32.702366
88,100753,2000090,300008,40000004,מועצה אזורית חוף כרמל,כפר גלים,3,31,617082,521,24,2408,4,4,2,100753,2000090,24,35.335827,32.716017
87,100754,2000083,300004,40000003,טירת הכרמל,נוף ים,3,31,608455,680,24,2426,4,4,1,100754,2000083,24,35.320562,32.702841
87,100754,2000083,300004,40000003,טירת הכרמל,נוף ים,3,31,608455,563,24,2413,4,4,1,100754,2000083,24,35.304912,32.728066
86,100755,2000036,300004,40000003,טירת הכרמל,"בסיס ציוד, משא- מפונה""",3,31,1618777,562,24,2401,4,4,1,100755,2000036,24,35.290367,32.724725
138,100756,2000036,300004,40000003,טירת הכרמל,"אזור תעשיה ועסקים, נאות כרמל",3,31,394521,565,24,2402,4,4,1,100756,2000036,24,35.356098,32.717893
137,100757,2000027,300004,40000003,חיפה,קרית שמואל,3,31,757336,101,8,802,4,4,1,100757,2000027,8,35.346989,32.752954
137,100757,2000027,300004,40000003,חיפה,קרית שמואל,3,31,757336,100,8,801,4,4,1,100757,2000027,8,35.335932,32.762381
136,100758,2000027,300004,40000003,חיפה,קרית חיים מערבית,3,31,1632813,103,8,803,4,4,1,100758,2000027,8,35.321863,32.75306
136,100758,2000027,300004,40000003,חיפה,קרית חיים מערבית,3,31,1632813,102,8,804,4,4,1,100758,2000027,8,35.336832,32.783518
134,100759,2000027,300004,40000003,חיפה,קרית חיים מזרחית,3,31,1088404,106,8,806,4,4,1,100759,2000027,8,35.163305,32.81651
134,100759,2000027,300004,40000003,חיפה,קרית חיים מזרחית,3,31,1088404,105,8,805,4,4,1,100759,2000027,8,35.182839,32.791124
134,100759,2000027,300004,40000003,חיפה,קרית חיים מזרחית,3,31,1088404,104,8,807,4,4,1,100759,2000027,8,35.198556,32.835363
116,100760,2000027,300004,40000003,חיפה,קרית חיים מזרחית- קרית החשמל,3,31,952491,233,8,808,4,4,1,100760,2000027,8,35.173793,32.827778
116,100760,2000027,300004,40000003,חיפה,קרית חיים מזרחית- קרית החשמל,3,31,952491,232,8,809,4,4,1,100760,2000027,8,35.203637,32.876373
115,100761,2000052,300004,40000003,קרית מוצקין,נווה גנים וסביוני ים,3,31,1091253,234,6,601,4,4,1,100761,2000052,6,35.222584,32.88259
115,100761,2000052,300004,40000003,קרית מוצקין,נווה גנים וסביוני ים,3,31,1091253,236,5,501,4,4,1,100761,2000052,5,35.176546,32.850047
113,100762,2000065,300004,40000003,קרית ים,אלמוגים,3,31,1004421,285,5,504,4,4,1,100762,2000065,5,35.131969,32.838548
124,100763,2000065,300004,40000003,קרית ים,קרית ים א',3,31,1125888,223,5,513,4,4,1,100763,2000065,5,35.161628,32.887167
124,100763,2000065,300004,40000003,קרית ים,קרית ים א',3,31,1125888,222,5,512,4,4,1,100763,2000065,5,35.120387,32.885147
124,100763,2000065,300004,40000003,קרית ים,קרית ים א',3,31,1125888,221,5,511,4,4,1,100763,2000065,5,35.103874,32.922059
124,100763,2000065,300004,40000003,קרית ים,קרית ים א',3,31,1125888,220,5,510,4,4,1,100763,2000065,5,35.079033,32.938582
123,100764,2000065,300004,40000003,קרית ים,"בנה ביתך, פסגות ים",3,31,599445,559,5,514,4,4,1,100764,2000065,5,35.075637,32.931045
123,100764,2000065,300004,40000003,קרית ים,"בנה ביתך, פסגות ים",3,31,599445,215,5,505,4,4,1,100764,2000065,5,35.080233,32.925903
121,100765,2000065,300004,40000003,קרית ים,קרית ים ב',3,31,847363,219,5,509,4,4,1,100765,2000065,5,35.071778,32.924438
121,100765,2000065,300004,40000003,קרית ים,קרית ים ב',3,31,847363,218,5,508,4,4,1,100765,2000065,5,35.079446,32.917508
121,100765,2000065,300004,40000003,קרית ים,קרית ים ב',3,31,847363,217,5,507,4,4,1,100765,2000065,5,35.085621,32.89872
121,100765,2000065,300004,40000003,קרית ים,קרית ים ב',3,31,847363,216,5,506,4,4,1,100765,2000065,5,35.100678,32.971499
120,100766,2000065,300004,40000003,קרית ים,"אזור התעשיה וביס מפלסים""",3,31,411451,214,5,503,4,4,1,100766,2000065,5,35.114928,32.99618
165,100767,2000052,300004,40000003,קרית מוצקין,משכנות אמנים ואביבים,3,31,1270982,271,6,602,4,4,1,100767,2000052,6,35.09292,33.007485
165,100767,2000052,300004,40000003,קרית מוצקין,משכנות אמנים ואביבים,3,31,1270982,235,6,604,4,4,1,100767,2000052,6,35.089492,32.995879
165,100767,2000052,300004,40000003,קרית מוצקין,משכנות אמנים ואביבים,3,31,1270982,187,6,603,4,4,1,100767,2000052,6,35.096368,33.019286
164,100768,2000052,300004,40000003,קרית מוצקין,"גן העצמאות, הגדוד העברי, ז'בוטינסקי",3,31,939293,190,6,609,4,4,1,100768,2000052,6,35.118093,33.011219
164,100768,2000052,300004,40000003,קרית מוצקין,"גן העצמאות, הגדוד העברי, ז'בוטינסקי",3,31,939293,189,6,607,4,4,1,100768,2000052,6,35.114042,33.031895
164,100768,2000052,300004,40000003,קרית מוצקין,"גן העצמאות, הגדוד העברי, ז'בוטינסקי",3,31,939293,188,6,606,4,4,1,100768,2000052,6,35.099857,33.035043
164,100768,2000052,300004,40000003,קרית מוצקין,"גן העצמאות, הגדוד העברי, ז'בוטינסקי",3,31,939293,186,6,605,4,4,1,100768,2000052,6,35.114822,33.071803
163,100769,2000052,300004,40000003,קרית מוצקין,אחי אילת,3,31,923676,194,6,612,4,4,1,100769,2000052,6,35.155707,33.069534
163,100769,2000052,300004,40000003,קרית מוצקין,אחי אילת,3,31,923676,193,6,608,4,4,1,100769,2000052,6,35.175265,33.042847
163,100769,2000052,300004,40000003,קרית מוצקין,אחי אילת,3,31,923676,192,6,610,4,4,1,100769,2000052,6,35.401105,33.032177
163,100769,2000052,300004,40000003,קרית מוצקין,אחי אילת,3,31,923676,191,6,611,4,4,1,100769,2000052,6,35.316075,33.056623
150,100770,2000065,300004,40000003,"רפאל- מכון דוד""","רפאל- מכון דוד""",3,31,5709331,558,6,613,4,4,1,100770,2000065,6,35.226693,33.06791
150,100770,2000065,300004,40000003,"רפאל- מכון דוד""","רפאל- מכון דוד""",3,31,5709331,635,5,502,4,4,1,100770,2000065,5,35.215078,32.941423
149,100771,2000045,300004,40000003,קרית ביאליק,אזור תעשיה קרית ביאליק,3,31,923267,659,7,721,4,4,1,100771,2000045,7,35.184162,33.026492
149,100771,2000045,300004,40000003,קרית ביאליק,אזור תעשיה קרית ביאליק,3,31,923267,584,7,701,4,4,1,100771,2000045,7,35.16892,32.98739
147,100772,2000045,300004,40000003,קרית ביאליק,צור שלום (צפון),3,31,403546,237,7,702,4,4,1,100772,2000045,7,35.154809,32.966489
144,100773,2000045,300004,40000003,קרית ביאליק,צור שלום (דרום),3,31,473105,270,7,703,4,4,1,100773,2000045,7,35.142871,32.951458
158,100774,2000045,300004,40000003,קרית ביאליק,הפרפר,3,31,866758,280,7,712,4,4,1,100774,2000045,7,35.151422,32.933116
158,100774,2000045,300004,40000003,קרית ביאליק,הפרפר,3,31,866758,277,7,704,4,4,1,100774,2000045,7,35.13456,32.931119
156,100775,2000045,300004,40000003,קרית ביאליק,דרום ביאליק וכפר ביאליק,3,31,1498768,298,7,714,4,4,1,100775,2000045,7,35.143241,32.918986
156,100775,2000045,300004,40000003,קרית ביאליק,דרום ביאליק וכפר ביאליק,3,31,1498768,213,7,709,4,4,1,100775,2000045,7,35.210114,32.958329
154,100776,2000045,300004,40000003,קרית ביאליק,בית קברות צור שלום,3,31,1160699,640,7,724,4,4,1,100776,2000045,7,35.191847,32.930428
154,100776,2000045,300004,40000003,קרית ביאליק,בית קברות צור שלום,3,31,1160699,639,7,710,4,4,1,100776,2000045,7,35.243677,32.978348
154,100776,2000045,300004,40000003,קרית ביאליק,בית קברות צור שלום,3,31,1160699,586,7,725,4,4,1,100776,2000045,7,35.274854,32.974927
152,100777,2000045,300004,40000003,קרית ביאליק,גבעת הרקפות,3,31,740375,665,7,720,4,4,1,100777,2000045,7,35.260044,32.998587
152,100777,2000045,300004,40000003,קרית ביאליק,גבעת הרקפות,3,31,740375,279,7,711,4,4,1,100777,2000045,7,35.229317,33.026531
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,590,7,719,4,4,1,100778,2000045,7,35.263628,33.025175
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,354,7,706,4,4,1,100778,2000045,7,35.280048,33.021896
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,278,7,708,4,4,1,100778,2000045,7,35.288553,33.009416
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,246,7,713,4,4,1,100778,2000045,7,35.254522,33.008716
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,212,7,707,4,4,1,100778,2000045,7,35.303863,33.006874
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,211,7,726,4,4,1,100778,2000045,7,35.344377,33.022825
193,100778,2000045,300004,40000003,קרית ביאליק,מרכז העיר,3,31,2194841,210,7,705,4,4,1,100778,2000045,7,35.294816,32.971471
192,100779,2000045,300004,40000003,קרית ביאליק,קריית ביאליק:שטח פתוח,3,31,907950,633,7,715,4,4,1,100779,2000045,7,35.318336,32.976637
186,100780,2000045,300004,40000003,קרית ביאליק,נאות אפק,3,31,1026336,646,7,717,4,4,1,100780,2000045,7,35.334201,32.634798
186,100780,2000045,300004,40000003,קרית ביאליק,נאות אפק,3,31,1026336,632,7,716,4,4,1,100780,2000045,7,35.375816,32.980545
173,100781,2000045,300004,40000003,מועצה אזורית מטה אשר,מועצה אזורית מטה אשר,2,24,1042204,648,7,718,4,4,1,100781,2000045,7,35.40105,32.940095
172,100782,2000244,300011,40000005,חיזמא,חיזמא,7,71,11310415,,,,,,,,,99,35.372317,32.933394
171,100783,2000066,300009,40000004,חריש,קציר-חריש,3,32,3105072,495,38,3821,9,9,4,100783,2000066,38,35.343035,32.940185
169,100784,2000043,300004,40000003,קרית אתא,קרית אתא- גבעת הרקפות,3,31,532261,269,9,901,4,4,1,100784,2000043,9,35.316186,32.934756
180,100785,2000043,300004,40000003,קרית אתא,"יוספטל, רופין, בן יוסף, אצטדיון עירוני",3,31,683731,299,9,902,4,4,1,100785,2000043,9,35.303591,32.951194
178,100786,2000043,300004,40000003,קרית אתא,"טביב, שפיצר, שזר, שמחוני",3,31,599963,166,9,907,4,4,1,100786,2000043,9,35.277977,32.928516
176,100787,2000043,300004,40000003,קרית אתא,גבעת המשטרה,3,31,1504435,628,9,911,4,4,1,100787,2000043,9,35.274304,32.94398
176,100787,2000043,300004,40000003,קרית אתא,גבעת המשטרה,3,31,1504435,627,9,914,4,4,1,100787,2000043,9,35.238608,32.94452
174,100788,2000043,300004,40000003,קרית אתא,גבעת אלונים,3,31,1444929,641,9,924,4,4,1,100788,2000043,9,35.204753,32.904473
174,100788,2000043,300004,40000003,קרית אתא,גבעת אלונים,3,31,1444929,630,9,923,4,4,1,100788,2000043,9,35.244573,32.901625
174,100788,2000043,300004,40000003,קרית אתא,גבעת אלונים,3,31,1444929,244,9,912,4,4,1,100788,2000043,9,35.228129,32.915338
229,100789,2000043,300004,40000003,קרית אתא,"גבעת טל, גבעת רם",3,31,1739959,284,9,913,4,4,1,100789,2000043,9,35.269924,32.911626
221,100790,2000043,300004,40000003,קרית אתא,הוסטל גלעם,3,31,832989,629,9,922,4,4,1,100790,2000043,9,35.307058,32.908896
218,100791,2000183,300021,40000009,חולון,אזור תעשיה ב',5,51,696618,,,,,,,,,99,35.290316,32.912405
201,100792,2000045,300004,40000003,קרית ביאליק,קריית ביאליק:שטח פתוח,3,31,701780,662,7,722,4,4,1,100792,2000045,7,35.28973,32.900605
200,100793,2000014,300027,40000012,ירושלים,המושבה הגרמנית- מרים החשמונאית,1,11,251812,,,,,,,,,99,35.276366,32.902265
199,100794,2000044,300004,40000003,קרית אתא,אברמסקי,3,31,484457,168,9,903,4,4,1,100794,2000044,9,35.33115,32.92009
197,100795,2000044,300004,40000003,קרית אתא,פרוסטיג וקרית בנימין,3,31,3431824,243,9,904,4,4,1,100795,2000044,9,35.356604,32.904992
197,100795,2000044,300004,40000003,קרית אתא,פרוסטיג וקרית בנימין,3,31,3431824,169,9,909,4,4,1,100795,2000044,9,35.279401,32.883653
207,100796,2000043,300004,40000003,קרית אתא,מרכז העיר,3,31,1066748,258,9,921,4,4,1,100796,2000043,9,35.223359,32.785034
207,100796,2000043,300004,40000003,קרית אתא,מרכז העיר,3,31,1066748,257,9,906,4,4,1,100796,2000043,9,35.219532,32.809076
205,100797,2000044,300004,40000003,קרית אתא,בית וגן,3,31,1069440,291,9,910,4,4,1,100797,2000044,9,35.260707,32.806076
205,100797,2000044,300004,40000003,קרית אתא,בית וגן,3,31,1069440,167,9,908,4,4,1,100797,2000044,9,35.239619,32.77271
203,100798,2000045,300004,40000003,קרית אתא,צפון קרית אתא,3,31,3417231,664,9,919,4,4,1,100798,2000045,9,35.345578,32.824219
203,100798,2000045,300004,40000003,קרית אתא,צפון קרית אתא,3,31,3417231,647,9,918,4,4,1,100798,2000045,9,35.389333,32.802983
203,100798,2000045,300004,40000003,קרית אתא,צפון קרית אתא,3,31,3417231,594,9,917,4,4,1,100798,2000045,9,35.373466,32.812313
203,100798,2000045,300004,40000003,קרית אתא,צפון קרית אתא,3,31,3417231,663,7,723,4,4,1,100798,2000045,7,35.24982,32.865418
202,100799,2000012,300027,40000012,ירושלים,מלחה,1,11,747089,,,,,,,,,99,35.275116,32.839405
999,100800,2000161,300024,40000010,מועצה אזורית חבל מודיעין,חדיד,4,43,3193934,,,,,,,,,99,35.317108,32.859132
998,100801,2000026,300004,40000003,קרית אתא,"אזור התעשיה, קרית נחום",3,31,1947533,587,9,905,4,4,1,100801,2000026,9,35.294889,32.865388
997,100802,2000026,300004,40000003,קרית אתא,"אזור התעשיה, מפעל דשנים",3,31,827885,561,9,925,4,4,1,100802,2000026,9,35.33979,32.855438
996,100803,2000090,300008,40000004,מועצה אזורית חוף הכרמל,החותרים מגדים,3,32,7711312,225,24,2409,8,8,2,100803,2000090,24,35.366885,32.863919
1003,100804,2000088,300008,40000004,מועצה מקומית עוספיא,עוספיא,3,31,28281245,18,23,2301,8,8,2,100804,2000088,23,35.401565,32.842089
1003,100804,2000088,300008,40000004,מועצה מקומית עוספיא,עוספיא,3,31,28281245,17,23,2307,8,8,2,100804,2000088,23,35.436511,32.880271
1002,100805,2000088,300008,40000004,דאלית אל-כרמל,דאלית אל-כרמל,3,31,40953653,289,23,2305,8,8,2,100805,2000088,23,35.410666,32.887694
1002,100805,2000088,300008,40000004,דאלית אל-כרמל,דאלית אל-כרמל,3,31,40953653,288,23,2306,8,8,2,100805,2000088,23,35.414784,32.869217
1002,100805,2000088,300008,40000004,דאלית אל-כרמל,דאלית אל-כרמל,3,31,40953653,276,23,2304,8,8,2,100805,2000088,23,35.44375,32.938616
1002,100805,2000088,300008,40000004,דאלית אל-כרמל,דאלית אל-כרמל,3,31,40953653,24,23,2303,8,8,2,100805,2000088,23,35.51836,32.970211
1001,100806,2000090,300008,40000004,עתלית,"עתלית,  נווה ים",3,32,11464988,230,24,2410,8,8,2,100806,2000090,24,35.500897,32.966087
1000,100807,2000090,300008,40000004,עתלית,בסיס עתלית,3,32,3859233,625,24,2414,8,8,2,100807,2000090,24,35.491701,32.951139
993,100808,2000090,300008,40000004,מועצה אזורית חוף הכרמל,"כרם מהר""ל צרופה הבונים עופר עין איילה",3,32,54610813,571,24,2427,8,8,2,100808,2000090,24,35.509439,32.955651
993,100808,2000090,300008,40000004,מועצה אזורית חוף הכרמל,"כרם מהר""ל צרופה הבונים עופר עין איילה",3,32,54610813,52,24,2411,8,8,2,100808,2000090,24,35.523251,32.942876
990,100809,2000090,300008,40000004,מועצה אזורית חוף הכרמל,נחשולים דור,3,32,7897681,573,24,2418,8,8,2,100809,2000090,24,35.496984,32.93726
990,100809,2000090,300008,40000004,מועצה אזורית חוף הכרמל,נחשולים דור,3,32,7897681,572,24,2417,8,8,2,100809,2000090,24,35.432408,33.022891
983,100810,2000088,300008,40000004,מועצה אזורית חוף הכרמל,עין הוד בית צבי ניר עציון עין חוד עין כרמל גבע כרמל,3,32,37331951,570,24,2425,8,8,2,100810,2000088,24,35.442641,32.989463
983,100810,2000088,300008,40000004,מועצה אזורית חוף הכרמל,עין הוד בית צבי ניר עציון עין חוד עין כרמל גבע כרמל,3,32,37331951,261,24,2419,8,8,2,100810,2000088,24,35.492809,33.022768
1020,100811,2000090,300008,40000004,פוריידיס,פוריידיס,3,32,2749679,249,24,2423,8,8,3,100811,2000090,24,35.485515,32.961581
1020,100811,2000090,300008,40000004,פוריידיס,פוריידיס,3,32,2749679,231,24,2422,8,8,3,100811,2000090,24,35.440407,33.060384
1020,100811,2000090,300008,40000004,פוריידיס,פוריידיס,3,32,2749679,48,24,2416,8,8,3,100811,2000090,24,35.531258,33.11726
1019,100812,2000080,300008,40000004,זכרון יעקב,"המושבה, נווה שלו וגבעת עדן",3,32,14362098,574,25,2424,8,8,3,100812,2000080,25,35.548316,33.211917
1019,100812,2000080,300008,40000004,זכרון יעקב,"המושבה, נווה שלו וגבעת עדן",3,32,14362098,208,25,2503,8,8,3,100812,2000080,25,35.580152,33.25771
1019,100812,2000080,300008,40000004,זכרון יעקב,"המושבה, נווה שלו וגבעת עדן",3,32,14362098,207,25,2501,8,8,3,100812,2000080,25,35.590297,33.210271
1018,100813,2000080,300008,40000004,זכרון יעקב,אחוזת נילי,3,32,19971467,209,25,2504,8,8,3,100814,2000080,25,35.578322,33.215491
1017,100814,2000080,300008,40000004,זכרון יעקב,נווה הברון ומעין צבי,3,32,2138131,678,25,2506,8,8,3,100814,2000080,25,35.559358,33.202598
1017,100814,2000080,300008,40000004,זכרון יעקב,נווה הברון ומעין צבי,3,32,2138131,286,25,2505,8,8,4,100814,2000080,25,35.631155,33.209655
1024,100815,2000090,300008,40000004,מועצה אזורית חוף הכרמל,בת שלמה מאיר שפיה,3,32,22863384,516,25,2502,8,8,3,100815,2000090,25,35.58363,33.016917
1023,100816,2000064,300007,40000004,מועצה אזורית מגידו,אליקים,2,23,4958525,54,22,2213,7,7,2,100816,2000064,22,35.539706,32.985053
1022,100817,2000077,300008,40000004,יוקנעם,רמת יוקנעם וגבעת הכלניות,2,23,2510883,377,22,2214,8,7,2,100817,2000077,22,35.603906,32.971861
1022,100817,2000077,300008,40000004,יוקנעם,רמת יוקנעם וגבעת הכלניות,2,23,2510883,9,22,2222,8,7,2,100817,2000077,22,35.575736,32.9113
1022,100817,2000077,300008,40000004,יוקנעם,רמת יוקנעם וגבעת הכלניות,2,23,2510883,7,22,2215,8,7,2,100817,2000077,22,35.716193,33.285262
1021,100818,2000077,300008,40000004,יוקנעם,נוף העמק,2,23,1189809,6,22,2211,8,7,2,100818,2000077,22,35.767322,33.219318
1014,100819,2000077,300008,40000004,יוקנעם,גבעת יערה וגבעת אלונים,2,23,2232612,378,22,2216,8,7,2,100819,2000077,22,35.735593,33.127674
1014,100819,2000077,300008,40000004,יוקנעם,גבעת יערה וגבעת אלונים,2,23,2232612,8,22,2221,8,7,2,100819,2000077,22,35.768646,33.050909
1005,100820,2000064,300007,40000004,יקנעם (מושבה),יקנעם (מושבה),2,23,8062077,242,22,2212,7,7,2,100820,2000064,22,35.691944,32.994033
1004,100821,2000098,300008,40000004,מועצה אזורית זבולון,אבטין,3,31,3943808,523,11,1103,8,8,2,100821,2000098,11,35.694923,32.923008
1041,100822,2000098,300008,40000004,מועצה מקומית רכסים,רכסים,3,31,2905757,370,11,1107,8,8,2,100822,2000098,11,35.798911,32.955503
1041,100822,2000098,300008,40000004,מועצה מקומית רכסים,רכסים,3,31,2905757,61,11,1104,8,8,2,100822,2000098,11,35.498744,32.851796
1040,100823,2000098,300008,40000004,מועצה אזורית זבולון,יגור,3,31,5217618,626,11,1105,8,8,2,100823,2000098,11,35.464457,32.865074
1039,100824,2000098,300008,40000004,מועצה אזורית זבולון,כפר חסידים א' כפר חסידים ב' כפר הנוער הדתי,3,31,3563119,60,11,1106,8,8,2,100824,2000098,11,35.376945,32.769107
1038,100825,2000098,300008,40000004,מועצה אזורית זבולון,שער העמקים אורנים,3,31,12165458,526,22,2207,8,8,2,100825,2000098,22,35.453229,32.806732
1045,100826,2000098,300008,40000004,מועצה אזורית זבולון,רמת יוחנן כפר המכבי אושה,3,31,20407543,517,11,1101,8,8,2,100826,2000098,11,35.513307,32.776897
1045,100826,2000098,300008,40000004,מועצה אזורית זבולון,רמת יוחנן כפר המכבי אושה,3,31,20407543,642,9,916,4,4,1,100826,2000098,9,35.522268,32.800733
1045,100826,2000098,300008,40000004,מועצה אזורית זבולון,רמת יוחנן כפר המכבי אושה,3,31,20407543,588,9,915,4,4,1,100826,2000098,9,35.540946,32.782362
1044,100827,2000063,300008,40000004,מועצה אזורית עמק יזרעאל,סואעד (חמרייה)* ראס עלי עדי הרדוף ח'ואלד,2,24,23647905,64,11,1102,8,2,2,100827,2000063,11,35.52541,32.788508
1043,100828,2000063,300008,40000004,קרית טבעון,מרכז טבעון (טבעון העתיקה),3,31,3535681,253,22,2203,8,8,2,100828,2000063,22,35.504774,32.725308
1043,100828,2000063,300008,40000004,קרית טבעון,מרכז טבעון (טבעון העתיקה),3,31,3535681,92,22,2204,8,8,2,100828,2000063,22,35.568406,32.63975
1042,100829,2000063,300008,40000004,קרית טבעון,קרית עמל אלרואי קרית החרושת,3,31,4661901,94,22,2206,8,8,2,100829,2000063,22,35.536762,32.565044
1042,100829,2000063,300008,40000004,קרית טבעון,קרית עמל אלרואי קרית החרושת,3,31,4661901,93,22,2205,8,8,2,100829,2000063,22,35.501582,32.496051
1027,100830,2000063,300008,40000004,מועצה אזורית זבולון,נופית,3,31,7584062,540,22,2217,8,8,2,100830,2000063,22,35.496459,32.51212
1026,100831,2000062,300006,40000004,מועצה אזורית עמק יזרעאל,אלונים אלוני אבא בית לחם הגלילית,2,23,19722513,11,22,2201,6,6,2,100831,2000062,22,35.521184,32.452704
1025,100832,2000063,300008,40000004,כעביה-טבאש-חג'אג'רה,כעביה-טבאש-חג'אג'רה בסמת טבעון חילף זבידאת,2,23,10994390,226,22,2202,8,8,2,100832,2000063,22,35.432596,32.719433
1025,100832,2000063,300008,40000004,כעביה-טבאש-חג'אג'רה,כעביה-טבאש-חג'אג'רה בסמת טבעון חילף זבידאת,2,23,10994390,63,22,2220,8,6,2,100832,2000063,22,35.400749,32.707432
1073,100833,2000062,300006,40000004,מועצה אזורית עמק יזרעאל,כפר יהושע שדה יעקב בית זיד,2,23,17741658,4,22,2209,6,8,2,100833,2000062,22,35.380581,32.68748
1072,100834,2000062,300006,40000004,רמת ישי,רמת ישי בית שערים,2,23,6910392,3,22,2208,6,7,2,100834,2000062,22,35.466496,32.660597
1070,100835,2000062,300006,40000004,מועצה מקומית זרזיר,זרזיר מנשית זבדה,2,23,12805033,62,21,2102,6,6,3,100835,2000062,21,35.370866,32.618165
1069,100836,2000062,300006,40000004,מועצה אזורית עמק יזרעאל,ציפורי הסוללים הושעיה שמשית,2,23,39080989,290,21,2101,6,6,3,100836,2000062,21,35.39322,32.616221
1076,100837,2000059,300006,40000004,נוף הגליל,נוף הגליל: אזור תעשיה ציפורית,2,23,3510187,528,20,2006,6,6,3,100837,2000059,20,35.455098,32.603968
1075,100838,2000062,300006,40000004,מועצה אזורית עמק יזרעאל,כפר החורש תמרת,2,23,12863158,5,21,2103,6,6,3,100838,2000062,21,35.35294,32.651572
1074,100839,2000062,300006,40000004,מועצה אזורית עמק יזרעאל,נהלל גיניגר שריד כפר ברוך גבת יפעת רמת דוד,2,23,73525976,1,21,2112,6,7,3,100839,2000062,21,35.347325,32.623239
