o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
206,215,BatGalim-KiryatEliezer,Shefaram,0.0,0.11,40.48,74.47,,75.87,85.19,70.87,0.55,0.06,0.06,0.0,0.42,0.05,70.3,0.63,0.07,directLRT→bus,derived_feeder
206,216,BatGalim-KiryatEliezer,Hamovil,0.0,0.08,53.43,92.87,,95.37,104.69,90.37,0.54,0.04,0.04,0.0,0.4,0.03,89.8,0.62,0.05,directLRT→bus,derived_feeder
206,217,BatGalim-KiryatEliezer,Nazareth,137.15,1.9,62.2,82.92,,85.33,94.65,80.33,0.54,1.48,1.03,0.46,0.4,0.97,79.76,0.62,1.87,directLRT→bus,derived_feeder
206,101,BatGalim-KiryatEliezer,TsurShalom,0.0,5.81,27.31,55.71,55.71,56.54,64.12,51.54,0.56,3.27,3.27,0.0,0.45,2.61,50.97,0.64,3.73,directLRT→brt,derived_feeder
206,102,BatGalim-KiryatEliezer,Kiryon,0.0,8.43,26.78,51.6,51.6,53.49,62.41,48.49,0.55,4.61,4.61,0.0,0.41,3.49,47.92,0.63,5.29,directLRT→brt,derived_feeder
206,103,BatGalim-KiryatEliezer,KiryatBialik Center,0.0,9.37,24.91,50.57,50.57,52.47,61.39,47.47,0.55,5.12,5.12,0.0,0.41,3.87,46.9,0.63,5.87,directLRT→brt,derived_feeder
206,104,BatGalim-KiryatEliezer,KiryatHaim,35.48,20.89,23.25,44.76,44.76,48.8,55.72,43.8,0.51,13.5,10.74,2.76,0.41,10.2,43.23,0.6,16.53,directLRT→brt,derived_feeder
206,301,BatGalim-KiryatEliezer,SavyoneyYam,0.0,0.14,24.87,67.92,,80.42,82.23,75.42,0.39,0.05,0.05,0.0,0.36,0.05,78.25,0.42,0.06,directLRT→bus,assumed
206,302,BatGalim-KiryatEliezer,KiryatYam A,0.0,0.2,23.36,66.55,,76.48,80.86,71.48,0.43,0.09,0.09,0.0,0.36,0.07,72.77,0.48,0.1,directLRT→brt,derived_feeder
206,303,BatGalim-KiryatEliezer,KiryatYam B+C,0.0,13.23,21.75,45.28,,63.23,66.73,58.23,0.31,4.17,4.17,0.0,0.27,3.59,60.78,0.35,4.6,directLRT→bus,derived_feeder
206,304,BatGalim-KiryatEliezer,KiryatHaim West,30.84,10.47,21.4,48.5,,64.46,67.96,59.46,0.34,4.18,3.57,0.6,0.3,3.53,62.01,0.38,4.68,directLRT→bus,derived_feeder
207,201,Hamoshava,TiratCarmel,0.0,10.82,19.98,51.67,,59.1,75.4,54.1,0.57,6.22,6.22,0.0,0.57,6.22,49.79,0.57,6.22,directLRT,derived
207,202,Hamoshava,Matam-NeotPeres,265.18,49.97,15.42,27.97,31.15,41.36,52.96,36.36,0.57,40.52,28.7,11.82,0.57,40.52,34.54,0.57,40.52,directLRT,derived
207,203,Hamoshava,HofCarmel-NeveDavid,0.0,6.09,12.82,27.02,29.14,36.91,45.32,31.91,0.57,3.5,3.5,0.0,0.57,3.5,31.96,0.57,3.5,directLRT,derived
207,204,Hamoshava,Hecht-Shprintzak,0.0,8.63,12.16,19.37,21.61,34.67,41.55,29.67,0.57,4.96,4.96,0.0,0.57,4.96,30.36,0.57,4.96,directLRT,derived
207,205,Hamoshava,EinHayam,0.0,2.09,11.9,14.97,16.96,33.54,38.71,28.54,0.57,1.2,1.2,0.0,0.57,1.2,30.44,0.57,1.2,directLRT,derived
207,206,Hamoshava,BatGalim-KiryatEliezer,1688.53,48.56,10.11,10.55,12.89,27.85,29.66,22.85,0.57,42.09,27.9,14.2,0.57,42.09,26.62,0.57,42.09,directLRT,derived
207,208,Hamoshava,LowerCity,68.38,93.28,8.58,11.34,13.23,24.16,25.85,19.16,0.57,63.9,53.59,10.32,0.57,63.9,22.94,0.57,63.9,directLRT,derived
207,209,Hamoshava,Namal-Giborim,23.85,31.25,12.31,19.61,20.61,34.83,38.94,29.83,0.57,22.01,17.95,4.06,0.57,22.01,32.35,0.57,22.01,directLRT,derived
207,210,Hamoshava,Hamifrats,161.47,22.98,15.92,36.34,36.94,46.88,54.39,41.88,0.57,18.91,13.2,5.71,0.57,18.91,42.54,0.57,18.91,directLRT,derived
207,211,Hamoshava,Bazan-Hutsot,0.0,8.7,19.15,43.01,43.61,45.78,51.22,40.78,0.53,4.64,4.64,0.0,0.45,3.93,41.44,0.6,5.2,directLRT→brt,derived_feeder
207,212,Hamoshava,TsometKiryatAta,0.0,9.38,20.78,36.6,37.2,39.37,44.81,34.37,0.53,5.0,5.0,0.0,0.45,4.24,35.03,0.6,5.6,directLRT→brt,derived_feeder
207,213,Hamoshava,KiryatAta North,0.0,0.65,27.22,47.7,47.7,51.44,56.16,46.44,0.52,0.34,0.34,0.0,0.45,0.29,47.1,0.58,0.38,directLRT→brt,derived_feeder
207,214,Hamoshava,KiryatAta North-East,0.0,0.17,32.84,75.3,,74.37,81.88,69.37,0.59,0.1,0.1,0.0,0.48,0.08,70.03,0.65,0.11,directLRT→bus,derived_feeder
207,215,Hamoshava,Shefaram,32.84,0.2,37.34,72.56,,69.31,76.82,64.31,0.62,0.19,0.12,0.07,0.51,0.14,64.97,0.68,0.22,directLRT→bus,derived_feeder
207,216,Hamoshava,Hamovil,0.0,0.08,51.64,90.96,,88.81,96.32,83.81,0.61,0.05,0.05,0.0,0.49,0.04,84.47,0.67,0.05,directLRT→bus,derived_feeder
207,217,Hamoshava,Nazareth,0.0,4.47,67.04,80.28,,78.77,86.28,73.77,0.6,2.67,2.67,0.0,0.49,2.17,74.43,0.66,2.94,directLRT→bus,derived_feeder
207,101,Hamoshava,TsurShalom,0.0,1.72,26.47,50.3,50.3,49.98,55.76,44.98,0.58,0.99,0.99,0.0,0.49,0.85,45.64,0.64,1.1,directLRT→brt,derived_feeder
207,102,Hamoshava,Kiryon,0.0,2.45,25.74,46.19,46.19,46.93,54.44,41.93,0.56,1.38,1.38,0.0,0.45,1.11,42.59,0.63,1.53,directLRT→brt,derived_feeder
207,103,Hamoshava,KiryatBialik Center,0.0,2.75,23.66,45.16,45.16,45.9,53.41,40.9,0.56,1.55,1.55,0.0,0.45,1.24,41.56,0.63,1.72,directLRT→brt,derived_feeder
207,104,Hamoshava,KiryatHaim,0.0,3.3,22.06,39.5,39.5,42.24,47.96,37.24,0.53,1.76,1.76,0.0,0.45,1.48,37.9,0.6,1.97,directLRT→brt,derived_feeder
207,301,Hamoshava,SavyoneyYam,0.0,0.18,24.1,66.0,,74.13,75.82,69.13,0.45,0.08,0.08,0.0,0.43,0.08,72.91,0.47,0.09,directLRT→bus,assumed
207,302,Hamoshava,KiryatYam A,0.0,0.27,22.45,64.63,,69.92,74.03,64.92,0.5,0.13,0.13,0.0,0.43,0.12,67.44,0.53,0.14,directLRT→brt,derived_feeder
207,303,Hamoshava,KiryatYam B+C,0.0,1.72,20.67,57.56,,56.67,58.36,51.67,0.59,1.01,1.01,0.0,0.56,0.97,55.45,0.61,1.04,directLRT→bus,derived_feeder
207,304,Hamoshava,KiryatHaim West,0.0,1.49,19.89,52.28,,57.9,59.59,52.9,0.49,0.73,0.73,0.0,0.47,0.69,56.68,0.51,0.76,directLRT→bus,derived_feeder
208,201,LowerCity,TiratCarmel,31.34,13.67,19.9,53.38,,63.43,81.43,58.43,0.57,10.51,7.85,2.66,0.57,10.51,52.89,0.57,10.51,directLRT,derived
208,202,LowerCity,Matam-NeotPeres,4.28,63.11,16.1,33.01,37.19,45.69,58.98,40.69,0.57,38.71,36.25,2.46,0.57,38.71,37.65,0.57,38.71,directLRT,derived
208,203,LowerCity,HofCarmel-NeveDavid,0.0,7.69,14.15,30.72,35.18,41.25,51.36,36.25,0.57,4.42,4.42,0.0,0.57,4.42,35.08,0.57,4.42,directLRT,derived
208,204,LowerCity,Hecht-Shprintzak,0.0,10.9,13.85,23.23,27.65,39.0,47.58,34.0,0.57,6.26,6.26,0.0,0.57,6.26,33.46,0.57,6.26,directLRT,derived
208,205,LowerCity,EinHayam,2.64,2.64,13.83,18.83,23.01,37.87,44.73,32.87,0.57,2.04,1.52,0.52,0.57,2.04,33.55,0.57,2.04,directLRT,derived
208,206,LowerCity,BatGalim-KiryatEliezer,22.4,61.33,12.15,14.23,18.78,32.18,35.68,27.18,0.57,40.43,35.23,5.2,0.57,40.43,29.73,0.57,40.43,directLRT,derived
208,207,LowerCity,Hamoshava,419.84,33.82,7.07,11.37,15.42,21.68,23.37,16.68,0.57,28.56,19.43,9.14,0.57,28.56,20.46,0.57,28.56,directLRT,derived
208,209,LowerCity,Namal-Giborim,59.49,39.47,9.62,15.68,17.01,33.74,36.15,28.74,0.57,29.09,22.67,6.42,0.57,29.09,32.49,0.57,29.09,directLRT,derived
208,210,LowerCity,Hamifrats,30.18,29.03,17.96,32.65,33.34,45.79,51.61,40.79,0.57,20.91,16.67,4.24,0.57,20.91,42.67,0.57,20.91,directLRT,derived
208,211,LowerCity,Bazan-Hutsot,12.85,10.99,17.45,39.51,40.01,44.69,48.43,39.69,0.5,6.76,5.46,1.29,0.44,5.82,41.57,0.54,7.6,directLRT→brt,derived_feeder
208,212,LowerCity,TsometKiryatAta,198.77,11.85,18.57,33.59,33.59,38.28,42.02,33.28,0.5,8.26,5.98,2.28,0.45,7.0,35.16,0.55,9.43,directLRT→brt,derived_feeder
208,213,LowerCity,KiryatAta North,0.0,0.83,25.5,44.1,44.1,50.35,53.64,45.35,0.48,0.4,0.4,0.0,0.43,0.36,47.23,0.53,0.44,directLRT→brt,derived_feeder
208,214,LowerCity,KiryatAta North-East,0.0,0.21,31.11,73.05,,73.28,79.1,68.28,0.57,0.12,0.12,0.0,0.48,0.1,70.16,0.62,0.13,directLRT→bus,derived_feeder
208,215,LowerCity,Shefaram,31.2,0.25,34.32,70.31,,68.22,74.04,63.22,0.6,0.23,0.15,0.08,0.52,0.18,65.1,0.65,0.26,directLRT→bus,derived_feeder
208,216,LowerCity,Hamovil,0.0,0.1,49.86,88.71,,87.72,93.54,82.72,0.59,0.06,0.06,0.0,0.5,0.05,84.6,0.63,0.06,directLRT→bus,derived_feeder
208,217,LowerCity,Nazareth,197.93,5.64,60.88,69.71,,77.68,83.5,72.68,0.46,3.43,2.57,0.86,0.37,2.61,74.56,0.5,3.95,directLRT→bus,derived_feeder
208,101,LowerCity,TsurShalom,0.0,2.17,25.24,46.7,46.7,48.89,52.97,43.89,0.54,1.17,1.17,0.0,0.48,1.04,45.77,0.59,1.27,directLRT→brt,derived_feeder
208,102,LowerCity,Kiryon,0.0,3.1,24.37,42.58,42.58,45.84,51.66,40.84,0.53,1.63,1.63,0.0,0.44,1.36,42.72,0.57,1.77,directLRT→brt,derived_feeder
208,103,LowerCity,KiryatBialik Center,0.0,3.48,22.18,41.56,41.56,44.82,50.64,39.82,0.53,1.83,1.83,0.0,0.44,1.53,41.7,0.57,1.99,directLRT→brt,derived_feeder
208,104,LowerCity,KiryatHaim,54.56,4.17,18.63,35.89,35.89,41.15,45.44,36.15,0.5,2.8,2.07,0.73,0.43,2.31,38.03,0.54,3.19,directLRT→brt,derived_feeder
208,301,LowerCity,SavyoneyYam,0.0,0.23,22.94,63.76,,74.57,76.98,69.57,0.41,0.1,0.1,0.0,0.38,0.09,73.32,0.43,0.1,directLRT→brt,derived_feeder
208,302,LowerCity,KiryatYam A,0.0,0.34,21.2,62.39,,68.83,71.24,63.83,0.48,0.16,0.16,0.0,0.44,0.15,67.58,0.5,0.17,directLRT→brt,derived_feeder
208,303,LowerCity,KiryatYam B+C,0.0,2.17,19.32,38.3,,62.37,64.78,57.37,0.24,0.52,0.52,0.0,0.22,0.47,61.12,0.26,0.55,directLRT→brt,derived_feeder
208,304,LowerCity,KiryatHaim West,0.0,1.88,18.3,39.52,,59.94,62.35,54.94,0.28,0.53,0.53,0.0,0.26,0.48,58.69,0.3,0.56,directLRT→brt,derived_feeder
209,201,Namal-Giborim,TiratCarmel,111.41,21.49,30.73,53.13,,69.23,89.64,64.23,0.57,17.38,12.34,5.03,0.57,17.38,57.44,0.57,17.38,directLRT,derived
209,202,Namal-Giborim,Matam-NeotPeres,11.37,66.16,16.55,38.37,40.84,51.49,67.19,46.49,0.57,42.11,38.0,4.1,0.57,42.11,42.2,0.57,42.11,directLRT,derived
209,203,Namal-Giborim,HofCarmel-NeveDavid,0.0,7.95,16.39,36.57,38.83,47.05,59.57,42.05,0.57,4.57,4.57,0.0,0.57,4.57,39.62,0.57,4.57,directLRT,derived
209,204,Namal-Giborim,Hecht-Shprintzak,0.0,11.27,16.81,27.06,31.3,44.8,55.79,39.8,0.57,6.48,6.48,0.0,0.57,6.48,38.01,0.57,6.48,directLRT,derived
209,205,Namal-Giborim,EinHayam,3.95,2.73,17.14,23.06,26.66,43.66,52.95,38.66,0.57,2.12,1.57,0.55,0.57,2.12,38.1,0.57,2.12,directLRT,derived
209,206,Namal-Giborim,BatGalim-KiryatEliezer,0.0,63.45,14.51,20.97,22.43,37.98,43.89,32.98,0.57,36.45,36.45,0.0,0.57,36.45,34.27,0.57,36.45,directLRT,derived
209,207,Namal-Giborim,Hamoshava,0.0,31.54,12.35,17.79,19.08,27.48,31.59,22.48,0.57,18.12,18.12,0.0,0.57,18.12,25.0,0.57,18.12,directLRT,derived
209,208,Namal-Giborim,LowerCity,94.89,109.88,10.2,11.86,13.28,28.87,31.28,23.87,0.57,76.18,63.12,13.06,0.57,76.18,27.62,0.57,76.18,directLRT,derived
209,210,Namal-Giborim,Hamifrats,16.34,29.77,11.7,24.43,25.13,43.79,47.2,38.79,0.57,20.6,17.1,3.5,0.57,20.6,41.92,0.57,20.6,directLRT,derived
209,211,Namal-Giborim,Bazan-Hutsot,19.25,11.27,14.84,31.67,31.79,42.69,46.1,37.69,0.41,5.52,4.63,0.89,0.36,4.75,40.82,0.44,5.98,directLRT→brt,derived_feeder
209,212,Namal-Giborim,TsometKiryatAta,43.44,12.91,16.3,25.25,25.37,36.28,39.69,31.28,0.41,6.47,5.3,1.17,0.36,5.54,34.41,0.44,7.02,directLRT→brt,derived_feeder
209,213,Namal-Giborim,KiryatAta North,0.0,1.98,23.09,37.0,37.0,48.35,51.76,43.35,0.41,0.8,0.8,0.0,0.36,0.71,46.48,0.43,0.86,directLRT→brt,derived_feeder
209,214,Namal-Giborim,KiryatAta North-East,0.0,0.51,28.56,69.03,,71.28,74.69,66.28,0.54,0.28,0.28,0.0,0.49,0.25,69.41,0.57,0.29,directLRT→bus,derived_feeder
209,215,Namal-Giborim,Shefaram,0.0,0.45,34.49,66.29,,66.22,69.63,61.22,0.58,0.26,0.26,0.0,0.52,0.24,64.35,0.6,0.27,directLRT→bus,derived_feeder
209,216,Namal-Giborim,Hamovil,0.0,0.19,46.95,84.61,,85.72,89.13,80.72,0.56,0.1,0.1,0.0,0.51,0.09,83.85,0.59,0.11,directLRT→bus,derived_feeder
209,217,Namal-Giborim,Nazareth,0.0,5.32,62.0,65.84,,75.68,79.09,70.68,0.43,2.28,2.28,0.0,0.38,2.01,73.81,0.46,2.42,directLRT→bus,derived_feeder
209,101,Namal-Giborim,TsurShalom,0.0,2.24,24.57,36.33,36.33,46.89,50.3,41.89,0.42,0.93,0.93,0.0,0.37,0.83,45.02,0.44,1.0,directLRT→brt,derived_feeder
209,102,Namal-Giborim,Kiryon,0.0,3.66,23.34,35.48,35.48,43.84,47.25,38.84,0.45,1.65,1.65,0.0,0.4,1.46,41.97,0.48,1.75,directLRT→brt,derived_feeder
209,103,Namal-Giborim,KiryatBialik Center,0.0,3.71,20.81,34.47,34.47,42.82,46.23,37.82,0.45,1.67,1.67,0.0,0.4,1.48,40.95,0.48,1.77,directLRT→brt,derived_feeder
209,104,Namal-Giborim,KiryatHaim,14.12,5.22,18.4,28.8,28.8,39.15,42.56,34.15,0.42,2.69,2.2,0.49,0.37,2.31,37.28,0.45,2.91,directLRT→brt,derived_feeder
209,301,Namal-Giborim,SavyoneyYam,0.0,0.26,22.54,60.34,60.34,78.84,81.25,73.84,0.31,0.08,0.08,0.0,0.28,0.07,77.59,0.32,0.09,directLRT→bus,assumed
209,302,Namal-Giborim,KiryatYam A,0.0,0.38,20.62,54.6,54.6,77.47,79.88,72.47,0.25,0.1,0.1,0.0,0.23,0.09,76.22,0.27,0.1,directLRT→bus,assumed
209,303,Namal-Giborim,KiryatYam B+C,0.0,2.97,18.54,48.14,48.14,61.38,63.79,56.38,0.38,1.13,1.13,0.0,0.35,1.03,60.13,0.4,1.18,directLRT→bus,derived_feeder
209,304,Namal-Giborim,KiryatHaim West,16.63,2.37,16.54,45.71,45.71,62.61,65.02,57.61,0.33,0.92,0.78,0.14,0.3,0.81,61.36,0.35,0.97,directLRT→bus,derived_feeder
210,201,Hamifrats,TiratCarmel,0.0,28.42,20.28,61.03,,83.49,107.31,78.49,0.57,16.32,16.32,0.0,0.57,16.32,69.83,0.57,16.32,directLRT,derived
210,202,Hamifrats,Matam-NeotPeres,81.55,105.47,22.09,52.66,32.08,65.74,84.85,60.74,0.57,72.45,60.58,11.87,0.57,72.45,54.58,0.57,72.45,directLRT,derived
210,203,Hamifrats,HofCarmel-NeveDavid,0.0,12.77,20.97,51.66,55.35,61.3,77.23,56.3,0.57,7.33,7.33,0.0,0.57,7.33,52.01,0.57,7.33,directLRT,derived
210,204,Hamifrats,Hecht-Shprintzak,3.39,18.1,21.94,44.82,47.82,59.06,73.46,54.06,0.57,12.34,10.39,1.95,0.57,12.34,50.4,0.57,12.34,directLRT,derived
210,205,Hamifrats,EinHayam,0.0,4.39,22.05,43.18,43.18,57.92,70.6,52.92,0.57,2.52,2.52,0.0,0.57,2.52,50.48,0.57,2.52,directLRT,derived
210,206,Hamifrats,BatGalim-KiryatEliezer,243.48,100.92,20.08,37.45,38.95,52.24,61.56,47.24,0.57,77.04,57.97,19.07,0.57,77.04,46.67,0.57,77.04,directLRT,derived
210,207,Hamifrats,Hamoshava,0.0,28.34,17.39,34.6,35.6,41.74,49.25,36.74,0.57,16.28,16.28,0.0,0.57,16.28,37.4,0.57,16.28,directLRT,derived
210,208,Hamifrats,LowerCity,5.38,98.61,15.34,28.86,29.79,43.12,48.94,38.12,0.57,59.74,56.65,3.09,0.57,59.74,40.0,0.57,59.74,directLRT,derived
210,209,Hamifrats,Namal-Giborim,3.19,31.12,12.05,24.38,25.3,45.99,49.4,40.99,0.57,19.71,17.88,1.83,0.57,19.71,44.12,0.57,19.71,directLRT,derived
210,211,Hamifrats,Bazan-Hutsot,27.06,0.0,11.97,33.06,33.73,58.28,61.69,53.28,0.23,0.0,0.0,0.0,0.2,0.0,56.41,0.25,0.0,directLRT→brt,derived_feeder
210,212,Hamifrats,TsometKiryatAta,0.0,6.23,13.62,26.65,27.32,51.86,55.27,46.86,0.23,1.43,1.43,0.0,0.2,1.22,49.99,0.25,1.56,directLRT→brt,derived_feeder
210,213,Hamifrats,KiryatAta North,0.0,9.38,19.76,37.14,39.39,63.49,66.9,58.49,0.22,2.04,2.04,0.0,0.18,1.73,61.62,0.24,2.22,directLRT→brt,derived_feeder
210,214,Hamifrats,KiryatAta North-East,9.04,2.43,25.28,54.32,,95.52,98.93,90.52,0.1,0.26,0.25,0.01,0.08,0.21,93.65,0.11,0.29,directLRT→bus,assumed
210,215,Hamifrats,Shefaram,0.68,2.4,30.89,49.26,,92.78,96.19,87.78,0.09,0.22,0.22,0.01,0.07,0.18,90.91,0.1,0.25,directLRT→bus,assumed
210,216,Hamifrats,Hamovil,0.0,1.0,42.52,68.76,,111.09,114.5,106.09,0.1,0.1,0.1,0.0,0.08,0.08,109.22,0.11,0.11,directLRT→bus,assumed
210,217,Hamifrats,Nazareth,0.0,8.36,57.16,58.72,,100.32,103.73,95.32,0.1,0.84,0.84,0.0,0.08,0.7,98.45,0.11,0.93,directLRT→bus,derived_feeder
210,101,Hamifrats,TsurShalom,0.0,3.04,23.85,39.3,37.93,62.81,66.22,57.81,0.25,0.75,0.75,0.0,0.21,0.64,60.94,0.27,0.82,directLRT→brt,derived_feeder
210,102,Hamifrats,Kiryon,0.0,6.77,22.18,34.51,34.88,61.97,65.38,56.97,0.21,1.4,1.4,0.0,0.17,1.18,60.1,0.23,1.53,directLRT→brt,derived_feeder
210,103,Hamifrats,KiryatBialik Center,2.87,5.51,19.3,32.38,33.85,60.95,64.36,55.95,0.2,1.16,1.08,0.08,0.17,0.97,59.08,0.21,1.27,directLRT→brt,derived_feeder
210,104,Hamifrats,KiryatHaim,37.03,6.99,16.17,29.32,30.18,55.28,58.69,50.28,0.22,1.71,1.55,0.17,0.19,1.43,53.41,0.24,1.89,directLRT→brt,derived_feeder
210,301,Hamifrats,SavyoneyYam,0.0,0.64,22.37,76.47,76.85,86.83,90.24,81.83,0.42,0.27,0.27,0.0,0.37,0.24,84.96,0.45,0.29,directLRT→brt,derived_feeder
210,302,Hamifrats,KiryatYam A,0.0,0.94,20.39,70.74,71.11,81.09,84.5,76.09,0.42,0.4,0.4,0.0,0.37,0.35,79.22,0.45,0.42,directLRT→brt,derived_feeder
210,303,Hamifrats,KiryatYam B+C,0.0,4.09,18.3,63.19,64.66,74.63,78.04,69.63,0.4,1.65,1.65,0.0,0.36,1.46,72.51,0.44,1.78,directLRT→brt,derived_feeder
210,304,Hamifrats,KiryatHaim West,30.54,1.44,15.33,60.98,62.23,72.2,75.61,67.2,0.41,0.74,0.59,0.15,0.36,0.63,70.33,0.44,0.81,directLRT→brt,derived_feeder
211,201,Bazan-Hutsot,TiratCarmel,0.0,4.32,24.62,68.27,,72.03,76.74,67.03,0.52,2.24,2.24,0.0,0.45,1.93,69.53,0.56,2.4,brt→LRT,derived_feeder
211,202,Bazan-Hutsot,Matam-NeotPeres,119.89,16.02,25.34,64.71,43.12,70.93,81.56,65.93,0.48,10.21,7.71,2.49,0.33,6.26,59.77,0.64,15.94,brt→LRT,derived_feeder
211,203,Bazan-Hutsot,HofCarmel-NeveDavid,0.0,1.94,23.87,65.01,66.39,60.1,63.28,55.1,0.64,1.25,1.25,0.0,0.6,1.16,57.19,0.68,1.32,brt→LRT,derived_feeder
211,204,Bazan-Hutsot,Hecht-Shprintzak,0.0,2.75,24.09,58.86,58.86,62.82,67.53,57.82,0.52,1.42,1.42,0.0,0.45,1.22,55.58,0.62,1.71,brt→LRT,derived_feeder
211,205,Bazan-Hutsot,EinHayam,0.0,0.67,24.02,54.22,54.22,63.11,73.15,58.11,0.44,0.29,0.29,0.0,0.3,0.2,55.67,0.55,0.37,brt→LRT,derived_feeder
211,206,Bazan-Hutsot,BatGalim-KiryatEliezer,0.0,15.32,21.06,49.21,49.99,57.42,65.61,52.42,0.45,6.93,6.93,0.0,0.34,5.14,51.85,0.54,8.2,brt→LRT,derived_feeder
211,207,Bazan-Hutsot,Hamoshava,0.0,4.3,19.15,46.14,46.64,46.92,53.3,41.92,0.56,2.42,2.42,0.0,0.47,2.01,42.58,0.63,2.69,brt→LRT,derived_feeder
211,208,Bazan-Hutsot,LowerCity,22.95,14.98,17.5,40.44,40.83,48.31,53.42,43.31,0.46,8.32,6.85,1.47,0.38,6.69,45.19,0.5,9.42,brt→LRT,derived_feeder
211,209,Bazan-Hutsot,Namal-Giborim,3.67,4.73,14.43,36.01,36.29,51.18,54.59,46.18,0.35,1.92,1.66,0.26,0.31,1.64,49.31,0.38,2.09,brt→LRT,derived_feeder
211,210,Bazan-Hutsot,Hamifrats,77.69,0.0,10.28,36.08,38.08,65.94,69.35,60.94,0.18,0.0,0.0,0.0,0.15,0.0,64.07,0.2,0.0,brt→LRT,derived_feeder
211,212,Bazan-Hutsot,TsometKiryatAta,110.32,0.95,8.44,25.8,26.58,57.05,60.46,52.05,0.17,0.18,0.16,0.02,0.14,0.15,55.18,0.19,0.2,brt→LRT→brt,derived_feeder
211,213,Bazan-Hutsot,KiryatAta North,0.0,1.42,15.7,39.47,38.68,68.67,72.08,63.67,0.19,0.27,0.27,0.0,0.16,0.23,66.8,0.21,0.3,brt→LRT→brt,derived_feeder
211,214,Bazan-Hutsot,KiryatAta North-East,0.0,0.37,21.08,59.55,,93.43,96.84,88.43,0.15,0.06,0.06,0.0,0.13,0.05,91.56,0.17,0.06,brt→LRT→bus,derived_feeder
211,215,Bazan-Hutsot,Shefaram,0.0,0.36,27.01,53.26,,88.36,91.77,83.36,0.14,0.05,0.05,0.0,0.12,0.04,86.49,0.16,0.06,brt→LRT→bus,derived_feeder
211,216,Bazan-Hutsot,Hamovil,0.0,0.15,39.56,84.48,,107.87,111.28,102.87,0.25,0.04,0.04,0.0,0.21,0.03,106.0,0.27,0.04,brt→LRT→bus,derived_feeder
211,217,Bazan-Hutsot,Nazareth,0.0,1.27,54.97,71.3,,97.82,101.23,92.82,0.22,0.27,0.27,0.0,0.18,0.23,95.95,0.24,0.3,brt→LRT→bus,derived_feeder
211,101,Bazan-Hutsot,TsurShalom,0.0,0.46,19.64,38.44,37.35,68.0,71.41,63.0,0.19,0.09,0.09,0.0,0.16,0.07,66.13,0.2,0.09,brt→LRT→brt,derived_feeder
211,102,Bazan-Hutsot,Kiryon,72.62,1.03,17.45,33.16,34.17,65.98,69.39,60.98,0.16,0.18,0.16,0.01,0.13,0.15,64.11,0.17,0.2,brt→LRT→brt,derived_feeder
211,103,Bazan-Hutsot,KiryatBialik Center,0.0,0.84,15.04,31.28,33.15,64.96,68.37,59.96,0.15,0.13,0.13,0.0,0.13,0.11,63.09,0.17,0.14,brt→LRT→brt,derived_feeder
211,104,Bazan-Hutsot,KiryatHaim,43.7,1.06,12.12,28.51,29.48,60.47,63.88,55.47,0.17,0.19,0.18,0.02,0.14,0.16,58.6,0.18,0.21,brt→LRT→brt,derived_feeder
211,301,Bazan-Hutsot,SavyoneyYam,0.0,0.1,18.4,88.6,90.05,92.01,95.42,87.01,0.52,0.05,0.05,0.0,0.47,0.05,90.14,0.55,0.05,brt→LRT→brt,derived_feeder
211,302,Bazan-Hutsot,KiryatYam A,0.0,0.14,16.48,46.08,83.86,86.27,89.68,81.27,0.11,0.02,0.02,0.0,0.09,0.01,84.4,0.12,0.02,brt→LRT→brt,derived_feeder
211,303,Bazan-Hutsot,KiryatYam B+C,107.69,0.62,13.19,37.34,77.02,79.81,83.22,74.81,0.1,0.06,0.06,0.0,0.08,0.05,77.7,0.11,0.07,brt→LRT→brt,derived_feeder
211,304,Bazan-Hutsot,KiryatHaim West,28.02,0.22,11.64,32.48,74.59,77.38,80.79,72.38,0.08,0.02,0.02,0.0,0.07,0.02,75.51,0.09,0.02,brt→LRT→brt,derived_feeder
212,201,TsometKiryatAta,TiratCarmel,0.0,5.85,26.83,64.06,,67.04,71.75,62.04,0.53,3.1,3.1,0.0,0.46,2.69,64.54,0.57,3.32,brt→LRT,derived_feeder
212,202,TsometKiryatAta,Matam-NeotPeres,30.8,21.69,24.61,59.72,38.14,65.94,76.58,60.94,0.48,12.75,10.45,2.3,0.33,8.09,54.78,0.64,18.92,brt→LRT,derived_feeder
212,203,TsometKiryatAta,HofCarmel-NeveDavid,0.0,2.63,25.78,61.41,61.41,55.12,58.3,50.12,0.66,1.74,1.74,0.0,0.62,1.63,52.21,0.7,1.84,brt→LRT,derived_feeder
212,204,TsometKiryatAta,Hecht-Shprintzak,0.0,3.72,25.84,53.88,53.88,57.83,62.54,52.83,0.52,1.92,1.92,0.0,0.45,1.66,50.6,0.62,2.31,brt→LRT,derived_feeder
