PerID3,HHID,SurveyDay,placeno,o,d,share,w,comp,transit,new_wf,Age,age_grp,female,licence,HHnCars,licensed_drivers,car_seg,employed,student,paid_parking,sector,HHSIZE,purpose,mainmode,car_gc,bus_gc,brt_gc,bus_ivt,bus_walk,bus_wait,bus_transfers,car_ivt,tr_best_gc,has_brt,dGC,dGC_best,dist_km,band,w_norm,transit_lbl
3-24000010124-4,24000010124.00000,2,2,304,303,0.40256,75.84904,CAR,0,188.41753,,,False,False,1.00000,1.00000,no_licence,False,False,False,general,4.00000,HBE,11,8.08000,15.20000,70.31000,6.28000,3.39000,1.07000,0.00000,8.08000,15.20000,1,7.12000,7.12000,1.61472,<3,1.31149,car
3-24000010921-1,24000010921.00000,1,2,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,1,2,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-1,24000010921.00000,1,3,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,1,3,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-1,24000010921.00000,1,4,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,1,4,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-1,24000010921.00000,2,2,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,2,2,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-1,24000010921.00000,2,3,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,2,3,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-1,24000010921.00000,2,4,104,304,0.13482,5.74750,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-1,24000010921.00000,2,4,304,104,0.14522,6.19085,CAR,0,42.62980,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-2,24000010921.00000,2,2,104,211,0.36446,15.53692,CAR,0,42.62980,39.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,12.76000,28.91000,29.96000,7.03000,10.50000,0.44000,0.00000,12.76000,28.91000,1,16.15000,16.15000,2.71063,<3,0.26865,car
3-24000010921-2,24000010921.00000,2,2,304,211,0.24890,10.61058,CAR,0,42.62980,39.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,12.71000,26.50000,28.79000,5.84000,9.33000,1.00000,0.00000,12.71000,26.50000,1,13.79000,13.79000,2.45015,<3,0.18347,car
3-24000010921-3,24000010921.00000,1,2,104,304,0.13482,5.74750,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBO,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-3,24000010921.00000,1,2,304,104,0.14522,6.19085,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBO,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-3,24000010921.00000,1,3,104,304,0.13482,5.74750,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,NHB,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-3,24000010921.00000,1,3,304,104,0.14522,6.19085,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,NHB,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-3,24000010921.00000,2,2,104,304,0.13482,5.74750,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBO,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-3,24000010921.00000,2,2,304,104,0.14522,6.19085,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBO,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-3,24000010921.00000,2,3,104,304,0.13482,5.74750,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,NHB,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-3,24000010921.00000,2,3,304,104,0.14522,6.19085,CAR,0,42.62980,4.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,NHB,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-4,24000010921.00000,1,2,104,304,0.13482,5.74750,CAR,0,42.62980,7.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBE,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-4,24000010921.00000,1,2,304,104,0.14522,6.19085,CAR,0,42.62980,7.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBE,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000010921-4,24000010921.00000,2,2,104,304,0.13482,5.74750,CAR,0,42.62980,7.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBE,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.09938,car
3-24000010921-4,24000010921.00000,2,2,304,104,0.14522,6.19085,CAR,0,42.62980,7.00000,0-17,True,False,2.00000,2.00000,no_licence,False,False,False,general,4.00000,HBE,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.10704,car
3-24000011273-2,24000011273.00000,2,2,304,102,0.50952,53.28611,BUS,1,104.58123,71.00000,65+,True,False,0.00000,0.00000,no_car_hh,False,False,False,general,2.00000,HBO,3,15.21000,42.79000,,27.85000,4.13000,3.33000,0.00000,15.21000,42.79000,0,27.58000,27.58000,3.64818,3-6,0.92136,transit
3-24000011612-2,24000011612.00000,1,4,304,211,0.43871,26.38204,CAR,0,60.13565,37.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,NHB,10,12.71000,26.50000,28.79000,5.84000,9.33000,1.00000,0.00000,12.71000,26.50000,1,13.79000,13.79000,2.45015,<3,0.45617,car
3-24000011612-2,24000011612.00000,2,2,304,211,0.43871,26.38204,CAR,0,60.13565,37.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,12.71000,26.50000,28.79000,5.84000,9.33000,1.00000,0.00000,12.71000,26.50000,1,13.79000,13.79000,2.45015,<3,0.45617,car
3-24000011705-1,24000011705.00000,2,2,304,303,0.50952,39.77457,CAR,0,78.06301,42.00000,35-64,True,False,0.00000,1.00000,no_car_hh,False,False,False,general,3.00000,HBE,11,8.08000,15.20000,70.31000,6.28000,3.39000,1.07000,0.00000,8.08000,15.20000,1,7.12000,7.12000,1.61472,<3,0.68773,car
3-24000011705-2,24000011705.00000,1,2,304,212,0.50952,39.77457,BUS,1,78.06301,47.00000,35-64,False,True,0.00000,1.00000,no_car_hh,False,False,False,general,3.00000,HBW,3,11.61000,16.14000,18.29000,5.09000,4.45000,1.07000,0.00000,11.61000,16.14000,1,4.53000,4.53000,1.82010,<3,0.68773,transit
3-24000011705-2,24000011705.00000,2,2,304,212,0.50952,39.77457,BUS,1,78.06301,47.00000,35-64,False,True,0.00000,1.00000,no_car_hh,False,False,False,general,3.00000,HBW,3,11.61000,16.14000,18.29000,5.09000,4.45000,1.07000,0.00000,11.61000,16.14000,1,4.53000,4.53000,1.82010,<3,0.68773,transit
3-24000012110-1,24000012110.00000,1,2,303,104,0.54010,74.17666,CAR,0,137.33799,69.00000,65+,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,HBW,10,11.20000,31.81000,,15.61000,5.10000,3.00000,0.00000,11.20000,31.81000,0,20.61000,20.61000,2.24488,<3,1.28258,car
3-24000012110-1,24000012110.00000,1,2,303,304,0.45990,63.16133,CAR,0,137.33799,69.00000,65+,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,HBW,10,9.26000,19.08000,15.91000,9.20000,4.10000,0.83000,0.00000,9.26000,15.91000,1,9.82000,6.65000,1.61472,<3,1.09211,car
3-24000012110-1,24000012110.00000,2,2,303,104,0.54010,74.17666,CAR,0,137.33799,69.00000,65+,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,HBW,10,11.20000,31.81000,,15.61000,5.10000,3.00000,0.00000,11.20000,31.81000,0,20.61000,20.61000,2.24488,<3,1.28258,car
3-24000012110-1,24000012110.00000,2,2,303,304,0.45990,63.16133,CAR,0,137.33799,69.00000,65+,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,HBW,10,9.26000,19.08000,15.91000,9.20000,4.10000,0.83000,0.00000,9.26000,15.91000,1,9.82000,6.65000,1.61472,<3,1.09211,car
3-24000012130-1,24000012130.00000,1,2,303,208,1.00000,86.60235,BUS,1,86.60235,53.00000,35-64,False,True,0.00000,1.00000,no_car_hh,True,False,False,general,2.00000,HBW,5,22.36000,38.62000,,19.67000,3.48000,6.00000,0.00000,22.36000,38.62000,0,16.26000,16.26000,6.63303,6-10,1.49743,transit
3-24000012130-1,24000012130.00000,2,2,303,208,1.00000,86.60235,BUS,1,86.60235,53.00000,35-64,False,True,0.00000,1.00000,no_car_hh,True,False,False,general,2.00000,HBW,5,22.36000,38.62000,,19.67000,3.48000,6.00000,0.00000,22.36000,38.62000,0,16.26000,16.26000,6.63303,6-10,1.49743,transit
3-24000012635-2,24000012635.00000,1,4,104,208,0.05819,6.55226,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,33.01000,37.24000,37.24000,24.96000,4.64000,1.50000,0.00000,33.01000,37.24000,1,4.23000,4.23000,7.22264,6-10,0.11329,car
3-24000012635-2,24000012635.00000,1,4,104,209,0.09049,10.18840,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,17.57000,33.84000,33.84000,20.23000,5.30000,1.50000,0.00000,17.57000,33.84000,1,16.27000,16.27000,6.18558,6-10,0.17617,car
3-24000012635-2,24000012635.00000,1,4,304,208,0.03921,4.41494,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,21.32000,43.61000,,16.67000,3.47000,10.00000,0.00000,21.32000,43.61000,0,22.29000,22.29000,6.07859,6-10,0.07634,car
3-24000012635-2,24000012635.00000,1,4,304,209,0.06097,6.86498,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,16.57000,33.37000,33.37000,20.81000,4.14000,2.15000,0.00000,16.57000,33.37000,1,16.80000,16.80000,5.22219,3-6,0.11870,car
3-24000012635-2,24000012635.00000,2,4,104,208,0.05819,6.55226,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,33.01000,37.24000,37.24000,24.96000,4.64000,1.50000,0.00000,33.01000,37.24000,1,4.23000,4.23000,7.22264,6-10,0.11329,car
3-24000012635-2,24000012635.00000,2,4,104,209,0.09049,10.18840,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,17.57000,33.84000,33.84000,20.23000,5.30000,1.50000,0.00000,17.57000,33.84000,1,16.27000,16.27000,6.18558,6-10,0.17617,car
3-24000012635-2,24000012635.00000,2,4,304,208,0.03921,4.41494,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,21.32000,43.61000,,16.67000,3.47000,10.00000,0.00000,21.32000,43.61000,0,22.29000,22.29000,6.07859,6-10,0.07634,car
3-24000012635-2,24000012635.00000,2,4,304,209,0.06097,6.86498,CAR,0,112.59452,37.00000,35-64,True,False,0.00000,1.00000,no_car_hh,True,False,False,general,3.00000,HBW,11,16.57000,33.37000,33.37000,20.81000,4.14000,2.15000,0.00000,16.57000,33.37000,1,16.80000,16.80000,5.22219,3-6,0.11870,car
3-24000012874-1,24000012874.00000,1,2,104,209,0.06776,7.62990,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,17.57000,33.84000,33.84000,20.23000,5.30000,1.50000,0.00000,17.57000,33.84000,1,16.27000,16.27000,6.18558,6-10,0.13193,car
3-24000012874-1,24000012874.00000,1,2,104,210,0.12009,13.52134,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,14.37000,34.00000,35.05000,12.46000,10.29000,0.47000,0.00000,14.37000,34.00000,1,19.63000,19.63000,5.07582,3-6,0.23380,car
3-24000012874-1,24000012874.00000,1,2,304,209,0.04566,5.14105,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,16.57000,33.37000,33.37000,20.81000,4.14000,2.15000,0.00000,16.57000,33.37000,1,16.80000,16.80000,5.22219,3-6,0.08889,car
3-24000012874-1,24000012874.00000,1,2,304,210,0.08092,9.11073,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,15.60000,33.79000,35.58000,13.04000,9.13000,1.25000,0.00000,15.60000,33.79000,1,18.19000,18.19000,4.60641,3-6,0.15753,car
3-24000012874-1,24000012874.00000,2,2,104,209,0.06776,7.62990,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,17.57000,33.84000,33.84000,20.23000,5.30000,1.50000,0.00000,17.57000,33.84000,1,16.27000,16.27000,6.18558,6-10,0.13193,car
3-24000012874-1,24000012874.00000,2,2,104,210,0.12009,13.52134,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,14.37000,34.00000,35.05000,12.46000,10.29000,0.47000,0.00000,14.37000,34.00000,1,19.63000,19.63000,5.07582,3-6,0.23380,car
3-24000012874-1,24000012874.00000,2,2,304,209,0.04566,5.14105,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,16.57000,33.37000,33.37000,20.81000,4.14000,2.15000,0.00000,16.57000,33.37000,1,16.80000,16.80000,5.22219,3-6,0.08889,car
3-24000012874-1,24000012874.00000,2,2,304,210,0.08092,9.11073,CAR,0,112.59452,44.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,15.60000,33.79000,35.58000,13.04000,9.13000,1.25000,0.00000,15.60000,33.79000,1,18.19000,18.19000,4.60641,3-6,0.15753,car
3-24000012894-1,24000012894.00000,1,2,104,201,0.59744,62.57749,CAR,0,104.74243,64.00000,35-64,False,True,2.00000,1.00000,car_available,True,False,False,general,1.00000,HBW,10,29.33000,63.12000,,31.79000,6.67000,5.00000,1.00000,29.33000,63.12000,0,33.79000,33.79000,12.11054,10-20,1.08202,car
3-24000012894-1,24000012894.00000,1,2,304,201,0.40256,42.16494,CAR,0,104.74243,64.00000,35-64,False,True,2.00000,1.00000,car_available,True,False,False,general,1.00000,HBW,10,28.18000,62.48000,,33.48000,5.50000,5.00000,1.00000,28.18000,62.48000,0,34.30000,34.30000,11.38260,10-20,0.72907,car
3-24000013060-2,24000013060.00000,1,4,303,103,0.36213,38.82331,BUS,1,107.20822,79.00000,65+,False,False,0.00000,0.00000,no_car_hh,False,False,False,general,2.00000,HBO,3,8.49000,18.98000,,7.17000,4.40000,1.50000,0.00000,8.49000,18.98000,0,10.49000,10.49000,1.83675,<3,0.67129,transit
3-24000013060-2,24000013060.00000,1,4,303,104,0.53249,57.08723,BUS,1,107.20822,79.00000,65+,False,False,0.00000,0.00000,no_car_hh,False,False,False,general,2.00000,HBO,3,11.20000,31.81000,,15.61000,5.10000,3.00000,0.00000,11.20000,31.81000,0,20.61000,20.61000,2.24488,<3,0.98708,transit
3-24000013765-1,24000013765.00000,1,3,210,209,0.01265,3.44109,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,12.05000,24.38000,25.30000,7.76000,7.83000,0.47000,0.00000,12.05000,24.38000,1,12.33000,12.33000,2.72031,<3,0.05950,car
3-24000013765-1,24000013765.00000,1,4,209,104,0.05698,15.49440,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,18.39000,28.80000,28.80000,16.97000,4.41000,1.50000,0.00000,18.39000,28.80000,1,10.41000,10.41000,6.18558,6-10,0.26791,car
3-24000013765-1,24000013765.00000,1,4,209,304,0.03613,9.82377,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.54000,45.71000,45.71000,33.89000,3.41000,2.50000,0.00000,16.54000,45.71000,1,29.17000,29.17000,5.22219,3-6,0.16986,car
3-24000013765-1,24000013765.00000,1,4,210,104,0.10098,27.45843,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.17000,29.31000,30.18000,10.61000,8.79000,0.56000,0.00000,16.17000,29.31000,1,13.14000,13.14000,5.07582,3-6,0.47478,car
3-24000013765-1,24000013765.00000,1,4,210,304,0.06402,17.40921,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,15.33000,60.98000,62.23000,41.65000,7.79000,1.88000,0.00000,15.33000,60.98000,1,45.65000,45.65000,4.60641,3-6,0.30102,car
3-24000013765-1,24000013765.00000,1,5,104,103,0.31999,87.01080,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,6.92000,15.99000,18.19000,4.07000,5.56000,0.40000,0.00000,6.92000,15.99000,1,9.07000,9.07000,1.66098,<3,1.50449,car
3-24000013765-1,24000013765.00000,1,5,304,103,0.21853,59.42201,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,10.90000,36.20000,,20.74000,4.39000,3.33000,0.00000,10.90000,36.20000,0,25.30000,25.30000,2.21445,<3,1.02746,car
3-24000013765-1,24000013765.00000,1,6,103,102,0.07078,19.24676,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,7.47000,13.36000,14.44000,2.72000,4.95000,0.37000,0.00000,7.47000,13.36000,1,5.89000,5.89000,1.52665,<3,0.33279,car
3-24000013765-1,24000013765.00000,1,8,102,212,0.28127,76.48394,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.48000,21.86000,22.78000,12.63000,4.16000,0.46000,0.00000,16.48000,21.86000,1,5.38000,5.38000,4.79702,3-6,1.32247,car
3-24000013765-1,24000013765.00000,2,4,209,104,0.05698,15.49440,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,18.39000,28.80000,28.80000,16.97000,4.41000,1.50000,0.00000,18.39000,28.80000,1,10.41000,10.41000,6.18558,6-10,0.26791,car
3-24000013765-1,24000013765.00000,2,4,209,304,0.03613,9.82377,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.54000,45.71000,45.71000,33.89000,3.41000,2.50000,0.00000,16.54000,45.71000,1,29.17000,29.17000,5.22219,3-6,0.16986,car
3-24000013765-1,24000013765.00000,2,4,210,104,0.10098,27.45843,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.17000,29.31000,30.18000,10.61000,8.79000,0.56000,0.00000,16.17000,29.31000,1,13.14000,13.14000,5.07582,3-6,0.47478,car
3-24000013765-1,24000013765.00000,2,4,210,304,0.06402,17.40921,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,15.33000,60.98000,62.23000,41.65000,7.79000,1.88000,0.00000,15.33000,60.98000,1,45.65000,45.65000,4.60641,3-6,0.30102,car
3-24000013765-1,24000013765.00000,2,5,104,103,0.31999,87.01080,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,6.92000,15.99000,18.19000,4.07000,5.56000,0.40000,0.00000,6.92000,15.99000,1,9.07000,9.07000,1.66098,<3,1.50449,car
3-24000013765-1,24000013765.00000,2,5,304,103,0.21853,59.42201,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,10.90000,36.20000,,20.74000,4.39000,3.33000,0.00000,10.90000,36.20000,0,25.30000,25.30000,2.21445,<3,1.02746,car
3-24000013765-1,24000013765.00000,2,6,103,102,0.07078,19.24676,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,7.47000,13.36000,14.44000,2.72000,4.95000,0.37000,0.00000,7.47000,13.36000,1,5.89000,5.89000,1.52665,<3,0.33279,car
3-24000013765-1,24000013765.00000,2,8,102,212,1.00000,271.92040,CAR,0,271.92040,50.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,NHB,10,16.48000,21.86000,22.78000,12.63000,4.16000,0.46000,0.00000,16.48000,21.86000,1,5.38000,5.38000,4.79702,3-6,4.70173,car
3-24000014827-1,24000014827.00000,2,2,208,209,0.01234,4.09070,CAR,0,331.54401,27.00000,25-34,False,False,0.00000,0.00000,no_car_hh,True,True,False,general,4.00000,HBO,11,9.62000,15.68000,17.01000,6.05000,3.98000,0.83000,0.00000,9.62000,15.68000,1,6.06000,6.06000,1.95148,<3,0.07073,car
3-24000014827-1,24000014827.00000,2,2,209,208,0.01187,3.93692,CAR,0,331.54401,27.00000,25-34,False,False,0.00000,0.00000,no_car_hh,True,True,False,general,4.00000,HBO,11,10.20000,11.86000,13.28000,4.70000,2.79000,0.79000,0.00000,10.20000,11.86000,1,1.66000,1.66000,1.95148,<3,0.06807,car
3-24000014827-2,24000014827.00000,1,2,208,209,0.01234,4.09070,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,HBO,11,9.62000,15.68000,17.01000,6.05000,3.98000,0.83000,0.00000,9.62000,15.68000,1,6.06000,6.06000,1.95148,<3,0.07073,car
3-24000014827-2,24000014827.00000,1,2,209,208,0.01187,3.93692,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,HBO,11,10.20000,11.86000,13.28000,4.70000,2.79000,0.79000,0.00000,10.20000,11.86000,1,1.66000,1.66000,1.95148,<3,0.06807,car
3-24000014827-2,24000014827.00000,1,3,208,209,0.01234,4.09070,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,NHB,11,9.62000,15.68000,17.01000,6.05000,3.98000,0.83000,0.00000,9.62000,15.68000,1,6.06000,6.06000,1.95148,<3,0.07073,car
3-24000014827-2,24000014827.00000,1,3,209,208,0.01187,3.93692,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,NHB,11,10.20000,11.86000,13.28000,4.70000,2.79000,0.79000,0.00000,10.20000,11.86000,1,1.66000,1.66000,1.95148,<3,0.06807,car
3-24000014827-2,24000014827.00000,2,2,208,209,0.01234,4.09070,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,HBO,11,9.62000,15.68000,17.01000,6.05000,3.98000,0.83000,0.00000,9.62000,15.68000,1,6.06000,6.06000,1.95148,<3,0.07073,car
3-24000014827-2,24000014827.00000,2,2,209,208,0.01187,3.93692,CAR,0,331.54401,23.00000,18-24,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,4.00000,HBO,11,10.20000,11.86000,13.28000,4.70000,2.79000,0.79000,0.00000,10.20000,11.86000,1,1.66000,1.66000,1.95148,<3,0.06807,car
