stop_id,stop_code,stop_name,x,y,TAZ
21309,54173,צומת חנתון,223172.2,742670.2,1005
21310,54174,דישון/מרכז,248623.6,776343.4,3302
34156,57527,אריה דושניצקי/יהודה בורלא,208610.7,759687.5,216
34157,57536,אריה דושניצקי/יהודה בורלא,208627.0,759701.5,216
34158,57538,אריה דושניצקי/חיים ברלב,208212.7,759853.8,216
34159,57664,ת. רכבת עכו,208069.3,759259.1,222
34160,57840,הגליל/בית ספר מוריה,228749.1,757810.3,303
34161,57841,אריה דושניצקי/מוסד אחווה,208337.5,759789.0,216
34199,47427,שכונת הורדים 1,204776.2,733867.2,2306
34200,47428,שכונת הורדים 2,204882.7,734137.8,2306
34201,47429,שכונת הורדים 2,204861.7,734111.4,2306
34202,47430,שכונת הורדים 3,204844.9,734299.4,2306
34203,47431,שכונת הורדים 3,204803.5,734302.8,2306
34204,47432,שכונת הורדים 4,204741.7,734293.0,2306
34205,47433,שכונת הורדים 5,204754.1,734092.6,2306
34207,47435,בית העם,204542.0,733799.8,2306
34208,47436,בית העם,204557.0,733812.5,2306
34210,57844,כפר יאסיף/מרכז מסחרי,215286.6,762464.5,208
34218,47437,החשמל/הגיבורים,201587.9,745047.9,1728
34219,47438,התשבי/איריס,198647.6,746233.8,1606
34220,47439,התשבי/ברנדייס,198812.8,746054.0,1606
34221,47440,הרב יוסף משאש/נוה גנים,202561.9,743971.3,1732
34223,47442,גד/בית ספר קדימה,209070.1,749376.4,726
34246,57861,הירדן/קרן היסוד,254071.0,789901.6,3208
34248,57863,הלבנון,253595.0,791647.6,3206
34249,57864,שפרינצק ב,254220.7,790948.9,3205
34250,57865,האצל,253342.9,792050.6,3206
34251,57866,קרן היסוד/הנרייטה סאלד,254023.6,789595.4,3208
34253,57868,יעקב מלול/הלבנון,253653.4,791793.2,3206
34256,57871,חוני המעגל/צהל,251105.8,765313.3,3213
34257,57872,מחנה ירדן/עין עלמין,260717.1,766616.3,3108
34258,57873,מחנה ירדן/עין עלמין,260654.1,766516.0,3108
34259,57874,מחנה הרעם/כביש 888,260190.7,764905.7,3108
34260,57875,מחנה הרעם/כביש 888,260135.9,764830.5,3108
34262,57878,היוגב/יציאה,218843.5,723912.9,2218
34263,57879,היוגב/מרכז,219525.1,724218.4,2218
34264,57880,צומת בית המכס,261175.6,768483.2,3108
34265,57881,דרך השלום/נשיאי ישראל,226505.6,757236.3,332
34278,47542,הרב עוזיאל/הרב שמעונוביץ,209460.2,739038.9,1106
34279,57882,מסעף רכסים/הרב עובדיה יוסף,209173.9,740391.2,1106
34280,57883,הלבנון/הרי נפתלי,253600.3,791670.1,3206
34281,57884,הנשיא/בריכת שחיה עירונית,254169.7,791603.8,3205
34282,57885,מחנה גיבור/עין זהב,254223.4,791863.4,3205
34283,57886,מכללת תל חי מערב,254236.7,793546.8,3201
34284,57887,בית הלל/סדנה,257204.0,791532.0,3203
34285,57888,בית הלל מחנה צבאי,256934.2,792076.0,3203
34286,57889,מסעף איזור תעשיה,255135.4,791779.3,3204
34288,47543,גאולים/שבי ציון,197148.5,718694.3,2504
34289,47544,גאולים/מלכי יהודה,197076.4,718848.0,2504
34290,47545,הפדות/גאולים,196998.6,718875.8,2504
34293,57890,ירושלים/בגין,227428.6,722821.2,3619
34294,57891,בית הלל ב,256949.9,789837.9,3203
34296,47548,התמר/הסחלב,203184.3,741819.8,1805
34297,47549,המתמיד/בית ספר גלילות,203616.3,742207.3,1804
34298,57893,לשם/הברקת,243997.2,743462.7,3513
34299,57894,הצור/הברזל,243668.7,743445.3,3513
34300,57895,הצור/היהלום,243207.0,743325.3,3513
34303,57898,הצור/הברזל,243649.1,743434.2,3513
34304,57899,לשם/הברקת,244005.4,743473.5,3513
34305,57900,חטיבת יפתח/הפלמ''ח,226442.9,756820.2,332
34306,57901,אשכולות /זמורה,227420.6,757481.7,328
34307,57902,מסעף הגושרים/כביש 99,259330.1,792174.0,3203
34308,57903,אח''י אילת/הרב קוק,253034.5,789431.9,3207
34309,57904,הירדן/התעשיה,254239.8,789375.2,3208
34329,47551,ארזים/ערמונים,208000.8,751499.3,501
34330,47552,ארזים/ערמונים,208074.7,751489.8,501
34331,57905,התבור/הבשן,209482.4,727969.7,2222
34332,57906,התבור/סיני,209238.5,727847.6,2222
34333,57907,עמק השלום/הגלעד,209363.1,727643.2,2222
35006,63933,מחסום מחולה/כביש 90,246748.0,700986.2,3710
35077,47554,הנרקיס/הכלנית,195446.8,721545.9,2501
35078,47555,שדרות בן גוריון/הכרכום,195692.6,721556.8,2501
35079,47556,פינלס/השזיף,195691.2,720620.4,2503
35080,47557,האורנים/הרוקח,195590.4,719882.8,2503
35081,47558,שדרות בן גוריון/הנרקיס,195542.1,721699.9,2501
35082,47559,שדרות בן גוריון/הכרכום,195703.3,721451.9,2501
35083,47560,פינלס/השזיף,195692.6,720681.5,2503
35085,47562,שדרות ניל''י/האורנים,195556.4,719810.8,2503
35086,47563,הכובשים/החיטה,195697.4,719310.2,2505
35087,47564,מתנ''ס/בית ספר החיטה,196172.7,718962.3,2505
35088,47565,הגדעונים/הכובשים,195162.6,719115.5,2505
35089,57909,מחנה קלע חי''ר,267307.5,786115.7,3105
35090,57910,מחנה קלע חי''ר,267375.7,786132.2,3105
35091,57911,מחנה קלע נ''מ,267220.3,785813.7,3105
35092,57912,מחנה קלע נ''מ,267225.1,785926.0,3105
35093,57913,מחנה יואב,267636.3,785115.8,3105
35094,57914,מחנה יואב,267584.1,785179.9,3105
35095,57915,צומת האמיר,268627.4,782702.9,3105
35096,57916,ישיבה תיכונית חספין,274530.1,750462.0,3110
35097,57917,קופת חולים/ביר אלמכסור,220966.8,742619.1,1002
35111,57919,מסעף מחנה עמוס,224579.9,722794.6,3619
35113,57921,כרכום/דרך הגבורה,249716.4,743787.9,3519
35114,57922,הגליל/בית ספר מוריה,228738.0,757805.9,303
35117,57923,צומת פיוניר,219730.0,744952.9,1001
35118,57924,מרכז קלור/כפר בלום,257623.3,786745.8,3209
35181,57926,קרן נפתלי/כביש 886,251834.1,777701.6,3302
35182,57927,קרן נפתלי/כביש 886,251763.1,777607.3,3302
35183,57928,צומת דישון,250656.1,776053.6,3302
35184,57929,צומת דישון,250614.2,776073.1,3302
35185,57930,דישון א,248539.7,776147.2,3302
35186,57931,דישון ב,248513.6,776003.9,3302
35187,57932,דישון/יציאה,248666.3,776380.6,3302
35188,57933,דישון ג,248669.6,776164.7,3302
35189,57934,מסעף מלכיה/כביש 899,248332.0,777821.5,3302
35190,57935,צומת רמות נפתלי/מלכיה,248566.9,778260.7,3302
35191,57936,חניון שביל הפלמ''ח/כביש 899,253388.3,780343.6,3302
35243,57491,אלפואר/ח.א.אלסעידי,216121.6,746495.6,406
35244,57493,ניקולא אלדור/אמיל תומא,217187.4,744785.7,409
35245,57494,תאופיק זיאד/הזית,217394.4,744894.3,409
35246,57938,מכבי אש/כביש 250,215724.5,746346.8,407
35247,57939,אבו זר אלגפארי/אלסעדה,215979.2,746813.0,406
35248,57940,אל פואר ב,216186.0,746644.6,406
35249,57941,אל פואר ה,216009.6,746153.1,407
35250,57942,יוחנן פאלוס השני/אלקנדי,216410.1,744952.5,422
35251,57943,יוחנן פאלוס השני/ארבד,216678.1,744739.8,409
35253,57945,אזור תעשיה/הזית,217273.8,744885.9,409
35255,57947,דהר אל כניס ג,216880.4,744662.2,409
35256,57948,דהר אל כניס ד,217069.1,744807.5,409
35257,57949,דהר אל כניס ה,217039.9,744634.5,409
35258,57950,כנסיה/ג'בור יוסף ג'בור,216267.2,745659.2,407
35261,57953,בית עם דרוזי/רחוב 270,215568.9,746886.5,406
35263,57955,קניון השלום,214532.4,746914.9,408
35264,57956,בנק/מרכז מסחרי,215108.6,746473.8,408
35270,57962,נוף החולה א,249991.9,761400.8,3319
35271,57963,נוף הבשן א,250053.5,761378.5,3319
35272,57964,נוף הבשן ב,250097.8,761588.6,3319
35273,57965,נוף החולה ב,250018.0,761509.7,3319
35274,57966,בי''ס יסודי ג'בור/תאופיק זיאד,216835.2,745202.8,409
35291,57967,דרך אריאל שרון/דרך החטיבות,229727.0,733616.9,2009
35292,57968,מסעף רמות נפתלי,252374.0,779057.7,3302
35293,57969,מסעף רמות נפתלי,252344.8,778931.5,3302
35294,57970,פיקוד צפון/מרום כנען,247969.4,765178.4,3310
35295,57971,בית ספר רב תחומי/דרך ז'בוטינסקי,246832.2,763613.6,3312
35296,57972,עכברה,246559.7,760860.6,3320
35301,57973,בית הלל ו,256958.6,789534.2,3203
35311,58847,בנק מרכנתיל,230157.8,731407.6,1936
35312,58848,בית ספר ראנד/איכסאל,229736.4,731214.3,2107
35313,58849,בית ספר ראנד/איכסאל,229760.6,731203.8,2107
35314,58850,מסעף המחצבה מערב/כביש 79,218422.5,743706.2,423
35315,58851,מסעף המחצבה מזרח/כביש 79,218548.6,743670.2,423
35316,58852,מתחם ביג/קריית שמונה,253577.0,788612.6,3209
35332,58860,ת. מרכזית צפת/הורדה,246825.7,763942.9,3314
35333,58861,אום אל גנם,237026.2,731153.2,3603
35334,58863,צומת הקאנטרי קלאב/שדרות בן גוריון,228477.6,724492.4,3615
35335,58864,רובע יזרעאל/תרשיש,228985.2,724395.9,3614
35337,58866,חטיבת כפיר/פארק עירוני,229467.3,724768.0,3614
35338,58867,רובע יזרעאל/אודם,228956.0,724409.0,3614
35339,58868,ציפורי/מזכירות,226466.4,738952.9,2101
35340,58869,אלון הגליל,220871.4,740549.6,1005
35341,58870,חנתון/מרכז,223181.8,743288.7,1005
35342,58871,חנתון 1,223285.4,743054.0,1005
35343,58872,הושעייה,227565.0,740563.3,2101
35344,58873,מסעף ציפורי,225304.4,737861.1,2101
35345,58874,צומת זרזיר,220231.3,737795.6,2102
35346,58875,גבת/אולם ספורט,219721.8,731314.4,2112
35347,58876,נהלל/כניסה,219422.8,733492.7,2112
35348,58877,גבעת אלה,223165.6,736488.1,2103
35349,58878,מסעף שמשית,223094.4,739422.0,2101
35350,58879,מושב מרחביה,230092.3,723445.8,3623
35352,58881,מסעף עין הנציב,247655.9,708734.9,3710
35353,58882,שדה אליהו,248621.8,705083.7,3710
35356,58885,שער הגלבוע/אתר הסקי,231578.3,717561.1,3626
35357,58886,נורית,233577.8,716133.2,3626
35358,58887,חוות התבלינים,233891.7,715760.4,3622
35359,58888,חניון האירוסים,239067.4,712301.5,3622
35360,58889,חניון האירוסים,239057.0,712298.6,3622
35361,58890,קיבוץ מעלה גלבוע,239663.7,709270.5,3712
35362,58891,שדרות שאול עמור/התעשייה,223503.2,732447.5,2104
35363,58892,שדרות שאול עמור/התעשייה,223483.6,732485.1,2104
35364,58893,שדרות שאול עמור/התקשורת,223597.1,732771.9,2104
35365,58894,שדרות שאול עמור/הלוויין,223652.9,732801.6,2104
35366,58895,נילית,224243.1,732692.6,2104
35367,58896,שדרות שאול עמור/נחל הצבי,223729.1,731921.2,2109
35368,58897,שדרות שאול עמור/נחל הצבי,223597.0,731888.5,2109
35374,58903,צנדלה/כניסה,230485.8,714541.5,3627
35376,58905,סנדלה/מרכז,230599.6,714045.8,3627
35378,58907,מוקבילה/כניסה,228535.8,713413.1,3627
35379,58908,מוקבילה/יציאה,228384.2,713395.1,3627
35381,58910,רובע יזרעאל/ספיר,229284.6,724469.3,3614
35382,58911,הסוללים/מזכירות,222622.6,739591.1,2101
35384,57656,ציפורי 1,226276.1,738547.6,2101
35385,57976,טירת צבי,249839.4,703226.0,3710
35386,57978,עין הנציב,247382.7,708547.9,3710
35387,58769,קיבוץ מירב,239911.6,706456.2,3713
35388,58913,מג''ב גן נר,231843.0,715594.5,3626
35389,58914,מחסום ג'למה,229293.6,713355.6,3627
35390,58915,היכל ספורט/גן נר,232240.8,715483.5,3626
35391,58916,נורית,233537.2,716188.2,3626
35392,58917,חוות התבלינים,233845.0,715795.1,3622
35393,58918,מושב מרחביה,230123.3,723505.2,3623
35394,58919,מרחביה/הרחבה,228928.5,723608.5,3623
35395,58920,מסעף שדה אליהו,249136.3,704992.8,3710
35407,47566,מרכז רפואי דגני/הרב עובדיה יוסף,191971.5,705354.4,4015
35408,58921,זויתן/סער,263742.7,766734.7,3107
35409,58922,מירון מרכז,241588.5,765433.4,3309
35410,58923,צומת מכבי אש/הדרים,227317.7,724626.8,3615
35411,58924,צומת מכבי אש/הדרים,227296.5,724609.4,3615
35412,58925,תאשור/תדהר,227165.1,724694.5,3615
35413,58926,תאשור/תדהר,227156.8,724687.7,3615
35414,58927,תדהר/לילך,226939.3,724701.3,3615
35415,58928,תדהר/לילך,226992.0,724779.9,3615
35417,58930,לוטם/אגוז,226954.1,724498.1,3615
35418,58931,אורנים/הולנד,226955.3,724188.8,3619
35419,58932,אורנים/הולנד,226972.6,724202.4,3619
35420,58933,הקונגרס הציוני/משה שרת,226709.0,723437.8,3619
35421,58934,וולפסון/קינמון,227224.9,723216.1,3618
35423,58936,שדרות בגין/קהילת ציון,228304.5,723296.4,3616
35424,58937,שדרות בגין/קהילת ציון,228288.0,723307.7,3616
35454,47486,שנקר,206108.4,745862.7,1209
35455,47487,שנקר,206112.3,745853.5,1209
35456,47536,חוצות המפרץ,205599.3,745709.8,1210
35457,47537,חוצות המפרץ,205625.3,745711.6,1210
35458,47538,בתי הזיקוק,205057.0,745035.4,1210
35459,47540,לב המפרץ,203960.7,744309.4,1221
35460,47541,לב המפרץ,203943.5,744311.0,1221
35461,58940,רפאל/כביש 784,225531.2,751257.9,306
35462,58941,רפאל/כביש 784,225452.9,751379.0,306
35464,58943,קניון העמקים/יהושע חנקין,227822.5,723350.3,3616
35465,58944,קניון העמקים/יהושע חנקין,227824.7,723338.6,3616
35466,58945,המלאכה/הפרסה,227877.9,723186.3,3616
35468,58947,בגין/המחשלים,228020.6,722900.3,3616
35470,58949,משרד הפנים/שדרות מנחם בגין,228195.0,723105.4,3616
35471,58950,קהילת ציון/המגל,228121.6,723505.9,3616
35473,58952,בית עלמין דרוזי/סולטאן אל אטרש,216703.0,762589.8,207
35474,58953,בית העם,216814.1,762776.5,207
35475,58954,נאבי זכריא,216801.8,763049.4,207
35476,47567,קרית הממשלה,200614.9,746859.2,1313
35477,47568,מועצה מקומית ישנה,217398.1,717276.1,3801
35478,47569,מרכז זלפה,217822.1,717399.8,3801
35479,47570,תחנה לבריאות משפחה,217832.5,717028.9,3801
35480,47571,מרכז זלפה,217771.9,717456.7,3801
35481,47572,מועצה מקומית ישנה,217403.6,717256.1,3801
35482,58955,זלפה/אקדמיה,218275.9,717293.7,3801
35483,58956,מועצה מקומית,219083.8,716649.5,3801
35484,58957,סאלם יציאה,219245.4,716381.5,3801
35485,58958,מסעף זלפה,219251.9,717424.2,2218
35486,58959,מסעף זלפה,219270.2,717322.1,3801
35487,58960,סאלם כניסה,219253.2,716389.5,3801
35488,58961,מועצה מקומית,219092.5,716656.4,3801
35489,58962,זלפה/אקדמיה,218260.6,717311.0,3801
35501,47453,מרכזית הקריות/הורדה,208714.3,751608.8,601
35502,58963,כפר יאסיף/מרכז מסחרי,215286.0,762454.4,208
35504,58965,נאבי זכריא,216787.8,762996.4,207
35505,58966,בית העם,216824.1,762779.6,207
35518,58969,צומת עין אל אסד,239627.8,760260.7,3322
35519,58970,עין אל אסד/כניסה,238012.6,760542.2,3427
35520,58971,עין אל אסד א,237850.7,760521.4,3427
35521,58972,בית ספר יסודי,237782.7,760629.9,3427
35522,58973,כיכר המעיין,237477.5,760738.6,3427
35523,58974,עין אל אסד ב,237785.3,760531.0,3427
35524,58975,עין אל אסד ג,237652.0,760458.0,3427
35525,58976,עין אל אסד ד,237705.6,760259.1,3427
35526,58977,עין אל אסד/יציאה,238019.5,760533.7,3427
35528,57621,אזור תעשייה צח''ר,253142.6,764020.1,3214
35529,57803,כפר הנשיא,256766.6,764455.9,3212
35530,58979,אלאנדלוס 1,254897.6,763054.2,3214
35531,58980,אלאנדלוס 1,254975.0,763099.0,3212
35532,58981,אלאנדלוס 2,255230.1,763159.8,3212
35533,58982,אלאנדלוס 2,255288.3,763173.2,3212
35534,58983,אלקודס,255434.7,763412.5,3212
35535,58984,אלקודס,255447.2,763422.0,3212
35536,58985,מועצה מקומית,255883.7,763574.4,3212
35537,58986,מועצה מקומית,255882.7,763586.6,3212
35538,58987,כולבו הגליל,255948.9,763872.2,3212
35539,58988,כולבו הגליל,255903.4,763912.7,3212
35540,58989,טובא זנגריה/יציאה,255583.3,764615.7,3212
35541,58990,טובא זנגריה/כניסה,255711.2,764398.4,3212
35542,58991,צומת כפר הנשיא/כביש 8677,252079.1,763916.5,3215
35545,58994,מפעל סולו רם,253781.6,763976.2,3214
35546,58995,אלסנינה/מרכז,254383.4,762809.8,3212
35554,57610,כיכר גיתה,223666.1,763591.3,3426
35555,57622,אזור תעשייה צח''ר,253150.1,764026.7,3214
35560,59238,מפעל סולו רם,253761.7,763967.1,3214
35561,59239,טופז,253690.8,764318.3,3214
35562,59240,טופז,253663.7,764315.2,3214
35567,47582,יוסף קארו/רש''י,208494.1,743577.4,904
35568,47583,דקר/יהונתן נתניהו,208251.7,749822.1,603
35569,47584,חוואלד א,213026.1,742035.5,1102
35570,47585,חוואלד ב,213141.1,741953.4,1102
35571,47586,חוואלד ג,213300.5,741874.5,1102
35572,55500,ירכא/כניסה מזרחית,221146.5,762249.4,210
35578,55602,בית חולים צרפתי,227873.1,733851.3,1909
35579,57627,מרכז קניות אמש סטאר/כביש 8533,218324.7,762048.5,241
35580,57630,מכון רישוי ירכא/כביש 8533,216145.2,761166.5,232
35581,57634,מכון רישוי ירכא/כביש 8533,216157.2,761152.4,232
35594,55501,ירכא/יציאה מזרחית,221148.8,762239.6,210
35596,55695,כניסה למכמאן,220845.0,742399.1,1002
35598,55697,יציאה משכונה דרומית,220574.0,742004.1,1002
35599,55698,מסגד אלמנסור,220671.2,742233.1,1002
35611,55701,בר לב יציאה,217434.5,757229.1,205
35622,47627,שדרות ירושלים/שדרות הפלמ''ח,207638.5,750731.9,514
35623,47628,שדרות הפלמ''ח/שדרות ירושלים,207500.4,750737.1,514
35624,47629,שדרות הפלמ''ח/שדרות ירושלים,207466.1,750732.6,514
35625,47630,שדרות גושן/דבורה,207696.4,747717.5,612
35626,47631,בגין/תדהר,208924.9,751424.3,601
35627,47632,שדרות מח''ל/בית אלפא,205972.0,749144.7,803
35629,47634,חוצות המפרץ,205581.0,745857.0,1208
35630,47635,השיש/העמלים,205867.2,745943.5,1209
35631,47636,השיש/שנקר,206050.4,745995.6,1209
35632,47637,חלוצי התעשייה/הגומא,205614.2,746997.9,1207
35633,47638,השיש/שנקר,206050.6,746006.2,1209
35634,47639,השיש/העמלים,205720.9,745920.2,1209
35637,47642,הגבורה/קרן היסוד,207758.6,745469.5,905
35638,47643,שדרות הציונות/השומר,210670.3,745439.0,908
35639,47644,שדרות הציונות/הבעל שם טוב,210771.6,745261.8,908
35640,47645,הנביאים/ירושלים,210587.1,745094.6,910
35642,47647,הנביאים/השופטים,210505.3,745039.5,910
35643,47648,הנביאים/ירושלים,210706.0,745152.4,910
35644,47649,הציונות/בעל שם טוב,210741.6,745348.6,908
35645,47650,הציונות/טרומפלדור,210629.5,745506.5,908
35646,47651,הגבורה/קרן היסוד,207719.6,745474.3,905
35647,47652,יגאל אלון/חיבת ציון,207918.7,749818.2,606
35648,47653,דקר/שדרות בן גוריון,208047.0,749448.2,603
35649,47654,הרב הרצוג/הרב מינץ,212453.9,746160.5,901
35652,47657,יגאל אלון/חיבת ציון,207953.3,749774.9,603
35653,47658,ים התיכון/תורה ועבודה,206738.0,748981.0,802
35654,47659,ריינס/נתיב שד''ר,206481.9,748555.3,802
35655,47660,בן עמי/אנילביץ,212038.0,746211.5,901
35656,47661,ריינס/נתיב שבעת המינים,206516.3,748531.2,802
35657,47662,שאגאל/דה גויה,213312.4,745909.7,913
35658,47663,שאגאל/דגה,213327.1,745884.7,913
35659,47664,החרושת/הסדנה,209685.4,752567.7,701
35660,47665,החרושת/הסדנה,209692.2,752613.1,701
35661,47666,החרושת/המסגר,209691.6,752325.9,721
35662,47667,החרושת/בעלי המלאכה,209699.4,752072.4,721
35663,47668,החרושת/בעלי המלאכה,209689.5,751986.8,721
35664,47669,החרושת/המסגר,209699.0,752288.5,721
35666,47671,אהוד מנור/עוזי חיטמן,208349.9,750245.9,604
35667,47672,אהוד מנור/החשמונאים,208300.7,750288.2,604
35668,47673,עוזי חיטמן/נעמי שמר,208417.1,750144.7,604
35669,47674,עוזי חיטמן/אהוד מנור,208396.9,750090.8,603
35671,47676,הנביאים/הגפן,210273.1,745027.6,910
35673,47678,הנביאים/כצנלסון,210205.9,745091.8,910
35674,47679,שדרות ירושלים/שדרות ז'בוטינסקי,206567.7,749288.2,513
35695,47720,בית אילדן/החשמונאים,208087.4,750153.8,603
35696,47721,בי''ס כרמל זבולון,206661.6,739490.1,1105
35748,47443,יוספטל,210884.5,747045.5,902
35749,47444,יוספטל,210877.3,747037.0,902
35750,47445,רבין,210542.6,746880.0,902
35751,47446,רבין,210548.7,746867.9,902
35752,47447,העצמאות,210125.4,746471.3,903
35755,47452,קריון,208648.3,749766.4,602
35756,47454,מרכזית הקריות/איסוף מטרונית,208766.3,751624.6,601
35757,47455,זבולון,208834.3,750113.3,602
35758,47456,זבולון,208817.9,750104.7,602
35759,47457,העצמאות,210144.4,746466.5,903
35760,47458,גושן,207762.9,747698.6,612
35761,47459,גושן,207772.6,747695.5,612
35762,47460,אפריים,207840.3,748275.1,612
35763,47461,אפריים,207832.3,748281.5,612
35764,47462,העשור,208235.2,749008.7,608
35765,47463,העשור,208225.5,749011.7,608
35766,47464,קריון,208606.9,749720.9,602
35767,47465,עין אפק,209054.1,750545.4,602
35768,47466,עין אפק,209040.8,750536.4,602
35769,47467,צור שלום,209133.8,751166.9,601
35770,47468,צור שלום,209124.2,751170.6,601
35771,47469,רפא''ל,208491.9,751723.4,501
35772,47470,רפא''ל,208482.4,751742.7,501
35773,47471,אילנות,208064.2,751798.0,502
35774,47472,אילנות,208059.1,751782.8,502
35775,47473,אביר יעקב,207239.8,750261.7,514
35776,47474,צה''ל,206873.6,749849.3,510
35777,47475,צה''ל,206951.0,749908.7,510
35778,47476,קריית שמואל,206698.3,749501.6,512
35779,47477,קריית שמואל,206676.9,749500.9,512
35780,47478,ז'בוטינסקי,206567.3,749266.9,513
35781,47479,ז'בוטינסקי,206547.9,749138.1,513
35782,47480,קריית חיים,207612.3,747027.6,809
35783,47481,קריית חיים,207588.7,747025.7,809
35784,47482,בן צבי,207330.0,746768.8,809
35785,47483,בן צבי,207329.9,746748.1,809
35786,47484,צומת קרית אתא/מחלף מוטה גור,206878.1,746255.9,1203
35787,47485,צומת קרית אתא/מחלף מוטה גור,206805.1,746191.4,1203
35790,47490,גשר פז,202006.0,744912.3,1726
35791,47491,גשר פז,202008.5,744900.3,1726
35792,47492,הטחנות הגדולות,201104.0,745874.3,1310
35793,47493,הטחנות הגדולות,201103.0,745803.3,1310
35794,47494,קריית אליעזר,198378.7,748339.3,1505
35795,47501,קריית אתא,211287.3,745862.0,906
35796,47502,קריית אתא,211282.1,745851.2,906
35797,47503,משה הס,211083.5,746203.6,906
35798,47504,משה הס,211078.3,746193.0,906
35799,47505,אינשטיין,211025.6,746468.7,906
35800,47506,אינשטיין,210978.9,746572.6,902
35801,47508,סביוני ים,207791.2,751551.3,504
35802,47509,סביוני ים,207775.8,751541.8,504
35803,47510,גולדה מאיר,207754.1,751276.7,504
35804,47511,גולדה מאיר,207742.4,751179.1,504
35805,47512,הפלמ''ח,207629.8,750736.5,514
35806,47513,הפלמ''ח,207527.1,750637.6,514
35807,47514,אביר יעקב,207194.2,750258.7,514
35808,47515,מח''ל/סולד,206434.2,748866.7,804
35809,47516,מח''ל/סולד,206369.0,748795.8,804
35810,47517,יחיעם,206249.3,748432.8,804
35811,47518,דגניה,206180.1,748136.5,804
35812,47519,דגניה,206220.9,748168.2,804
35813,47520,האיצטדיון,205824.8,747600.2,1202
35814,47521,האיצטדיון,205834.0,747617.0,1202
35815,47522,חלוצי התעשייה,206069.2,746749.7,1208
35818,47525,צייזל,201592.2,745313.6,1311
35819,47526,בר יהודה,201611.3,745143.2,1311
35820,47527,מטה המשטרה,201324.3,745422.3,1311
35821,47528,יל''ג,200712.7,745579.1,1410
35822,47529,שוק תלפיות,200393.6,745920.6,1411
35823,47530,לב הדר,200211.0,746127.0,1411
35824,47531,המושבה הגרמנית,199447.3,747459.7,1302
35825,47532,עליית הנוער/מסוף אוטובוסים,198854.1,748413.8,1503
35826,47533,ת. מרכזית חוף הכרמל/רציף לילה ושבת,196521.4,744393.9,1517
35827,47534,ת. מרכזית חוף הכרמל/הורדה מטרונית,196551.7,744325.9,1517
35828,47535,יחיעם,206304.6,748486.2,804
35829,47539,בתי הזיקוק,205040.1,745037.4,1210
35830,47550,חלוצי התעשייה,206088.0,746742.5,1208
35831,47574,תחנת רכבת חיפה מרכז השמונה,199989.3,747408.9,1312
35832,47575,תחנת רכבת חיפה מרכז השמונה,200056.7,747359.7,1312
35833,47576,כרמלית,200311.5,747115.5,1312
35834,47577,הגיבורים,201490.4,745129.9,1728
35835,47578,הגיבורים,201597.3,745054.9,1728
35836,55705,איריס/מגידו,229119.8,735023.3,2002
35837,47507,נווה גנים,208872.1,751491.4,601
35839,47723,מתחם ביג/דרך הנדיב,197411.6,710314.8,3919
35840,47724,העוגן/התורן,196922.4,748279.6,1510
35844,47728,מטה המשטרה,201334.2,745398.8,1311
35849,47496,התורן,196873.9,748289.5,1510
35850,47497,שפרינצק,196272.9,747559.7,1512
35851,47498,האצ''ל,196247.6,746442.4,1514
35852,47499,כפר סמיר,196561.0,745269.8,1520
35853,47500,כפר סמיר,196550.0,745230.8,1520
35854,47573,קרית הממשלה/הפלי''ם,200486.4,746738.6,1308
35862,47730,ג'דוע עליון/אל ביר,215225.5,714149.1,3806
35863,47731,ג'דוע עליון/אקדמיה,215234.6,714137.7,3806
35864,47732,איבן חלדון,215230.5,713860.6,3806
35865,47733,איבן חלדון,215236.8,713828.9,3807
35866,47734,קופ''ח מכבי/שרפה,215313.8,713727.6,3807
35867,47735,שרפה/אל חמה,215462.3,713893.9,3807
35868,47736,עין אל שעארה/שרפה,215800.5,713967.5,3807
35869,47737,מסגד סלח א דין,215759.7,713876.0,3807
35870,47738,בי''ס אל מונתנבי,215526.2,713726.6,3807
35871,47739,אל ביר/אל קודס,215252.6,714290.9,3806
35872,47740,מכללה טכנולוגית/איבן זידן,215182.3,714314.6,3806
35873,47741,איבן זידן ב,214989.8,714473.9,3806
35874,47742,א שאפי/חובז'ן,214385.1,714446.6,3805
35875,47743,א שאפי/חובז'ן,214377.1,714429.5,3805
35876,47744,מגרש כדורגל,214411.5,714240.2,3809
35877,47745,מגרש כדורגל,214438.0,714204.3,3809
35878,47746,מרפאה/מחג'נה,214384.9,714165.9,3809
35879,47747,מרפאה/מחג'נה,214265.9,714157.3,3809
35880,47748,ראס אל היש/גן משחקים,214002.8,714136.1,3809
35881,47749,ראס אל היש/גן משחקים,213974.4,714109.5,3809
35882,47750,מסגד קיבאא,213791.7,713878.3,3809
35883,47751,בי''ס אבן סינא,214123.8,713931.4,3809
35884,47752,ג'נדן/א שאפי,214434.4,714747.7,3805
35885,47753,מרכז רפואי/בית ספר,214426.5,714966.9,3805
35886,47754,בי''ס יסודי,214452.2,715055.9,3805
35887,47755,בי''ס תיכון/א שאפי,214467.3,715205.2,3805
35888,47756,איבן זידן א,214847.9,714621.8,3805
35889,47757,קריית חינוך/חדיג'ה,213635.6,713981.4,3809
35890,47758,בניין ההסתדרות/א ראזי,213995.4,713835.0,3809
35891,47759,אל עריאן/מסגד,211965.9,711536.4,3814
35892,47760,ביאדה/דואר,215823.5,717907.5,3802
