AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
14,0.267411,165.639,10.6192,1.7151,0.238205,4.21244,0.924696,0,19.477,0.459531,9.85495,0.0450761,73.398,385.199,108.823,39.7495,0.666359,6.58968,4.07742,0.0059159,0.484152,0,0.0421112,178.193,394.003,64.6563,36.6493,214.316
15,1.49699,50.8106,14.5202,2.94805,1.69861,25.4924,32.8024,8.97835,17.2818,13.7494,9.70334,3.59835,41.4747,24.9493,203.559,551.14,11.001,238.158,45.5101,8.96711,83.4482,2.95015,9.9963,177.488,271.64,32.7288,27.5099,722.562
16,8.24922,48.1143,59.4705,12.6933,8.36639,78.2399,32.4778,42.2012,225.476,329.036,208.269,16.8154,479.992,259.516,979.139,4172.6,91.799,1422.83,1.86751,41.1402,0,13.5015,52.6254,250.882,1808.87,68.8804,677.811,7244.27
17,0,0,75.2002,1.19071,0,385.419,310.334,0,123.268,0,0.134957,0,587.676,106.539,224.893,320.559,241.044,8.97102,3.35105,0,0,0,3.05514,62.6604,979.708,48.4059,81.8196,210.866
18,5.139,187.368,540.032,8.25741,5.83114,53.3556,22.6361,30.8216,126.683,47.2002,33.107,105.903,142.378,126.969,630.557,1803.61,37.765,1400.34,0,145.484,0,10.1275,34.6191,192.667,979.023,39.1446,91.8433,3827.42
19,7.07902,4.41705,4.74104,0.937478,0.497462,62.3882,1.93112,8.28321,122.857,53.1933,38.6013,67.0058,119.753,18.3869,182.663,146.465,7.85583,22.719,2499.72,2.70929,78.3319,2.22781,89.886,21.507,109.159,14.7733,230.479,31.4743
20,0,0,12.3341,1.87057,0,122.227,312.964,0,0,0,0.0129727,0,30.0096,0,4.78642,24.7132,0,156.244,186.722,1728.84,0,0,170.761,20.9424,1157.98,0.0143269,4.61573,206.199
21,33.8544,0,0.987219,0.14972,0,0.200462,0,0,0,0,10.6792,0,0,19.6643,0,0.0709793,0,0,203.065,33.0717,5620.46,24.6785,99.8374,5.60473,23.2401,2.953,0,0
22,0,0,2.98754,0.453086,0,0.606642,0,0,0,0,0.0080069,0,80.1823,0,249.279,4.17717,0,3.00475,0,0,0,2068.23,16.2876,2.03935,43.5332,0.00884273,316.269,0
23,0,0.0344481,8.90155,1.35274,0.00624284,157.864,0.0242343,0.0113729,133.408,0.0174566,6.04747,0.205109,102.364,15.4479,9.65845,0,0,0,186.401,0.00619248,0.0389409,501.942,28561.7,26.2613,0.0197044,6.02877,93.741,0.00987857
24,21.2835,408.436,221.921,71.5401,18.9589,658.845,314.244,0,639.669,663.13,164.766,3.58765,1062.53,1377.88,1144.3,203.297,642.294,94.5742,46.9995,0.470852,38.5341,0,15.8852,16847.5,9883.59,696.03,701.943,299.047
25,316.725,799.165,192.023,31.2214,4.78071,645.371,155.042,8.96611,969.632,587.815,524.562,97.2637,1648.39,1826.38,1480.77,734.613,3368.26,250.95,32.5883,0.821527,0,209.044,143.217,9132.63,41149.4,1109.5,1303.21,824.677
26,0.227976,16.4247,15.4476,12.3849,0.203077,3.00718,0.788331,0,11.8638,0.391764,27.3796,0.0384287,22.4822,55.1573,25.1468,10.1977,0.568091,3.72863,2.38186,0.00504348,0.412754,0,0.035901,91.1766,285.448,86.6642,7.66865,32.9851
27,29.6194,205.786,441.57,29.0689,19.1762,125.963,155.699,16.3825,52.0603,214.477,50.6397,372.445,937.179,73.3971,43.7082,45.8012,58.7339,67.0533,5.17229,4.87891,0.210662,4.72124,0.698299,107.788,87.4749,56.8304,4169.16,92.1317
28,97.7427,0,42.6396,6.46666,63.2964,8.65828,0,279.177,471.603,60.6539,410.317,0,1038.24,360.1,2219.3,9215.62,166.556,1471.01,0.790931,0,0,0,332.994,332.294,2955.07,55.8794,324.951,23711.1
