AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
11,3.01606,8.66341,5.72426,2.30675,1.4436,7.37196,7.83406,3.35325,10.5729,9.3742,0,5.42412,0,0,0.967486,2.61969,0.359985,0.693898,0.164002,0.000781886,0.0440242,0.155764,0.848779,1.26202,3.38347,0,4.67241,5.07308
12,32.4812,61.6513,41.4422,16.5218,9.63037,51.4561,49.3121,43.0422,138.277,94.7336,6.06823,72.7418,46.9782,16.4452,19.5673,4.6684,1.24417,1.32017,0.194606,0.00199563,0.00382179,0.212378,5.54318,18.1452,28.6412,4.67813,19.7776,8.46068
13,24.0659,69.1343,45.5463,18.3809,11.5272,58.7514,62.5498,26.7656,84.3142,74.8425,0,43.2933,0,0,7.72138,20.8816,2.87243,5.50973,1.30652,0.00624184,0.351302,1.24415,6.76821,10.0654,26.9896,0,37.259,40.5388
14,3.60349,10.3456,7.01453,2.76643,1.72105,8.91131,9.50944,4.00353,12.6773,11.3102,0,6.61128,0,0,1.16375,3.17923,0.43348,0.861757,0.19744,0.000942875,0.0528217,0.186688,1.02677,1.53178,4.07107,0,5.65356,6.10313
15,5.98547,18.922,14.0727,5.40231,3.10051,17.4825,16.8064,7.31063,24.0462,18.5273,2.32043,12.2161,18.9557,7.45131,21.1532,44.9344,2.43805,17.5462,0.37448,0.00465634,0.0745596,0.263815,1.69105,22.792,30.8566,2.01546,14.9519,60.7694
16,12.8548,53.0103,42.6986,16.1052,8.62163,54.1067,45.8613,21.244,72.9997,37.0003,25.1197,38.7298,199.45,73.7534,211.809,400.743,27.9315,132.164,1.07171,0.0374067,0.0289257,0.127031,3.52674,200.23,315.991,20.4535,74.9956,643.228
17,10.6307,7.70474,4.093,1.57434,0.939156,5.42873,5.01826,7.52071,23.9106,6.34631,3.92093,12.1838,30.5561,10.613,13.236,8.54854,56.3381,1.3716,0.298443,0.00123495,0,0.0856443,2.59071,39.2426,278.955,3.00078,5.94141,8.14189
18,5.47335,24.9052,21.9996,7.88977,4.03745,26.7437,22.3126,9.70686,34.0443,17.6999,11.8584,18.3627,95.8269,36.1769,102.282,201.915,9.652,72.059,0.511484,0.0181928,0.014102,0.055664,1.55008,100.74,131.795,9.87206,36.994,305.456
19,0.822843,2.69849,2.1422,0.787091,0.444742,3.67035,2.4479,3.71471,12.3946,5.53877,8.61253,6.31073,68.3908,24.5134,28.4505,8.28657,0.517461,2.68187,28.5702,0.00103905,0,0.147586,4.97514,16.404,24.9013,6.8011,19.2316,13.8081
20,0.416641,0.332184,0.183783,0.0733032,0.0428466,0.243046,0.2199,0.651679,2.09207,2.63094,0.129493,0.921159,0.999951,0.350857,0.614772,0.648364,0.0135931,0.193101,0.0260579,0.0475445,0.0111506,0.00967868,0.020769,0.407857,0.502614,0.100059,8.4211,5.8901
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08536,0,0,0,2.66192,0,0,0
22,0.0140293,0.0485203,0.0337485,0.0135747,0.00811786,0.0438909,0.0423233,0.0124649,0.0401236,0.0171523,0.0123529,0.0192352,0.0958118,0.0334883,0.0386903,0.00607456,0,0.00174048,0.000442001,1.02523e-05,0.000308837,1.36905,0.298955,0.0180402,0.00391134,0.0095079,0.0566357,0.0119921
23,0.315216,0.854555,0.653473,0.245863,0.137677,1.88396,0.734506,9.28779,30.6448,4.67333,8.00479,13.7739,63.1422,22.7236,24.6925,5.49067,32.1133,0.924733,2.75867,0.000470442,0.690319,4.95352,3500.82,11.5502,137.193,6.34453,14.5025,4.72507
24,90.4237,271.129,212.584,81.049,43.3077,259.604,221.555,104.296,351.606,206.94,83.1904,155.847,639.659,225.407,320.524,221.732,99.053,67.1726,2.25229,0.0744402,0.320256,1.82295,15.7666,1902.06,1521,64.5463,254.912,365.83
25,129.198,303.03,178.539,66.771,38.9126,216.861,208.568,168.841,540.671,204.682,95.1557,266.168,633.877,218.749,300.659,221.636,486.552,56.959,3.00217,0.0467176,0,1.48888,22.9204,977.925,3684.76,85.2228,209.383,314.85
26,0.85689,2.44923,1.8775,0.696937,0.396226,2.23541,2.21304,0.937872,3.09349,2.63277,0,1.56311,0,0,0.275,0.792571,0.103318,0.248526,0.0502453,0.0002204,0.0125454,0.0425115,0.251859,0.373145,0.982302,0,1.38549,1.36458
27,26.3397,106.412,87.8409,32.3642,17.6259,102.149,93.6154,25.3347,84.1156,111.67,17.4662,59.8736,137.266,49.5425,55.5423,11.6044,0.719466,3.91489,0.0189273,0.0293643,0.00463515,0.54977,7.36564,36.8628,31.4987,13.8854,335.551,21.1721
28,16.3965,75.6695,50.8934,21.3606,12.7719,71.2238,64.9378,29.819,96.9118,52.7028,35.2309,52.6613,271.961,95.6384,300.946,532.408,27.863,145.111,1.35269,0.0639771,0.0439121,0.177989,4.22775,244.056,386.33,27.2671,103.141,985.784
